Tm (UTC),U (m s-1),Tair (degC),RH (%),P (mb),SW_dn (W m-2),LW_dn (W m-2),Lat,Lon
24-Oct-2013 01:00:00,2.29900179161356,14.6660582413422,75.8577205316085,987.508844915596,85.2043381978646,304.981958133578,44.3859538,-123.831778
24-Oct-2013 02:00:00,2.75376161422407,11.9020559660751,86.1797008739262,987.163300384762,0,300.200663231801,44.3859538,-123.831778
24-Oct-2013 03:00:00,2.23806159228654,10.8779722965143,87.35217322956,987.032304007989,0,296.474885233786,44.3859538,-123.831778
24-Oct-2013 04:00:00,2.05830703359719,10.5658944181009,86.6581126476818,987.131581553191,0,295.689717148899,44.3859538,-123.831778
24-Oct-2013 05:00:00,2.01727258054012,10.4718798470086,85.2706992653315,987.272964195629,0,295.326903743366,44.3859538,-123.831778
24-Oct-2013 06:00:00,1.04577301313407,10.2297374584677,83.4508373907378,987.418304806509,0,295.460955404189,44.3859538,-123.831778
24-Oct-2013 07:00:00,0.454520494297523,9.5224083077156,84.8000168312868,987.861408764591,0,292.617483252777,44.3859538,-123.831778
24-Oct-2013 08:00:00,0.310058877057572,9.18982366084266,83.8389784115426,988.077121357621,0,290.346343755679,44.3859538,-123.831778
24-Oct-2013 09:00:00,0.410253717777473,8.87960804958624,82.9942716862368,987.896190132685,0,288.466151591605,44.3859538,-123.831778
24-Oct-2013 10:00:00,0.499673830256228,8.63879340181191,82.1200284024715,987.9607287407,0,286.963088637894,44.3859538,-123.831778
24-Oct-2013 11:00:00,0.488285455302534,8.36624891664041,81.596575194327,987.838194067371,0,285.591648411667,44.3859538,-123.831778
24-Oct-2013 12:00:00,0.528416789308845,8.04910567177834,81.2765854175695,987.741920366541,0,283.944326438836,44.3859538,-123.831778
24-Oct-2013 13:00:00,0.426026214836795,7.84542791900052,80.5737864752962,987.608819150559,0,283.386290681219,44.3859538,-123.831778
24-Oct-2013 14:00:00,0.453088933423267,7.71676715490976,79.4514858388961,987.579557775251,0,283.704594202927,44.3859538,-123.831778
24-Oct-2013 15:00:00,0.53650342536144,7.68954473007202,77.659747074615,987.959702533535,0,284.520590115207,44.3859538,-123.831778
24-Oct-2013 16:00:00,0.462827080614848,10.4884247686491,77.6908519255257,988.240826199869,83.0535996978119,285.467472804529,44.3859538,-123.831778
24-Oct-2013 17:00:00,0.383621962010242,13.5237100793654,67.0346482178247,988.514372278105,249.58214850476,287.837213481859,44.3859538,-123.831778
24-Oct-2013 18:00:00,0.693719422537113,15.5769705786246,63.1755764182364,988.382760805378,396.570152950114,292.866493610374,44.3859538,-123.831778
24-Oct-2013 19:00:00,0.858238733375914,17.5207503149972,59.0216535253815,988.314481673913,502.793488071844,299.43491518534,44.3859538,-123.831778
24-Oct-2013 20:00:00,1.43516362184268,18.7423659091903,58.1931622562382,988.23860128483,557.439557170876,306.121438128354,44.3859538,-123.831778
24-Oct-2013 21:00:00,2.28595316846459,19.0769567702086,59.63089602853,987.755808462916,555.901023848244,310.502836930741,44.3859538,-123.831778
24-Oct-2013 22:00:00,2.70968494233297,18.8088435431565,62.3947853542898,987.755262880269,499.060619934291,312.053397740619,44.3859538,-123.831778
24-Oct-2013 23:00:00,2.84502951134645,18.1697140833184,65.7669379939108,987.76083070705,392.172596354899,311.806050604154,44.3859538,-123.831778
25-Oct-2013 00:00:00,2.6854423012581,17.131032991873,69.4849869494893,988.166254860061,246.132648018937,309.791700012893,44.3859538,-123.831778
25-Oct-2013 01:00:00,1.88419650925517,14.0292850156343,68.4239568190454,989.518460863519,82.6599025788937,293.496948652476,44.3859538,-123.831778
25-Oct-2013 02:00:00,2.45833321135296,10.7524662367388,82.5382793441353,989.778806192565,0,289.126015596971,44.3859538,-123.831778
25-Oct-2013 03:00:00,2.35236475156318,9.91790173048715,83.2561774312366,990.179829625738,0,284.353164166178,44.3859538,-123.831778
25-Oct-2013 04:00:00,2.39721285807457,9.69510570439564,81.7635368134616,990.800855803286,0,283.618354585718,44.3859538,-123.831778
25-Oct-2013 05:00:00,2.04560032248501,9.15325597738834,82.4883432749048,991.016003810147,0,282.222690763979,44.3859538,-123.831778
25-Oct-2013 06:00:00,1.84236022518176,8.82753270276571,80.8100557776567,991.050239681736,0,281.376893914503,44.3859538,-123.831778
25-Oct-2013 07:00:00,0.731452253699924,8.32014432346578,80.8185554533232,991.44938345544,0,281.16551314432,44.3859538,-123.831778
25-Oct-2013 08:00:00,0.286728976008537,7.54267757156807,83.2673227511901,991.75580730074,0,278.457179623413,44.3859538,-123.831778
25-Oct-2013 09:00:00,0.378795580712989,7.33741937556827,82.29597229797,991.753837806669,0,277.24844753047,44.3859538,-123.831778
25-Oct-2013 10:00:00,0.429367782479678,7.12329538247823,81.8545710657126,992.075141995713,0,276.920988048359,44.3859538,-123.831778
25-Oct-2013 11:00:00,0.378279133849951,6.91044521817929,81.7041859160969,992.291920109997,0,276.755469107061,44.3859538,-123.831778
25-Oct-2013 12:00:00,0.27616447529377,6.53463447709059,82.2171110556747,992.671747704296,0,276.17231213783,44.3859538,-123.831778
25-Oct-2013 13:00:00,0.200542046944889,6.15345161589492,82.6332807982589,992.895900032727,0,275.549005472132,44.3859538,-123.831778
25-Oct-2013 14:00:00,0.357954994183316,5.88365538237928,82.2971374815712,993.016829101436,0,274.603941003978,44.3859538,-123.831778
25-Oct-2013 15:00:00,0.349279502627142,5.66156966862543,81.8533157620107,993.517099806681,0,273.68739807203,44.3859538,-123.831778
25-Oct-2013 16:00:00,0.124424554669941,8.16228759659766,82.4130131533287,993.909159055644,79.7288186035239,273.247942662754,44.3859538,-123.831778
25-Oct-2013 17:00:00,0.35816369127449,11.0834299532625,70.8563087069168,994.185336001418,246.621605764773,276.127794411849,44.3859538,-123.831778
