DN,midestuary,upriver,downriver
2012-12-12 17:15:00,,,
2012-12-12 17:20:00,,,
2012-12-12 17:25:00,,,
2012-12-12 17:30:00,,,
2012-12-12 17:35:00,,,
2012-12-12 17:40:00,,,
2012-12-12 17:45:00,,,
2012-12-12 17:50:00,,,
2012-12-12 17:55:00,,,
2012-12-12 18:00:00,,,
2012-12-12 18:05:00,,,
2012-12-12 18:10:00,,,
2012-12-12 18:15:00,,,
2012-12-12 18:20:00,,,
2012-12-12 18:25:00,,,
2012-12-12 18:30:00,,,
2012-12-12 18:35:00,,,
2012-12-12 18:40:00,,,
2012-12-12 18:45:00,,,
2012-12-12 18:50:00,,,
2012-12-12 18:55:00,,,
2012-12-12 19:00:00,,,
2012-12-12 19:05:00,,,
2012-12-12 19:10:00,,,
2012-12-12 19:15:00,,,11.618816227346564
2012-12-12 19:20:00,,,11.607835716162183
2012-12-12 19:25:00,,,11.56005242310539
2012-12-12 19:30:00,,,11.558205787374636
2012-12-12 19:35:00,,,11.51305132489762
2012-12-12 19:40:00,,,11.526156433735686
2012-12-12 19:45:00,,,11.500881556334615
2012-12-12 19:50:00,,,11.512961618399643
2012-12-12 19:55:00,,,11.514694273940387
2012-12-12 20:00:00,,,11.52048083432098
2012-12-12 20:05:00,,,11.517210690837976
2012-12-12 20:10:00,,,11.517997460132165
2012-12-12 20:15:00,,,11.516804076476983
2012-12-12 20:20:00,,,11.508527665804872
2012-12-12 20:25:00,,,11.499629088608764
2012-12-12 20:30:00,,9.839401516163758,11.488834598916204
2012-12-12 20:35:00,,9.955923920439334,11.46816497295873
2012-12-12 20:40:00,,10.046388666707449,11.455642012457558
2012-12-12 20:45:00,,10.094936309147515,11.409951009536575
2012-12-12 20:50:00,,10.161578613311264,11.33952788221952
2012-12-12 20:55:00,,10.16917590407951,11.269023312897712
2012-12-12 21:00:00,,10.171591647308547,11.264614237119194
2012-12-12 21:05:00,,10.191631291060288,11.234201441582949
2012-12-12 21:10:00,,10.206749333663804,11.166321755278965
2012-12-12 21:15:00,,10.209192098036883,11.150549862707262
2012-12-12 21:20:00,,10.214881591378248,11.131459811923383
2012-12-12 21:25:00,,10.225064772533656,11.055654882927923
2012-12-12 21:30:00,,10.168990954545931,11.038555598895783
2012-12-12 21:35:00,,9.912256841060902,11.059631627965972
2012-12-12 21:40:00,,9.95057165030444,11.03368248338289
2012-12-12 21:45:00,,10.039190090184068,10.982872170085567
2012-12-12 21:50:00,,9.968743391216252,10.95250055593055
2012-12-12 21:55:00,,9.770966964804018,10.889405642124249
2012-12-12 22:00:00,,9.693454600256132,10.843944782934708
2012-12-12 22:05:00,,9.531824438292483,10.800435904368223
2012-12-12 22:10:00,,9.388894914211251,10.785948189344762
2012-12-12 22:15:00,,9.381423809958896,10.776032497736404
2012-12-12 22:20:00,,9.318311328375517,10.724964752383038
2012-12-12 22:25:00,,9.210952129050131,10.738157749707462
2012-12-12 22:30:00,,9.1288869750904,10.79550592355352
2012-12-12 22:35:00,,9.15181989998419,10.817826486884204
2012-12-12 22:40:00,,9.038882702344171,10.7895922021653
2012-12-12 22:45:00,,8.868265672236568,10.813224273744009
2012-12-12 22:50:00,,8.814672844834337,10.76295740660052
2012-12-12 22:55:00,,8.810115281410189,10.72253490401963
2012-12-12 23:00:00,,8.804120466877228,10.63219641981692
2012-12-12 23:05:00,,8.705232145860329,10.587343511322404
2012-12-12 23:10:00,,8.786730276108884,10.541245018196449
2012-12-12 23:15:00,,8.774244920109108,10.508310806169542
2012-12-12 23:20:00,,8.768021374245855,10.507701652062824
2012-12-12 23:25:00,,8.748565997560913,10.533117398381613
2012-12-12 23:30:00,,8.744313950671408,10.536190476501504
2012-12-12 23:35:00,,8.729049857904393,10.391850282594062
2012-12-12 23:40:00,,8.720629255256156,10.345752602601852
2012-12-12 23:45:00,,8.71083352419681,10.277024843981716
2012-12-12 23:50:00,,8.707511081184343,10.263642283139736
2012-12-12 23:55:00,,8.701420099496099,10.19043036259546
2012-12-13 00:00:00,,8.695720058703694,10.159403845469647
2012-12-13 00:05:00,,8.68882385432878,10.180928458361825
2012-12-13 00:10:00,,8.687105770163475,10.23183516783737
2012-12-13 00:15:00,,8.68351199272338,10.230205701002363
2012-12-13 00:20:00,,8.676722224961974,10.250137951790808
2012-12-13 00:25:00,,8.671617811525037,10.26216010407196
2012-12-13 00:30:00,,8.668211663790096,10.242065868264358
2012-12-13 00:35:00,,8.662120542510912,10.214587890704566
2012-12-13 00:40:00,,8.654325776577712,10.13684391885349
2012-12-13 00:45:00,,8.64672681881559,10.103312004259468
2012-12-13 00:50:00,,8.640222534672667,10.053264807643478
2012-12-13 00:55:00,,8.632326890841705,10.004457366688586
2012-12-13 01:00:00,,8.628612361707917,9.93651487643486
2012-12-13 01:05:00,,8.623516718140937,9.857145753678996
2012-12-13 01:10:00,,8.618617160501628,9.75992278173578
2012-12-13 01:15:00,,8.612122361407826,9.667201602157093
2012-12-13 01:20:00,,8.60920979430991,9.58027710234521
2012-12-13 01:25:00,,8.604415909182736,9.523975565235904
2012-12-13 01:30:00,,8.600613446219983,9.4696816957922
2012-12-13 01:35:00,,8.594919816408005,9.454748578006829
2012-12-13 01:40:00,,8.590913654376413,9.440844722572534
2012-12-13 01:45:00,,8.586614407976587,9.435117970228166
2012-12-13 01:50:00,,8.584606575580718,9.382263656502234
2012-12-13 01:55:00,,8.580912993896833,9.3344582233982
2012-12-13 02:00:00,,8.576216214718979,9.282867506667149
2012-12-13 02:05:00,,8.57211388685764,9.231762573305751
