Tm (UTC),U (m s-1),Tair (degC),RH (%),P (mb),SW_dn (W m-2),LW_dn (W m-2),Lat,Lon
12-Jan-2014 10:00:00,6.47248329137432,9.3126526934173,76.358958895384,1017.40698517129,0,322.762423984588,44.4348222222222,-124.059983333333
12-Jan-2014 11:00:00,6.46341857264266,9.36045483531914,78.8956875538874,1017.82430430791,0,330.551558996181,44.4348222222222,-124.059983333333
12-Jan-2014 12:00:00,6.86027252150975,9.25967596482136,82.6592554983839,1017.84015224703,0,340.196260111757,44.4348222222222,-124.059983333333
12-Jan-2014 13:00:00,7.85173211633161,9.09437796404873,87.1267550703106,1017.59888955301,0,343.832949141581,44.4348222222222,-124.059983333333
12-Jan-2014 14:00:00,8.50881140851267,9.19216877965587,88.4140027118888,1017.20323274611,0,345.03172450916,44.4348222222222,-124.059983333333
12-Jan-2014 15:00:00,9.31899603249293,9.35434537845916,89.133071507389,1018.02465241799,0,352.223420205295,44.4348222222222,-124.059983333333
12-Jan-2014 16:00:00,9.07165948273083,9.46275161434403,91.9686791546904,1018.57320218969,0,353.984112564878,44.4348222222222,-124.059983333333
12-Jan-2014 17:00:00,8.99557298274785,10.0764359548196,92.9309201419114,1019.16595596553,5.57453829370456,357.499075570782,44.4348222222222,-124.059983333333
12-Jan-2014 18:00:00,7.86560429545294,10.4476626735557,91.6941730169571,1020.37654011454,16.5945529698943,360.549707963856,44.4348222222222,-124.059983333333
12-Jan-2014 19:00:00,6.92776337645933,10.4767786455727,89.1741158372136,1021.39457765849,15.0741724743916,359.461997808877,44.4348222222222,-124.059983333333
12-Jan-2014 20:00:00,6.32034479079365,10.5223944810097,89.7330403740185,1022.53340930332,26.4495303128049,359.955817404152,44.4348222222222,-124.059983333333
12-Jan-2014 21:00:00,5.85771791674165,10.5257296020513,89.8311431625056,1022.88281807503,28.6498296683083,359.984603171232,44.4348222222222,-124.059983333333
12-Jan-2014 22:00:00,5.57125076095141,10.3855351121538,91.7488166586653,1023.25225545218,27.0973132959125,360.253175312511,44.4348222222222,-124.059983333333
12-Jan-2014 23:00:00,4.96296038941732,10.359406404683,91.1975781134802,1023.64657732932,23.4177876387329,359.345465752652,44.4348222222222,-124.059983333333
13-Jan-2014 00:00:00,4.45487657669638,10.2612974849384,91.136235566551,1024.43882006886,9.57238611951315,356.84777512452,44.4348222222222,-124.059983333333
13-Jan-2014 01:00:00,3.11780879794881,9.74468379180617,98.6003312458257,1024.61972876414,0.0718768015388892,360.418906707813,44.4348222222222,-124.059983333333
13-Jan-2014 02:00:00,5.03778889232456,9.72297794527312,98.6327234327172,1025.67278121765,0,361.399858903711,44.4348222222222,-124.059983333333
13-Jan-2014 03:00:00,5.01505684632951,9.43931905565136,98.2683641741715,1026.33294896086,0,360.147229115968,44.4348222222222,-124.059983333333
13-Jan-2014 04:00:00,5.01611608663325,9.45619847004519,98.6124655007383,1026.68518346518,0,359.664329427731,44.4348222222222,-124.059983333333
13-Jan-2014 05:00:00,5.08714595612674,9.36368529212669,98.8869910544689,1027.57808710958,0,360.094048013593,44.4348222222222,-124.059983333333
13-Jan-2014 06:00:00,4.74915733695307,9.30805753196967,97.7272405884209,1027.85332672476,0,359.052023211551,44.4348222222222,-124.059983333333
13-Jan-2014 07:00:00,4.37910214490184,9.28860272518354,96.2867687407785,1028.40885629189,0,357.697461065445,44.4348222222222,-124.059983333333
13-Jan-2014 08:00:00,4.37619242564862,9.27824615706362,95.8007584315121,1029.05848924637,0,356.847093821119,44.4348222222222,-124.059983333333
13-Jan-2014 09:00:00,4.3138993220379,9.15113906592047,96.5160714064728,1029.43942584713,0,356.713827557992,44.4348222222222,-124.059983333333
13-Jan-2014 10:00:00,4.09851459849649,9.08402533097141,97.0206287464902,1029.99387622474,0,356.681130245552,44.4348222222222,-124.059983333333
13-Jan-2014 11:00:00,3.78362278658584,9.06658837384784,97.3465942115012,1030.46503050438,0,356.806402612232,44.4348222222222,-124.059983333333
13-Jan-2014 12:00:00,3.59853053298668,9.11694015456042,97.1882657400841,1030.79150434883,0,357.008521481166,44.4348222222222,-124.059983333333
13-Jan-2014 13:00:00,3.22954815924703,9.28060984763941,95.0431032900556,1031.10927946825,0,352.736808372626,44.4348222222222,-124.059983333333
13-Jan-2014 14:00:00,3.00361219324633,9.44741061449278,92.4175453285069,1031.38191266727,0,351.244242752422,44.4348222222222,-124.059983333333
13-Jan-2014 15:00:00,3.35734994021035,9.54432665599461,90.6071101961386,1031.94640128511,0,350.884203814008,44.4348222222222,-124.059983333333
13-Jan-2014 16:00:00,2.71356501736696,9.54882547513581,89.7499021500963,1032.23941357802,0,352.324319616944,44.4348222222222,-124.059983333333
13-Jan-2014 17:00:00,2.35148679043336,9.68971598231292,89.6985313283541,1032.57451062825,23.0573805696275,351.451973240857,44.4348222222222,-124.059983333333
13-Jan-2014 18:00:00,2.37435571098872,10.2161412780966,84.9066136428005,1032.47113364321,61.6154086881386,351.034960912318,44.4348222222222,-124.059983333333
13-Jan-2014 19:00:00,2.48306880573448,10.1733378695114,85.3489288454531,1032.56072780798,42.557738735512,352.981548130041,44.4348222222222,-124.059983333333
13-Jan-2014 20:00:00,2.92337386984554,10.6490726495144,84.6430896014126,1032.72884160666,266.280014857538,323.745286022488,44.4348222222222,-124.059983333333
13-Jan-2014 21:00:00,1.8341551925007,9.94629908907727,88.7569911219455,1032.19794206981,84.4504243792788,352.286981237776,44.4348222222222,-124.059983333333
13-Jan-2014 22:00:00,1.488938895906,10.0174214056774,88.2972582976407,1032.05056624038,80.633222139818,351.357135779813,44.4348222222222,-124.059983333333
13-Jan-2014 23:00:00,1.16423803291478,10.4497291276534,85.2283831173947,1031.70533836221,156.970622925961,338.432694516928,44.4348222222222,-124.059983333333
14-Jan-2014 00:00:00,0.767713717512657,10.1705444346581,86.5451875129881,1032.01808901985,123.118565543327,274.406329849096,44.4348222222222,-124.059983333333
14-Jan-2014 01:00:00,0.723682533959533,7.27256356538783,96.5583099242539,1032.04105845937,0.835374703091417,275.407628404651,44.4348222222222,-124.059983333333
14-Jan-2014 02:00:00,1.75645267747183,6.44455889608253,94.3993250145838,1032.01907303845,0,271.75789177467,44.4348222222222,-124.059983333333
14-Jan-2014 03:00:00,2.47709441646735,6.668977459624,88.2621168892864,1032.18600199061,0,270.785665647001,44.4348222222222,-124.059983333333
14-Jan-2014 04:00:00,2.46504836089479,6.49173267112298,83.5122617565035,1032.08979436323,0,269.935586384931,44.4348222222222,-124.059983333333
14-Jan-2014 05:00:00,2.18522710243529,5.99106480416283,79.5826655676999,1032.15694362601,0,267.092725929609,44.4348222222222,-124.059983333333
14-Jan-2014 06:00:00,2.02469041980864,5.76756675270541,78.6122366614194,1031.88351226737,0,265.949250579998,44.4348222222222,-124.059983333333
14-Jan-2014 07:00:00,1.90350085580838,5.64159280019535,74.7777367602631,1031.67138470065,0,265.244805915558,44.4348222222222,-124.059983333333
14-Jan-2014 08:00:00,2.36286253209838,5.75238057176005,73.0248919939458,1031.4407460507,0,267.34386646225,44.4348222222222,-124.059983333333
14-Jan-2014 09:00:00,2.45075040728574,5.46716340512376,74.7846329889141,1030.81660677928,0,265.339651808758,44.4348222222222,-124.059983333333
14-Jan-2014 10:00:00,2.34259759043246,5.1009435757415,75.7703361940526,1030.76649322279,0,260.757384667303,44.4348222222222,-124.059983333333
14-Jan-2014 11:00:00,2.03160826839716,4.84116575743742,74.7614582067384,1030.64478635758,0,259.215563835969,44.4348222222222,-124.059983333333
14-Jan-2014 12:00:00,1.18494706986218,6.33920962145757,77.1341848188226,1030.79116463895,0,304.179828905747,44.4348222222222,-124.059983333333
14-Jan-2014 13:00:00,1.19134024018472,6.43156511781578,77.5971054367265,1030.96867580526,0,306.005453460963,44.4348222222222,-124.059983333333
14-Jan-2014 14:00:00,1.54894724086342,6.36079916717148,76.4846456627778,1030.90345886229,0,301.223489023142,44.4348222222222,-124.059983333333
14-Jan-2014 15:00:00,1.58263418803776,6.16829737034766,73.6246447009085,1031.10264490913,0,291.105348616991,44.4348222222222,-124.059983333333
14-Jan-2014 16:00:00,1.88834416685056,5.44130339727935,69.4788771570479,1031.09842329442,0,268.458281663187,44.4348222222222,-124.059983333333
14-Jan-2014 17:00:00,1.39145721500997,9.23823176884236,68.1013886481451,1030.92141364378,117.058547636031,263.251260759651,44.4348222222222,-124.059983333333
14-Jan-2014 18:00:00,1.22055552750438,13.1075609645764,53.3784622983139,1030.60419064291,260.875047437034,264.851455095203,44.4348222222222,-124.059983333333
14-Jan-2014 19:00:00,1.24979219613881,15.0962713017034,49.0992622967837,1030.24812389785,374.878171948396,267.095127735878,44.4348222222222,-124.059983333333
14-Jan-2014 20:00:00,0.841388019638712,16.4584809896313,46.7777165604638,1029.99500650299,431.525657624222,271.997435568217,44.4348222222222,-124.059983333333
14-Jan-2014 21:00:00,0.756945151721183,17.19190608103,46.8816446445358,1029.28375411586,431.820913401669,276.965064557239,44.4348222222222,-124.059983333333
14-Jan-2014 22:00:00,1.23997123149731,17.3833469528009,49.3068804589937,1028.89913736116,377.468665223597,280.199978618885,44.4348222222222,-124.059983333333
14-Jan-2014 23:00:00,1.46830681817103,16.8762772894059,54.4779451820513,1028.54572407582,274.129557533424,281.403667655856,44.4348222222222,-124.059983333333
15-Jan-2014 00:00:00,1.25546807676377,14.4948435229787,68.1867328112748,1028.71783496581,134.871778987668,279.680672632329,44.4348222222222,-124.059983333333
15-Jan-2014 01:00:00,2.05393785073939,7.08640788305587,83.777838473579,1029.77548069029,1.68609944424382,262.490187349553,44.4348222222222,-124.059983333333
15-Jan-2014 02:00:00,1.99272849324695,6.07576626464691,74.2220770432186,1030.4747187716,0,256.343836943611,44.4348222222222,-124.059983333333
15-Jan-2014 03:00:00,1.79894153865066,5.6792905582476,64.6951785452997,1029.94828407381,0,254.432864962937,44.4348222222222,-124.059983333333
15-Jan-2014 04:00:00,2.22133616928773,5.67647008254259,54.6034722697684,1029.52288619388,0,251.42014919166,44.4348222222222,-124.059983333333
15-Jan-2014 05:00:00,2.66035527434922,6.57933530439163,47.3917882240383,1029.06836796464,0,250.971985366903,44.4348222222222,-124.059983333333
15-Jan-2014 06:00:00,2.71527040581676,6.79779044611188,53.2191815751605,1028.14809125586,0,251.554574343929,44.4348222222222,-124.059983333333
15-Jan-2014 07:00:00,2.41875158899037,6.78542646320484,57.4286667432706,1027.87566137853,0,253.288110966913,44.4348222222222,-124.059983333333
15-Jan-2014 08:00:00,2.28072343806556,6.94925589262012,56.371822536309,1027.60947558709,0,256.396490606444,44.4348222222222,-124.059983333333
15-Jan-2014 09:00:00,1.47674097172421,6.56738515816506,55.5077815996186,1027.33064578429,0,259.606610076261,44.4348222222222,-124.059983333333
15-Jan-2014 10:00:00,1.11837065265744,5.91459070063947,53.4885360430812,1027.40949122934,0,259.831689400765,44.4348222222222,-124.059983333333
15-Jan-2014 11:00:00,1.98929652647499,5.9572287839325,49.7640644129903,1027.11475915285,0,258.994894910012,44.4348222222222,-124.059983333333
15-Jan-2014 12:00:00,1.80136814794759,5.97842847978562,46.7071050820178,1026.96734809157,0,261.122613284065,44.4348222222222,-124.059983333333
15-Jan-2014 13:00:00,1.88408270586153,6.0900731768309,44.8900432643915,1027.10854510422,0,269.516977592466,44.4348222222222,-124.059983333333
15-Jan-2014 14:00:00,2.41711983251753,6.26171274844132,43.3366186281704,1026.7339447706,0,271.316788001283,44.4348222222222,-124.059983333333
15-Jan-2014 15:00:00,2.29455756478469,6.21597754266959,44.6889597761713,1026.66645363629,0,268.338471499177,44.4348222222222,-124.059983333333
15-Jan-2014 16:00:00,2.28175189749499,5.98623333710628,44.7126162538157,1026.82934896706,0.0186806969083751,262.524940501683,44.4348222222222,-124.059983333333
15-Jan-2014 17:00:00,1.69492119910351,9.47101373786814,49.5285705118457,1026.66303455066,118.450027461924,258.740148333515,44.4348222222222,-124.059983333333
15-Jan-2014 18:00:00,0.464077839052263,13.6740654193197,41.0296717454083,1026.66885882115,268.712551230151,257.686350877386,44.4348222222222,-124.059983333333
15-Jan-2014 19:00:00,0.669228819086639,15.1768823323257,42.1306061514295,1026.66621498162,387.491350101099,258.12855676155,44.4348222222222,-124.059983333333
15-Jan-2014 20:00:00,0.707890667585274,16.6838525973628,42.045580410843,1026.0777607513,444.150033206441,262.985993448545,44.4348222222222,-124.059983333333
15-Jan-2014 21:00:00,0.482254559272927,17.9565710174576,42.0054402515209,1025.11594762244,443.628192883708,269.849214122115,44.4348222222222,-124.059983333333
15-Jan-2014 22:00:00,0.74434074772965,18.5848458323733,42.6895934982357,1024.52164074628,387.629725992597,275.416007186395,44.4348222222222,-124.059983333333
15-Jan-2014 23:00:00,1.2184943125081,18.3480994856341,45.0288845518183,1023.91002096197,282.879422659535,276.616241246638,44.4348222222222,-124.059983333333
16-Jan-2014 00:00:00,1.61264952562345,15.0627934879028,55.9748049309583,1023.95883166663,141.272361522157,272.574972511006,44.4348222222222,-124.059983333333
16-Jan-2014 01:00:00,2.11790436918639,5.26603323638753,67.8035201870738,1024.77455335603,2.77078642172879,243.908767770354,44.4348222222222,-124.059983333333
16-Jan-2014 02:00:00,1.67831065023962,5.11307847681703,40.3163684694668,1024.46672957144,0,237.682824610506,44.4348222222222,-124.059983333333
16-Jan-2014 03:00:00,1.79291343190829,5.08519286308675,32.0582396335896,1023.80178883368,0,236.680412714937,44.4348222222222,-124.059983333333
16-Jan-2014 04:00:00,2.32849664085974,5.48748517509932,25.998351598977,1024.08486682026,0,235.403372525593,44.4348222222222,-124.059983333333
16-Jan-2014 05:00:00,2.59529918364655,6.34021967673438,23.0941540758203,1023.87254459405,0,235.510809386287,44.4348222222222,-124.059983333333
16-Jan-2014 06:00:00,3.11434783052704,7.14579217709619,33.7082668014284,1023.35125861394,0,243.023649001136,44.4348222222222,-124.059983333333
16-Jan-2014 07:00:00,3.23328727921752,7.47802222985492,34.8721220690303,1022.91329116051,0,246.389276785951,44.4348222222222,-124.059983333333
16-Jan-2014 08:00:00,2.95348343286114,7.42110343597484,33.0014903440773,1022.7069232297,0,247.507745905077,44.4348222222222,-124.059983333333
16-Jan-2014 09:00:00,2.72125144276268,7.40458054160002,30.2635469780402,1022.33031902123,0,248.466270406004,44.4348222222222,-124.059983333333
16-Jan-2014 10:00:00,2.80437004978859,7.46402594631237,28.4998594242628,1022.27399240456,0,248.811199976485,44.4348222222222,-124.059983333333
16-Jan-2014 11:00:00,3.08058229961613,7.48402852417047,27.141026755961,1022.20118044793,0,248.77769561646,44.4348222222222,-124.059983333333
16-Jan-2014 12:00:00,3.36483230199325,7.49193796110737,26.6230492266746,1022.06659019995,0,248.723746785542,44.4348222222222,-124.059983333333
16-Jan-2014 13:00:00,3.53692975518725,7.46338570185445,26.1705453444436,1021.92113657967,0,248.004381075215,44.4348222222222,-124.059983333333
16-Jan-2014 14:00:00,3.60802891553566,7.49358889125737,24.9841688590073,1021.72340522235,0,247.83476247938,44.4348222222222,-124.059983333333
16-Jan-2014 15:00:00,3.65330141281538,7.55079789233464,23.5753565233003,1021.57348571015,0,247.854910500879,44.4348222222222,-124.059983333333
16-Jan-2014 16:00:00,3.78504537319393,7.62482510891759,22.8289540406054,1021.4770061087,0.775249718247271,247.968522969918,44.4348222222222,-124.059983333333
