# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis
3.999817935213506592e-03,1.913504691112063378e-05,-4.956565073572270080e-02,6.641757556582339461e-02,-4.508967697349130360e-02,-4.582344316402104517e-02,-2.177634598039283366e-03,9.939775497059245846e-03,-5.404204813397258724e-06,3.918459634940717846e-04,1.600000000000000131e-04,1.600000000000000131e-04,2.839630575416198302e-05,3.801395733461550178e-05,3.801398947707347462e-05,1.291464492163565680e-01,7.743147458314700771e+01,3.639931521044711404e-01,1.863414910724784379e-01,2.766939736501044991e-03,7.234654683203880499e-01,2.001169322928179639e+01,2.070453725660392763e+00,1.439942111336129571e+01,9.779938104892405004e-02,1.031376762896048405e+01,7.343165994134734476e+00,-7.891362855636653251e+01,0.000000000000000000e+00,2.476112746805036906e+06,1.240910842614443066e+00,9.779938104892405004e-02,7.234654683203880499e-01,9.779938104892405004e-02,1.553907792580440719e-03,1.427869823969080696e-03,1.427869823969080696e-03,0.000000000000000000e+00,7.492361211839897450e+00,9.656396799599797757e-05,2.001169322928179639e+01,1.031376762896048405e+01,2.070453725660392763e+00,7.343165994134734476e+00,1.439942111336129571e+01,1.017350357072890006e+03,1.207166448361943090e+00,2.000000000000000111e-01,1.000000000000000082e-05,1.844508826120345456e-07
1.810941966349996490e-02,4.026164093749167328e-04,-6.114309322848466843e-01,9.880111661863523187e-01,-5.443739201787615167e-01,-5.553668729830378847e-01,-2.501072353790129849e-02,2.706183427790620488e-02,-1.774292253589080940e-05,8.644735232759576278e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.858817091192396917e-04,3.114186671670543961e-04,3.114186671792535679e-04,9.917336452509240008e-01,1.008335256939865587e+01,3.632061170806163419e-01,1.859501273269692223e-01,2.731872985525731542e-03,1.313126002556390004e+00,1.281147198926427322e+01,5.677020715116936955e+00,6.231173343297900402e+01,5.218067023269469251e-01,1.078835698731573522e+01,7.003463423772412710e+00,-7.939421123504227751e+01,0.000000000000000000e+00,2.476110118384639267e+06,1.241830174953640231e+00,5.218067023269469251e-01,1.313126002556390004e+00,5.218067023269469251e-01,1.177145518372535535e-03,1.242770884050823027e-03,1.242770884050823027e-03,0.000000000000000000e+00,7.493297690511962372e+00,1.436462850283602970e-03,1.281147198926427322e+01,1.078835698731573522e+01,5.677020715116936955e+00,7.003463423772412710e+00,6.231173343297900402e+01,1.017353499962510000e+03,1.234851188349785245e+00,2.000000000000000111e-01,1.000000000000000082e-05,2.018852235145803073e-05
3.176855321826552864e-02,1.247273798109561861e-03,-1.217678474524982679e+00,2.979655709293296706e+00,-1.012899134792382583e+00,-1.046469518355104045e+00,-3.795262928737685310e-02,3.068447305460864083e-02,-3.046534260650089220e-05,4.894608008962312039e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.033044158940685414e-04,5.517595945977708414e-04,5.517596881811882240e-04,2.879373715801874845e+00,3.472977455173826389e+00,3.587382036694774512e-01,1.836067893774547266e-01,2.621414864088849814e-03,1.813142372050039919e+00,1.184709738845517535e+01,5.705960523067839851e+00,6.675149650657979805e+01,9.652605628416002226e-01,1.089394533936230403e+01,6.652305721175822306e+00,-8.034746821354292479e+01,0.000000000000000000e+00,2.476107489964241162e+06,1.243349111172570076e+00,9.652605628416002226e-01,1.813142372050039919e+00,9.652605628416002226e-01,1.070171601566311708e-03,1.184957309507776117e-03,1.184957309507776117e-03,0.000000000000000000e+00,7.493371658454090145e+00,4.332106177511211090e-03,1.184709738845517535e+01,1.089394533936230403e+01,5.705960523067839851e+00,6.652305721175822306e+00,6.675149650657979805e+01,1.017729657223850040e+03,1.239465852196979911e+00,2.000000000000000111e-01,1.000000000000000082e-05,1.150684147907637787e-04
4.080294832044277509e-02,2.061321897906763772e-03,-1.555756765655625040e+00,4.504625537506461441e+00,-1.245090576009593830e+00,-1.296019459558123588e+00,-4.092358790207472480e-02,3.050560239059181208e-02,-3.583859727326925903e-05,3.787121310659597232e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.976165451574924410e-04,7.026250009795546696e-04,7.026270076159412369e-04,4.965254291214321825e+00,2.013995540509237792e+00,3.503626676742628288e-01,1.792914177982920243e-01,2.505844094006095570e-03,2.036455546672550021e+00,1.151391914541235373e+01,5.784107200911057234e+00,6.918401022762579089e+01,1.267353008799662284e+00,1.089849339048394583e+01,6.507121796724420371e+00,-8.094205625265702508e+01,0.000000000000000000e+00,2.476104861543843057e+06,1.244076577163196751e+00,1.267353008799662284e+00,2.036455546672550021e+00,1.267353008799662284e+00,1.026642209282738194e-03,1.160607976749750657e-03,1.160607976749750657e-03,0.000000000000000000e+00,7.496527986356843698e+00,6.549258953803851514e-03,1.151391914541235373e+01,1.089849339048394583e+01,5.784107200911057234e+00,6.507121796724420371e+00,6.918401022762579089e+01,1.017958757544349965e+03,1.241136887736240979e+00,2.000000000000000111e-01,1.000000000000000082e-05,2.493741366856238261e-04
3.262740796483162842e-02,1.316629939986213148e-03,-1.108539154438143548e+00,3.303724931249333530e+00,-8.806274764772801245e-01,-9.179900466347984400e-01,-2.829229686364489321e-02,2.716733780798599382e-02,-3.285146856579588556e-05,4.758854801994963655e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.408900228834359745e-04,6.136147046139735694e-04,6.136152139252162721e-04,3.590835208128391631e+00,2.784867425094726290e+00,3.617025505287523868e-01,1.850353189899419937e-01,2.603876772648582028e-03,1.755804109617220110e+00,1.150664020853550973e+01,5.722259287503740133e+00,6.850601439430256789e+01,9.932403944067913493e-01,1.079610081314651637e+01,6.581462451882972076e+00,-8.115035744801332385e+01,0.000000000000000000e+00,2.476102233123444952e+06,1.244795320156423690e+00,9.932403944067913493e-01,1.755804109617220332e+00,9.932403944067915713e-01,1.065265017961086746e-03,1.182237758916390496e-03,1.182237758916390496e-03,0.000000000000000000e+00,7.488402706876304826e+00,4.803278957304934343e-03,1.150664020853550973e+01,1.079610081314651637e+01,5.722259287503740133e+00,6.581462451882972076e+00,6.850601439430256789e+01,1.018350138770109993e+03,1.241692504739685843e+00,2.000000000000000111e-01,1.000000000000000082e-05,1.250377276388011706e-04
3.257699091650970852e-02,1.312658012366370048e-03,-1.012163364175246771e+00,3.545537112700265059e+00,-7.669143281369550369e-01,-8.071190881432322994e-01,-2.021854130807726815e-02,2.482921596465125641e-02,-3.528984503733324676e-05,4.763609387451097087e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.668632753601039007e-04,6.532211805838941373e-04,6.532221677807924752e-04,4.106221932191166601e+00,2.435328670767629156e+00,3.623287356081005273e-01,1.853221757664078040e-01,2.602567635217898322e-03,1.689021977747299896e+00,1.131598133015252294e+01,5.682575753069208702e+00,6.891372515933710474e+01,9.911130597890770444e-01,1.073203475662733908e+01,6.512540908599035561e+00,-8.099845377803502799e+01,0.000000000000000000e+00,2.476099604703047313e+06,1.245527173130715370e+00,9.911130597890770444e-01,1.689021977747300118e+00,9.911130597890772664e-01,1.065438639230505483e-03,1.182334097974785999e-03,1.182334097974785999e-03,0.000000000000000000e+00,7.486797995619484780e+00,5.154854667993738829e-03,1.131598133015252294e+01,1.073203475662733908e+01,5.682575753069208702e+00,6.512540908599035561e+00,6.891372515933710474e+01,1.018600535364920006e+03,1.242860199354157480e+00,2.000000000000000111e-01,1.000000000000000082e-05,1.244577497283980345e-04
6.032877726839729754e-02,4.519682456325244645e-03,-1.598139698818516585e+00,8.893537266352987913e+00,-9.794942199974202568e-01,-1.080911511607436148e+00,1.884077818000749012e-03,2.115215390081177232e-02,-4.776064370755239339e-05,2.525684714902147820e-05,1.600000000000000131e-04,1.600000000000000131e-04,6.901384410488518167e-04,1.059200188604721192e-03,1.059201053868693643e-03,2.044563897573894806e+01,4.891018574604650282e-01,3.245651329864029377e-01,1.659900489393893730e-01,2.181175200035561507e-03,2.287721249140170166e+00,1.079124378085000480e+01,5.911737693288406703e+00,7.423689904620077584e+01,1.936557481380284607e+00,1.066939316532124771e+01,6.186871084483689387e+00,-8.198632357736778431e+01,0.000000000000000000e+00,2.476096976282649208e+06,1.246557123086417640e+00,1.936557481380284607e+00,2.287721249140170166e+00,1.936557481380284607e+00,9.631227598908353267e-04,1.124130719680900255e-03,1.124130719680900255e-03,0.000000000000000000e+00,7.505413543998169068e+00,1.293032319232395762e-02,1.079124378085000480e+01,1.066939316532124771e+01,5.911737693288406703e+00,6.186871084483689387e+00,7.423689904620077584e+01,1.018771159145309980e+03,1.245192097170892298e+00,2.000000000000000111e-01,nan,8.346708159381214598e-04
7.641904751549093155e-02,7.266121282011078937e-03,-1.551162747281668253e+00,1.267762063939329664e+01,-6.667445119288127886e-01,-8.117311078882972764e-01,4.192998424492381387e-02,1.619221744130967117e-02,-5.369612655430174903e-05,1.997873677272752488e-05,1.600000000000000131e-04,1.600000000000000131e-04,8.223556968534047155e-04,1.194792481173027497e-03,1.194792563922909964e-03,6.123907643584313831e+01,1.632944286884610019e-01,3.001351307619897768e-01,1.534282811298044169e-01,1.908750959584640337e-03,2.657328131446570207e+00,1.059054296315388477e+01,5.924341058337914134e+00,7.543361264164468594e+01,2.500128378574468346e+00,1.055800140300842749e+01,6.032254365343476366e+00,-8.321852584193746338e+01,0.000000000000000000e+00,2.476094347862251103e+06,1.247745420009594319e+00,2.500128378574468346e+00,2.657328131446570207e+00,2.500128378574468346e+00,9.290208397014744967e-04,1.104049947069204920e-03,1.104049947069204920e-03,0.000000000000000000e+00,7.514659674472434325e+00,1.843202555719208185e-02,1.059054296315388477e+01,1.055800140300842749e+01,5.924341058337914134e+00,6.032254365343476366e+00,7.543361264164468594e+01,1.019287218628110054e+03,1.246694488500005082e+00,2.000000000000000111e-01,2.710250308940273414e-04,1.730673485347190886e-03
6.047539271675816952e-02,4.545648381862079507e-03,-1.344283581632107261e+00,1.042173826989797902e+01,-6.173866538872186949e-01,-7.365500846650694378e-01,3.033072402461589254e-02,1.772593672708632981e-02,-5.575902471421028501e-05,2.517883589433590129e-05,1.600000000000000131e-04,1.600000000000000131e-04,7.719448711261434363e-04,1.140938141240936676e-03,1.140938169774781017e-03,3.276779527985066665e+01,3.051776878668772119e-01,3.263019429726546350e-01,1.667545417065116609e-01,2.174451230429428564e-03,2.167426756341090055e+00,1.064052037912329673e+01,5.754535862746696040e+00,7.306206269564313516e+01,1.940890226777641558e+00,1.057528547038254985e+01,5.959739962519112311e+00,-8.357874787036263342e+01,4.324194891385408113e+01,2.476091719441852998e+06,1.248186750438500026e+00,1.940890226777641558e+00,2.167426756341090055e+00,1.940890226777641558e+00,9.626606068230075895e-04,1.123860981065989912e-03,1.123860981065989912e-03,0.000000000000000000e+00,7.499096336661358997e+00,1.515220840853580275e-02,1.064052037912329673e+01,1.057528547038254985e+01,5.754535862746696040e+00,5.959739962519112311e+00,7.306206269564313516e+01,1.019660233422679994e+03,1.247059807375154206e+00,2.000000000000000111e-01,nan,8.417081672407801833e-04
3.950965040038291465e-02,1.935798915738081143e-03,-1.509599505825492960e+00,5.707092123322421884e+00,-1.113848272873581680e+00,-1.178725524177173911e+00,-2.466778482598496955e-02,3.050911019562839790e-02,-4.679935277305923561e-05,3.915505463129805480e-05,1.600000000000000131e-04,1.600000000000000131e-04,4.025830626259988736e-04,7.089164217033517906e-04,7.089164653858710894e-04,5.050310913510475785e+00,1.980076112393046817e+00,3.188268481484385353e-01,1.629041325733604773e-01,2.581922106842572066e-03,1.958951678147129893e+00,1.154378110805671476e+01,5.278475260007457592e+00,6.315161843567570088e+01,1.223434099407612718e+00,1.093677859753974069e+01,6.209584834874275039e+00,-8.279651356436798437e+01,1.874065786862232699e+02,2.476089091021455359e+06,1.246538172633768538e+00,1.223434099407612718e+00,1.958951678147129671e+00,1.223434099407612496e+00,1.032147545518235371e-03,1.163715677787155890e-03,1.163715677787155890e-03,0.000000000000000000e+00,7.501588801069271284e+00,8.297573669081960770e-03,1.154378110805671476e+01,1.093677859753974069e+01,5.278475260007457592e+00,6.209584834874275039e+00,6.315161843567570088e+01,1.019916459766979983e+03,1.243775643473497006e+00,2.000000000000000111e-01,1.000000000000000082e-05,2.261601806330733756e-04
7.685214903707289491e-02,7.342127282585293215e-03,-3.770103120528674356e+00,1.130051938982810356e+01,-2.989179685136650555e+00,-3.117199920446817707e+00,-9.288100435417293022e-02,3.920052841532410681e-02,-4.767544168456776547e-05,1.996165573247709021e-05,1.600000000000000131e-04,1.600000000000000131e-04,5.917428975263888495e-04,9.589587126765631523e-04,9.589587535216591210e-04,1.384703723840790879e+01,7.221761469856327054e-01,2.327025137919467856e-01,1.188926900037500650e-01,1.949978214608803599e-03,3.152953082861809975e+00,1.158814917200671957e+01,5.834790967702741860e+00,6.958761853388864438e+01,2.516515511567916974e+00,1.126395859005507916e+01,6.229069560602513711e+00,-8.222297894963995191e+01,3.267018579077261506e+02,2.476086462601057254e+06,1.245609344208924218e+00,2.516515511567916974e+00,3.152953082861809975e+00,2.516515511567916974e+00,9.288997526394664412e-04,1.103977994689300888e-03,1.103977994689300888e-03,0.000000000000000000e+00,7.545259985380106116e+00,1.642990679761887132e-02,1.158814917200671957e+01,1.126395859005507916e+01,5.834790967702741860e+00,6.229069560602513711e+00,6.958761853388864438e+01,1.020037304256249968e+03,1.243308624025508458e+00,2.000000000000000111e-01,2.838128644738994056e-04,1.758802632992186726e-03
1.055653874699405970e-01,1.384515791112672645e-02,-6.709421012527989170e+00,7.913840546535745979e+00,-6.180179204221955658e+00,-6.266940156403272510e+00,-3.170079430206737547e-01,5.086290908954891471e-02,-2.434229584919304595e-05,1.599608428356387649e-05,1.600000000000000131e-04,1.600000000000000131e-04,6.203437050264898594e-04,9.956928502420517389e-04,9.956928995749647106e-04,1.734933705643581803e+01,5.763908999791120813e-01,1.620669957268207340e-01,8.279774021121466543e-02,1.542806469305664941e-03,4.233711977188989728e+00,1.199928768239510823e+01,6.745371768815179081e+00,7.826087360019272410e+01,3.518200191504142982e+00,1.165767004243786076e+01,6.908865320560356516e+00,-8.156427842764678360e+01,4.347158286793764432e+02,2.476083834180659149e+06,1.243766537508824266e+00,3.518200191504142982e+00,4.233711977188989728e+00,3.518200191504142982e+00,8.983258609664016361e-04,1.085657768511026156e-03,1.085657768511026156e-03,0.000000000000000000e+00,7.580890480895150496e+00,1.150600216933124302e-02,1.199928768239510823e+01,1.165767004243786076e+01,6.745371768815179081e+00,6.908865320560356516e+00,7.826087360019272410e+01,1.020174698612399993e+03,1.240996394237278588e+00,2.000000000000000111e-01,1.326243871295775933e-03,4.632613982727222350e-03
