DN,BottomTemp,MiniTemp,BottomSalCorrected,MiniSal,Stonewall,OceanTemp,oceanSalEstimate
2012-12-12 22:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.944429877888874,30.060133691411973
2012-12-12 22:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.944074889206794,30.056348583253595
2012-12-12 22:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.943719900524714,30.052563475095216
2012-12-12 22:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.943364911842636,30.048778366936837
2012-12-12 22:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.943009923160556,30.044993258778458
2012-12-12 22:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.942654934478476,30.041208150620083
2012-12-12 22:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.942299945796398,30.037423042461704
2012-12-12 22:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.941944957114318,30.033637934303325
2012-12-12 22:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.941589968432238,30.029852826144946
2012-12-12 22:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.94123497975016,30.026067717986567
2012-12-12 22:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.94087999106808,30.02228260982819
2012-12-12 22:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.940525002386,30.018497501669813
2012-12-12 23:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.94017001370392,30.014712393511434
2012-12-12 23:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.939815025021842,30.010927285353056
2012-12-12 23:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.939460036339762,30.007142177194677
2012-12-12 23:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.939105047657682,30.003357069036298
2012-12-12 23:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.938750058975604,29.99957196087792
2012-12-12 23:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.938395070293524,29.99578685271954
2012-12-12 23:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.938040081611444,29.992001744561165
2012-12-12 23:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.937685092929366,29.988216636402786
2012-12-12 23:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.937330104247286,29.984431528244407
2012-12-12 23:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.936975115565206,29.98064642008603
2012-12-12 23:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.936620126883126,29.97686131192765
2012-12-12 23:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.936265138201048,29.97307620376927
2012-12-13 00:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.935910149518968,29.969291095610895
2012-12-13 00:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.935555160836888,29.965505987452516
2012-12-13 00:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.93520017215481,29.961720879294138
2012-12-13 00:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.93484518347273,29.95793577113576
2012-12-13 00:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.93449019479065,29.95415066297738
2012-12-13 00:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.93413520610857,29.950365554819
2012-12-13 00:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.933780217426492,29.946580446660622
2012-12-13 00:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.933425228744412,29.942795338502247
2012-12-13 00:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.933070240062332,29.939010230343868
2012-12-13 00:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.932715251380253,29.93522512218549
2012-12-13 00:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.932360262698174,29.93144001402711
2012-12-13 00:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.932005274016094,29.92765490586873
2012-12-13 01:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.931650285334015,29.923869797710353
2012-12-13 01:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.931295296651935,29.920084689551977
2012-12-13 01:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.930940307969855,29.9162995813936
2012-12-13 01:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.930585319287776,29.91251447323522
2012-12-13 01:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.930230330605697,29.90872936507684
2012-12-13 01:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.929875341923617,29.904944256918462
2012-12-13 01:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.929520353241537,29.901159148760083
2012-12-13 01:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.92916536455946,29.897374040601704
2012-12-13 01:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.92881037587738,29.89358893244333
2012-12-13 01:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.9284553871953,29.88980382428495
2012-12-13 01:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.928100398513221,29.88601871612657
2012-12-13 01:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.927745409831141,29.882233607968193
2012-12-13 02:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.927390421149061,29.878448499809814
2012-12-13 02:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.927035432466981,29.874663391651435
2012-12-13 02:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.926680443784903,29.87087828349306
2012-12-13 02:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.926325455102823,29.86709317533468
2012-12-13 02:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.925970466420743,29.863308067176302
2012-12-13 02:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.925615477738665,29.859522959017923
2012-12-13 02:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.925260489056585,29.855737850859544
2012-12-13 02:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.924905500374505,29.851952742701165
2012-12-13 02:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.924550511692427,29.84816763454279
2012-12-13 02:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.924195523010347,29.84438252638441
2012-12-13 02:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.923840534328267,29.840597418226032
2012-12-13 02:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.923485545646187,29.836812310067653
2012-12-13 03:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.923130556964109,29.833027201909275
2012-12-13 03:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.92277556828203,29.829242093750896
2012-12-13 03:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.92242057959995,29.825456985592517
2012-12-13 03:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.922065590917871,29.82167187743414
2012-12-13 03:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.921710602235791,29.817886769275763
2012-12-13 03:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.921355613553711,29.814101661117384
2012-12-13 03:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.921000624871631,29.810316552959005
2012-12-13 03:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.920645636189553,29.806531444800626
2012-12-13 03:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.920290647507473,29.802746336642247
2012-12-13 03:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.919935658825393,29.798961228483872
2012-12-13 03:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.919580670143315,29.795176120325493
2012-12-13 03:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.919225681461235,29.791391012167114
2012-12-13 04:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.918870692779155,29.787605904008736
2012-12-13 04:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.918515704097077,29.783820795850357
2012-12-13 04:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.918160715414997,29.780035687691978
2012-12-13 04:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.917805726732917,29.7762505795336
2012-12-13 04:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.917450738050837,29.772465471375224
2012-12-13 04:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.917095749368759,29.768680363216845
2012-12-13 04:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.916740760686679,29.764895255058466
2012-12-13 04:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.916385772004599,29.761110146900087
2012-12-13 04:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.91603078332252,29.75732503874171
2012-12-13 04:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.91567579464044,29.75353993058333
2012-12-13 04:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.91532080595836,29.749754822424954
2012-12-13 04:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.914965817276283,29.745969714266575
2012-12-13 05:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.914610828594203,29.742184606108196
2012-12-13 05:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.914255839912123,29.738399497949818
2012-12-13 05:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.913900851230043,29.73461438979144
2012-12-13 05:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.913545862547965,29.73082928163306
2012-12-13 05:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.913190873865885,29.72704417347468
2012-12-13 05:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.912835885183805,29.723259065316306
2012-12-13 05:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.912480896501727,29.719473957157927
2012-12-13 05:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.912125907819647,29.715688848999548
2012-12-13 05:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.911770919137567,29.71190374084117
2012-12-13 05:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.911415930455487,29.70811863268279
2012-12-13 05:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.911060941773409,29.70433352452441
2012-12-13 05:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.910705953091329,29.700548416366036
2012-12-13 06:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.910350964409249,29.696763308207657
2012-12-13 06:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.90999597572717,29.69297820004928
2012-12-13 06:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.90964098704509,29.6891930918909
2012-12-13 06:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.90928599836301,29.68540798373252
2012-12-13 06:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.908931009680932,29.681622875574142
2012-12-13 06:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.908576020998852,29.677837767415763
2012-12-13 06:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.908221032316773,29.674052659257388
2012-12-13 06:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.907866043634693,29.67026755109901
2012-12-13 06:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.907511054952614,29.66648244294063
2012-12-13 06:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.907156066270534,29.66269733478225
2012-12-13 06:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.906801077588455,29.658912226623872
2012-12-13 06:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.906446088906376,29.655127118465494
2012-12-13 07:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.906091100224296,29.65134201030712
2012-12-13 07:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.905736111542216,29.64755690214874
2012-12-13 07:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.905381122860138,29.64377179399036
2012-12-13 07:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.905026134178058,29.639986685831982
2012-12-13 07:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.904671145495978,29.636201577673603
2012-12-13 07:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.904316156813898,29.632416469515224
2012-12-13 07:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.90396116813182,29.628631361356845
2012-12-13 07:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.90360617944974,29.62484625319847
2012-12-13 07:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.90325119076766,29.62106114504009
2012-12-13 07:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.902896202085582,29.617276036881712
2012-12-13 07:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.902541213403502,29.613490928723333
2012-12-13 07:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.902186224721422,29.609705820564955
2012-12-13 08:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.901831236039342,29.605920712406576
2012-12-13 08:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.901476247357264,29.6021356042482
2012-12-13 08:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.901121258675184,29.59835049608982
2012-12-13 08:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.900766269993104,29.594565387931443
2012-12-13 08:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.900411281311026,29.590780279773064
2012-12-13 08:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.900056292628946,29.586995171614685
2012-12-13 08:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.899701303946866,29.583210063456306
2012-12-13 08:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.899346315264788,29.57942495529793
2012-12-13 08:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.898991326582708,29.575639847139552
2012-12-13 08:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.898636337900628,29.571854738981173
2012-12-13 08:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.898281349218548,29.568069630822794
2012-12-13 08:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.89792636053647,29.564284522664416
2012-12-13 09:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.89757137185439,29.560499414506037
2012-12-13 09:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.89721638317231,29.556714306347658
2012-12-13 09:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.896861394490232,29.552929198189283
2012-12-13 09:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.896506405808152,29.549144090030904
2012-12-13 09:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.896151417126072,29.545358981872525
2012-12-13 09:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.895796428443994,29.541573873714146
2012-12-13 09:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.895441439761914,29.537788765555767
2012-12-13 09:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.895086451079834,29.53400365739739
2012-12-13 09:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.894731462397754,29.530218549239013
2012-12-13 09:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.894376473715676,29.526433441080634
2012-12-13 09:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.894021485033596,29.522648332922255
2012-12-13 09:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.893666496351516,29.518863224763876
2012-12-13 10:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.893311507669438,29.515078116605498
2012-12-13 10:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.892956518987358,29.51129300844712
2012-12-13 10:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.892601530305278,29.50750790028874
2012-12-13 10:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.892246541623198,29.503722792130365
2012-12-13 10:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.89189155294112,29.499937683971986
2012-12-13 10:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.89153656425904,29.496152575813607
2012-12-13 10:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.89118157557696,29.492367467655228
2012-12-13 10:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.890826586894882,29.48858235949685
2012-12-13 10:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.890471598212802,29.48479725133847
2012-12-13 10:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.890116609530722,29.481012143180095
2012-12-13 10:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.889761620848644,29.477227035021716
2012-12-13 10:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.889406632166564,29.473441926863337
2012-12-13 11:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.889051643484484,29.46965681870496
2012-12-13 11:05:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.888696654802404,29.46587171054658
2012-12-13 11:10:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.888341666120326,29.4620866023882
2012-12-13 11:15:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.887986677438246,29.458301494229822
2012-12-13 11:20:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.887631688756166,29.454516386071447
2012-12-13 11:25:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.887276700074088,29.450731277913068
2012-12-13 11:30:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.886921711392008,29.44694616975469
2012-12-13 11:35:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.886566722709928,29.44316106159631
2012-12-13 11:40:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.88621173402785,29.43937595343793
2012-12-13 11:45:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.88585674534577,29.435590845279552
2012-12-13 11:50:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.88550175666369,29.431805737121177
2012-12-13 11:55:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.88514676798161,29.4280206289628
2012-12-13 12:00:00,10.9646642327674,,30.275884856439536,,11.533333333333331,10.884791779299531,29.42423552080442
2012-12-13 12:05:00,10.884436790617452,,29.42045041264604,,11.425,10.884436790617452,29.42045041264604
2012-12-13 12:10:00,10.884436790617452,,29.42045041264604,,11.425,10.885839320617869,29.42738394466898
2012-12-13 12:15:00,10.884436790617452,,29.42045041264604,,11.425,10.887241850618285,29.434317476691913
2012-12-13 12:20:00,10.884436790617452,,29.42045041264604,,11.425,10.888644380618702,29.44125100871485
2012-12-13 12:25:00,10.884436790617452,,29.42045041264604,,11.425,10.89004691061912,29.44818454073779
2012-12-13 12:30:00,10.884436790617452,,29.42045041264604,,11.425,10.891449440619537,29.455118072760726
2012-12-13 12:35:00,10.884436790617452,,29.42045041264604,,11.425,10.892851970619953,29.46205160478366
2012-12-13 12:40:00,10.884436790617452,,29.42045041264604,,11.425,10.89425450062037,29.468985136806598
2012-12-13 12:45:00,10.884436790617452,,29.42045041264604,,11.425,10.895657030620788,29.475918668829536
2012-12-13 12:50:00,10.884436790617452,,29.42045041264604,,11.425,10.897059560621205,29.482852200852474
2012-12-13 12:55:00,10.884436790617452,,29.42045041264604,,11.425,10.89846209062162,29.489785732875408
2012-12-13 13:00:00,10.884436790617452,,29.42045041264604,,11.425,10.899864620622038,29.496719264898346
2012-12-13 13:05:00,10.884436790617452,,29.42045041264604,,11.425,10.901267150622456,29.503652796921283
2012-12-13 13:10:00,10.884436790617452,,29.42045041264604,,11.425,10.902669680622871,29.51058632894422
2012-12-13 13:15:00,10.884436790617452,,29.42045041264604,,11.425,10.904072210623289,29.517519860967155
2012-12-13 13:20:00,10.884436790617452,,29.42045041264604,,11.425,10.905474740623706,29.524453392990093
2012-12-13 13:25:00,10.884436790617452,,29.42045041264604,,11.425,10.906877270624124,29.53138692501303
2012-12-13 13:30:00,10.884436790617452,,29.42045041264604,,11.425,10.90827980062454,29.53832045703597
2012-12-13 13:35:00,10.884436790617452,,29.42045041264604,,11.425,10.909682330624957,29.545253989058903
2012-12-13 13:40:00,10.884436790617452,,29.42045041264604,,11.425,10.911084860625374,29.55218752108184
2012-12-13 13:45:00,10.884436790617452,,29.42045041264604,,11.425,10.912487390625792,29.55912105310478
2012-12-13 13:50:00,10.884436790617452,,29.42045041264604,,11.425,10.913889920626207,29.566054585127716
2012-12-13 13:55:00,10.884436790617452,,29.42045041264604,,11.425,10.915292450626625,29.57298811715065
2012-12-13 14:00:00,10.884436790617452,,29.42045041264604,,11.425,10.916694980627042,29.57992164917359
2012-12-13 14:05:00,10.884436790617452,,29.42045041264604,,11.425,10.918097510627458,29.586855181196526
2012-12-13 14:10:00,10.884436790617452,,29.42045041264604,,11.425,10.919500040627875,29.593788713219464
2012-12-13 14:15:00,10.884436790617452,,29.42045041264604,,11.425,10.920902570628293,29.600722245242398
2012-12-13 14:20:00,10.884436790617452,,29.42045041264604,,11.425,10.92230510062871,29.607655777265336
