DN,ModelTemp,TempDiff,OriginalTemp
2013-01-26 02:25:00,6.618462513554347,-0.14846251355434692,6.47
2013-01-26 02:30:00,6.614411572113881,-0.16441157211388102,6.45
2013-01-26 02:35:00,6.604593495424231,-0.13459349542423116,6.47
2013-01-26 02:40:00,6.597702490220908,-0.16770249022090855,6.43
2013-01-26 02:45:00,6.5926738523494715,-0.1826738523494713,6.41
2013-01-26 02:49:59,6.5817971220841205,-0.1917971220841208,6.39
2013-01-26 02:55:00,6.5781274103372605,-0.1781274103372601,6.4
2013-01-26 03:00:00,6.576411276784814,-0.1764112767848136,6.4
2013-01-26 03:05:00,6.570537028408959,-0.20053702840895848,6.37
2013-01-26 03:10:00,6.557112373577812,-0.26711237357781226,6.29
2013-01-26 03:15:00,6.552957617195514,-0.2329576171955141,6.32
2013-01-26 03:20:00,6.5419712013417275,-0.25197120134172746,6.29
2013-01-26 03:25:00,6.540118405606901,-0.3001184056069004,6.24
2013-01-26 03:30:00,6.535942615706111,-0.28594261570611135,6.25
2013-01-26 03:34:59,6.522860491897,-0.32286049189699995,6.2
2013-01-26 03:40:00,6.520595001159616,-0.3205950011596155,6.2
2013-01-26 03:45:00,6.518039844193285,-0.308039844193285,6.21
2013-01-26 03:50:00,6.51515607201105,-0.3051560720110498,6.21
2013-01-26 03:55:00,6.514572154371626,-0.2945721543716262,6.22
2013-01-26 04:00:00,6.515778028046116,-0.30577802804611576,6.21
2013-01-26 04:05:00,6.516581276988999,-0.31658127698899907,6.2
2013-01-26 04:10:00,6.518162666029751,-0.3181626660297505,6.2
2013-01-26 04:15:00,6.535344605865557,-0.2953446058655569,6.24
2013-01-26 04:19:59,6.541511336964842,-0.3215113369648419,6.22
2013-01-26 04:25:00,6.548693989564575,-0.3286939895645755,6.22
2013-01-26 04:30:00,6.5522782180671975,-0.31227821806719724,6.24
2013-01-26 04:35:00,6.555489088566576,-0.345489088566576,6.21
2013-01-26 04:40:00,6.563338031663974,-0.3633380316639734,6.2
2013-01-26 04:45:00,6.591640997393701,-0.31164099739370066,6.28
2013-01-26 04:50:00,6.597132100137079,-0.29713210013707947,6.3
2013-01-26 04:55:00,6.597998094684438,-0.3079980946844376,6.29
2013-01-26 05:00:00,6.599909875259797,-0.3199098752597971,6.28
2013-01-26 05:04:59,6.602660989802413,-0.3226609898024124,6.28
2013-01-26 05:10:00,6.613031716615059,-0.3530317166150594,6.26
2013-01-26 05:15:00,6.630585308762307,-0.37058530876230744,6.26
2013-01-26 05:20:00,6.657692825401218,-0.3776928254012182,6.28
2013-01-26 05:25:00,6.671337480823032,-0.3813374808230323,6.29
2013-01-26 05:30:00,6.682545161556188,-0.38254516155618834,6.3
2013-01-26 05:35:00,6.821992587952596,-0.311992587952596,6.51
2013-01-26 05:40:00,7.020585438789053,-0.17058543878905308,6.85
2013-01-26 05:45:00,7.027537985367899,-0.2075379853678987,6.82
2013-01-26 05:49:59,7.160399504735837,-0.16039950473583708,7.0
2013-01-26 05:55:00,7.22341934308427,-0.14341934308427007,7.08
2013-01-26 06:00:00,7.267486505282693,-0.12748650528269323,7.14
2013-01-26 06:05:00,7.3305215603071545,-0.1505215603071548,7.18
2013-01-26 06:10:00,7.375849819841729,-0.15584981984172952,7.22
2013-01-26 06:15:00,7.423554682202857,-0.1635546822028573,7.26
2013-01-26 06:20:00,7.545563434395506,-0.1755634343955057,7.37
2013-01-26 06:25:00,7.573884493956993,-0.19388449395699325,7.38
2013-01-26 06:30:00,7.376664923482405,-0.45666492348240517,6.92
2013-01-26 06:34:59,7.467732548469074,-0.3577325484690741,7.11
2013-01-26 06:40:00,7.551890637456561,-0.3218906374565602,7.23
2013-01-26 06:45:00,7.658718155263473,-0.28871815526347255,7.37
2013-01-26 06:50:00,7.777525589661472,-0.3175255896614724,7.46
2013-01-26 06:55:00,7.9496365656530745,-0.31963656565307463,7.63
2013-01-26 07:00:00,8.015470106699642,-0.34547010669964173,7.67
2013-01-26 07:05:00,8.251446392874966,-0.4114463928749661,7.84
2013-01-26 07:10:00,8.431762952508654,-0.4517629525086537,7.98
2013-01-26 07:15:00,8.624891082727494,-0.294891082727494,8.33
2013-01-26 07:19:59,8.817794758124398,-0.237794758124398,8.58
2013-01-26 07:25:00,8.841780571336278,-0.2217805713362786,8.62
2013-01-26 07:30:00,8.929695081335154,-0.1996950813351539,8.73
2013-01-26 07:35:00,8.94455171203059,-0.20455171203058953,8.74
2013-01-26 07:40:00,8.992352849863114,-0.2123528498631142,8.78
