DN,AirTemp
2013-02-28 11:20:00,9.836228
2013-02-28 11:30:00,9.831601
2013-02-28 11:40:00,9.845014
2013-02-28 11:49:59,9.932401
2013-02-28 12:00:00,9.902502
2013-02-28 12:10:00,9.886275
2013-02-28 12:20:00,9.875071
2013-02-28 12:30:00,9.906651
2013-02-28 12:40:00,9.979165
2013-02-28 12:50:00,9.977981
2013-02-28 13:00:00,9.996925
2013-02-28 13:10:00,9.952702
2013-02-28 13:19:59,9.997733
2013-02-28 13:30:00,10.09983
2013-02-28 13:40:00,10.13899
2013-02-28 13:50:00,10.17533
2013-02-28 14:00:00,10.15071
2013-02-28 14:10:00,10.16003
2013-02-28 14:20:00,10.17725
2013-02-28 14:30:00,10.17577
2013-02-28 14:40:00,10.18351
2013-02-28 14:49:59,10.19553
2013-02-28 15:00:00,10.23112
2013-02-28 15:10:00,10.17551
2013-02-28 15:20:00,10.21645
2013-02-28 15:30:00,10.28559
2013-02-28 15:40:00,10.29682
2013-02-28 15:50:00,10.35591
2013-02-28 16:00:00,10.39457
2013-02-28 16:10:00,10.45146
2013-02-28 16:19:59,10.4563
2013-02-28 16:30:00,10.53045
2013-02-28 16:40:00,10.52745
2013-02-28 16:50:00,10.48242
2013-02-28 17:00:00,10.55943
2013-02-28 17:10:00,10.57807
2013-02-28 17:20:00,10.53072
2013-02-28 17:30:00,10.53509
2013-02-28 17:40:00,10.56904
2013-02-28 17:49:59,10.58862
2013-02-28 18:00:00,10.52947
2013-02-28 18:10:00,10.4844
2013-02-28 18:20:00,10.49702
2013-02-28 18:30:00,10.56659
2013-02-28 18:40:00,10.65357
2013-02-28 18:50:00,10.68238
2013-02-28 19:00:00,10.68868
2013-02-28 19:10:00,10.78196
2013-02-28 19:19:59,10.79494
2013-02-28 19:30:00,10.76782
2013-02-28 19:40:00,10.81472
2013-02-28 19:50:00,10.87559
2013-02-28 20:00:00,10.7804
2013-02-28 20:10:00,10.74482
2013-02-28 20:20:00,10.78075
2013-02-28 20:30:00,10.73875
2013-02-28 20:40:00,10.83925
2013-02-28 20:49:59,10.89762
2013-02-28 21:00:00,10.93529
2013-02-28 21:10:00,10.87453
2013-02-28 21:20:00,10.79029
2013-02-28 21:30:00,10.74627
2013-02-28 21:40:00,10.76035
2013-02-28 21:50:00,10.75579
2013-02-28 22:00:00,10.69426
2013-02-28 22:10:00,10.72204
2013-02-28 22:19:59,10.72713
2013-02-28 22:30:00,10.70967
2013-02-28 22:40:00,10.72177
2013-02-28 22:50:00,10.74853
2013-02-28 23:00:00,10.72103
2013-02-28 23:10:00,10.64119
2013-02-28 23:20:00,10.58266
2013-02-28 23:30:00,10.59022
2013-02-28 23:40:00,10.54679
2013-02-28 23:49:59,10.52196
2013-03-01 00:00:00,10.52937
2013-03-01 00:10:00,10.50593
2013-03-01 00:20:00,10.49145
2013-03-01 00:30:00,10.48594
2013-03-01 00:40:00,10.52844
2013-03-01 00:50:00,10.52953
2013-03-01 01:00:00,10.50641
2013-03-01 01:10:00,10.49876
2013-03-01 01:19:59,10.58253
2013-03-01 01:30:00,10.66288
2013-03-01 01:40:00,10.70829
2013-03-01 01:50:00,10.72604
2013-03-01 02:00:00,10.76838
2013-03-01 02:10:00,10.6951
2013-03-01 02:20:00,10.66603
2013-03-01 02:30:00,10.66787
2013-03-01 02:40:00,10.6743
2013-03-01 02:49:59,10.5757
2013-03-01 03:00:00,10.51855
2013-03-01 03:10:00,10.50804
2013-03-01 03:20:00,10.50527
2013-03-01 03:30:00,10.39783
2013-03-01 03:40:00,10.36615
2013-03-01 03:50:00,10.36111
2013-03-01 04:00:00,10.39843
2013-03-01 04:10:00,10.37398
2013-03-01 04:19:59,10.4644
2013-03-01 04:30:00,10.52733
2013-03-01 04:40:00,10.56472
2013-03-01 04:50:00,10.57444
2013-03-01 05:00:00,10.60282
2013-03-01 05:10:00,10.63468
2013-03-01 05:20:00,10.56144
2013-03-01 05:30:00,10.58047
2013-03-01 05:40:00,10.65545
2013-03-01 05:49:59,10.68814
2013-03-01 06:00:00,10.72547
2013-03-01 06:10:00,10.66971
2013-03-01 06:20:00,10.66196
2013-03-01 06:30:00,10.58655
2013-03-01 06:40:00,10.65675
2013-03-01 06:50:00,10.65271
2013-03-01 07:00:00,10.65439
2013-03-01 07:10:00,10.5931
2013-03-01 07:19:59,10.58588
2013-03-01 07:30:00,10.64356
2013-03-01 07:40:00,10.62743
2013-03-01 07:50:00,10.61871
2013-03-01 08:00:00,10.60776
2013-03-01 08:10:00,10.62108
2013-03-01 08:20:00,10.52778
2013-03-01 08:30:00,10.55511
2013-03-01 08:40:00,10.50443
2013-03-01 08:49:59,10.45736
2013-03-01 09:00:00,10.38909
2013-03-01 09:10:00,10.39742
2013-03-01 09:20:00,10.38195
2013-03-01 09:30:00,10.37202
2013-03-01 09:40:00,10.33741
2013-03-01 09:50:00,10.28757
2013-03-01 10:00:00,10.26328
2013-03-01 10:10:00,10.22621
2013-03-01 10:19:59,10.20023
2013-03-01 10:30:00,10.16593
2013-03-01 10:40:00,10.162
2013-03-01 10:50:00,10.18793
2013-03-01 11:00:00,10.24946
2013-03-01 11:10:00,10.27574
2013-03-01 11:20:00,10.22966
2013-03-01 11:30:00,10.18214
2013-03-01 11:40:00,10.19384
2013-03-01 11:49:59,10.20257
2013-03-01 12:00:00,10.13831
2013-03-01 12:10:00,10.12913
2013-03-01 12:20:00,10.24499
2013-03-01 12:30:00,10.19112
2013-03-01 12:40:00,10.19401
2013-03-01 12:50:00,10.28106
2013-03-01 13:00:00,10.28304
2013-03-01 13:10:00,10.40197
2013-03-01 13:19:59,10.48074
2013-03-01 13:30:00,10.54298
2013-03-01 13:40:00,10.60245
2013-03-01 13:50:00,10.60758
2013-03-01 14:00:00,10.5802
2013-03-01 14:10:00,10.41409
2013-03-01 14:20:00,10.30807
2013-03-01 14:30:00,10.20182
2013-03-01 14:40:00,10.11707
2013-03-01 14:49:59,10.08489
2013-03-01 15:00:00,10.08471
2013-03-01 15:10:00,10.01883
2013-03-01 15:20:00,10.05077
2013-03-01 15:30:00,10.17318
2013-03-01 15:40:00,10.24052
2013-03-01 15:50:00,10.34389
2013-03-01 16:00:00,10.39147
2013-03-01 16:10:00,10.18779
2013-03-01 16:19:59,10.00955
2013-03-01 16:30:00,10.00188
2013-03-01 16:40:00,10.1448
2013-03-01 16:50:00,10.34255
2013-03-01 17:00:00,10.39354
2013-03-01 17:10:00,11.03249
2013-03-01 17:20:00,11.24032
2013-03-01 17:30:00,10.84657
2013-03-01 17:40:00,10.85522
2013-03-01 17:49:59,10.94146
2013-03-01 18:00:00,11.17511
2013-03-01 18:10:00,11.61199
2013-03-01 18:20:00,12.09122
2013-03-01 18:30:00,12.16149
2013-03-01 18:40:00,12.65431
2013-03-01 18:50:00,12.79866
2013-03-01 19:00:00,11.69329
2013-03-01 19:10:00,11.8159
2013-03-01 19:19:59,11.48098
2013-03-01 19:30:00,11.35012
2013-03-01 19:40:00,11.29017
2013-03-01 19:50:00,11.29087
2013-03-01 20:00:00,11.37288
2013-03-01 20:10:00,11.43676
2013-03-01 20:20:00,11.66235
2013-03-01 20:30:00,12.0212
2013-03-01 20:40:00,11.91619
2013-03-01 20:49:59,12.02593
2013-03-01 21:00:00,12.1734
2013-03-01 21:10:00,12.14584
2013-03-01 21:20:00,11.9672
2013-03-01 21:30:00,11.80313
2013-03-01 21:40:00,11.74035
2013-03-01 21:50:00,11.82625
2013-03-01 22:00:00,11.81783
2013-03-01 22:10:00,11.86224
2013-03-01 22:19:59,12.02657
2013-03-01 22:30:00,11.84596
2013-03-01 22:40:00,11.88866
2013-03-01 22:50:00,11.74766
2013-03-01 23:00:00,11.48128
2013-03-01 23:10:00,11.50526
2013-03-01 23:20:00,11.3591
2013-03-01 23:30:00,11.25835
2013-03-01 23:40:00,11.24623
2013-03-01 23:49:59,11.71619
2013-03-02 00:00:00,11.43903
2013-03-02 00:10:00,11.46818
2013-03-02 00:20:00,11.10483
2013-03-02 00:30:00,10.57994
2013-03-02 00:40:00,10.6085
2013-03-02 00:50:00,10.51489
2013-03-02 01:00:00,11.29583
2013-03-02 01:10:00,11.14589
2013-03-02 01:19:59,10.42548
2013-03-02 01:30:00,10.40046
2013-03-02 01:40:00,10.16683
2013-03-02 01:50:00,10.0785
2013-03-02 02:00:00,10.12625
2013-03-02 02:10:00,9.975983
2013-03-02 02:20:00,9.773296
2013-03-02 02:30:00,9.566551
2013-03-02 02:40:00,9.517886
2013-03-02 02:49:59,9.491592
2013-03-02 03:00:00,9.312442
2013-03-02 03:10:00,9.256149
2013-03-02 03:20:00,9.037617
2013-03-02 03:30:00,8.888536
2013-03-02 03:40:00,8.847323
2013-03-02 03:50:00,8.761009
2013-03-02 04:00:00,8.742793
2013-03-02 04:10:00,8.483186
2013-03-02 04:19:59,8.415627
2013-03-02 04:30:00,8.313885
2013-03-02 04:40:00,8.132648
2013-03-02 04:50:00,7.979074
2013-03-02 05:00:00,7.942778
2013-03-02 05:10:00,8.03497
2013-03-02 05:20:00,8.025749
2013-03-02 05:30:00,8.200082
2013-03-02 05:40:00,8.213566
2013-03-02 05:49:59,8.132968
2013-03-02 06:00:00,8.028018
2013-03-02 06:10:00,8.187929
2013-03-02 06:20:00,8.331598
2013-03-02 06:30:00,8.359045
2013-03-02 06:40:00,8.280062
2013-03-02 06:50:00,8.117482
2013-03-02 07:00:00,7.911088
2013-03-02 07:10:00,7.841423
2013-03-02 07:19:59,7.785367
2013-03-02 07:30:00,7.666074
2013-03-02 07:40:00,7.578212
2013-03-02 07:50:00,7.518019
2013-03-02 08:00:00,7.492486
2013-03-02 08:10:00,7.429242
2013-03-02 08:20:00,7.377525
2013-03-02 08:30:00,7.344556
2013-03-02 08:40:00,7.363867
2013-03-02 08:49:59,7.257865
2013-03-02 09:00:00,7.044565
2013-03-02 09:10:00,6.941088
2013-03-02 09:20:00,6.970901
2013-03-02 09:30:00,7.035778
2013-03-02 09:40:00,7.040727
2013-03-02 09:50:00,6.98401
2013-03-02 10:00:00,7.042773
2013-03-02 10:10:00,6.970271
2013-03-02 10:19:59,7.086505
2013-03-02 10:30:00,7.03016
2013-03-02 10:40:00,7.049397
2013-03-02 10:50:00,7.08512
2013-03-02 11:00:00,7.127727
2013-03-02 11:10:00,7.182312
2013-03-02 11:20:00,7.293823
2013-03-02 11:30:00,7.290032
2013-03-02 11:40:00,7.39516
2013-03-02 11:49:59,7.447228
2013-03-02 12:00:00,7.552042
2013-03-02 12:10:00,7.58509
2013-03-02 12:20:00,7.638443
2013-03-02 12:30:00,7.620008
2013-03-02 12:40:00,7.663585
2013-03-02 12:50:00,7.78158
2013-03-02 13:00:00,7.884099
2013-03-02 13:10:00,7.987989
2013-03-02 13:19:59,8.075912
2013-03-02 13:30:00,8.058649
2013-03-02 13:40:00,8.046095
2013-03-02 13:50:00,8.070381
2013-03-02 14:00:00,8.166957
2013-03-02 14:10:00,8.235193
2013-03-02 14:20:00,8.240582
2013-03-02 14:30:00,8.15598
2013-03-02 14:40:00,8.057807
2013-03-02 14:49:59,8.097893
2013-03-02 15:00:00,8.133543
2013-03-02 15:10:00,8.267437
2013-03-02 15:20:00,8.415139
2013-03-02 15:30:00,8.424519
2013-03-02 15:40:00,8.449295
2013-03-02 15:50:00,8.546267
2013-03-02 16:00:00,8.69923
2013-03-02 16:10:00,8.739641
2013-03-02 16:19:59,8.785564
2013-03-02 16:30:00,8.914536
2013-03-02 16:40:00,8.979223
2013-03-02 16:50:00,8.97963
2013-03-02 17:00:00,8.987519
2013-03-02 17:10:00,9.027555
2013-03-02 17:20:00,9.0156
2013-03-02 17:30:00,9.185622
2013-03-02 17:40:00,9.315376
2013-03-02 17:49:59,9.258453
2013-03-02 18:00:00,9.265852
2013-03-02 18:10:00,9.345445
2013-03-02 18:20:00,9.43541
2013-03-02 18:30:00,9.561825
2013-03-02 18:40:00,9.689213
2013-03-02 18:50:00,10.04577
2013-03-02 19:00:00,10.18704
2013-03-02 19:10:00,10.42387
2013-03-02 19:19:59,10.30111
2013-03-02 19:30:00,9.925601
2013-03-02 19:40:00,10.09083
2013-03-02 19:50:00,10.03643
2013-03-02 20:00:00,9.972576
2013-03-02 20:10:00,9.984061
2013-03-02 20:20:00,10.02564
2013-03-02 20:30:00,10.18355
2013-03-02 20:40:00,10.33098
2013-03-02 20:49:59,10.33909
2013-03-02 21:00:00,10.3403
2013-03-02 21:10:00,10.24577
2013-03-02 21:20:00,10.25645
2013-03-02 21:30:00,10.35487
2013-03-02 21:40:00,10.17037
2013-03-02 21:50:00,10.0796
2013-03-02 22:00:00,10.03452
2013-03-02 22:10:00,9.985347
2013-03-02 22:19:59,9.752091
2013-03-02 22:30:00,9.653451
2013-03-02 22:40:00,9.621355
2013-03-02 22:50:00,9.747517
2013-03-02 23:00:00,9.615521
2013-03-02 23:10:00,9.608337
2013-03-02 23:20:00,9.681246
2013-03-02 23:30:00,9.75915
2013-03-02 23:40:00,9.651473
2013-03-02 23:49:59,9.541701
2013-03-03 00:00:00,9.526236
2013-03-03 00:10:00,9.503817
2013-03-03 00:20:00,9.470206
2013-03-03 00:30:00,9.407758
2013-03-03 00:40:00,8.791382
2013-03-03 00:50:00,8.506789
2013-03-03 01:00:00,8.412389
2013-03-03 01:10:00,8.331729
2013-03-03 01:19:59,8.189756
2013-03-03 01:30:00,8.122413
2013-03-03 01:40:00,8.191919
2013-03-03 01:50:00,8.250916
2013-03-03 02:00:00,8.166647
2013-03-03 02:10:00,8.107334
2013-03-03 02:20:00,8.068918
2013-03-03 02:30:00,8.066248
2013-03-03 02:40:00,8.012776
2013-03-03 02:49:59,7.907413
2013-03-03 03:00:00,7.90995
2013-03-03 03:10:00,7.78999
2013-03-03 03:20:00,7.685797
2013-03-03 03:30:00,7.586688
2013-03-03 03:40:00,7.580806
2013-03-03 03:50:00,7.54149
2013-03-03 04:00:00,7.550776
2013-03-03 04:10:00,7.636896
2013-03-03 04:19:59,7.623709
2013-03-03 04:30:00,7.585859
2013-03-03 04:40:00,7.615099
2013-03-03 04:50:00,7.590086
2013-03-03 05:00:00,7.497606
2013-03-03 05:10:00,7.497203
2013-03-03 05:20:00,7.367063
2013-03-03 05:30:00,7.369289
2013-03-03 05:40:00,7.403475
2013-03-03 05:49:59,7.280484
2013-03-03 06:00:00,7.213103
2013-03-03 06:10:00,7.155548
2013-03-03 06:20:00,7.035961
2013-03-03 06:30:00,6.820676
2013-03-03 06:40:00,6.581593
2013-03-03 06:50:00,6.522999
2013-03-03 07:00:00,6.423333
2013-03-03 07:10:00,6.319908
2013-03-03 07:19:59,6.082826
2013-03-03 07:30:00,5.945299
2013-03-03 07:40:00,5.929115
2013-03-03 07:50:00,5.502025
2013-03-03 08:00:00,4.987731
2013-03-03 08:10:00,4.770657
2013-03-03 08:20:00,4.717702
2013-03-03 08:30:00,4.784024
2013-03-03 08:40:00,5.363186
2013-03-03 08:49:59,5.310509
2013-03-03 09:00:00,5.139087
2013-03-03 09:10:00,5.200862
2013-03-03 09:20:00,5.151037
2013-03-03 09:30:00,5.04944
2013-03-03 09:40:00,5.053262
2013-03-03 09:50:00,4.982571
2013-03-03 10:00:00,5.011355
2013-03-03 10:10:00,4.997014
2013-03-03 10:19:59,4.848814
2013-03-03 10:30:00,4.829811
2013-03-03 10:40:00,4.86874
2013-03-03 10:50:00,4.909867
2013-03-03 11:00:00,4.652881
2013-03-03 11:10:00,4.54187
2013-03-03 11:20:00,4.565121
2013-03-03 11:30:00,4.774049
2013-03-03 11:40:00,4.600717
2013-03-03 11:49:59,4.429147
2013-03-03 12:00:00,4.421871
2013-03-03 12:10:00,4.015295
2013-03-03 12:20:00,3.4804
2013-03-03 12:30:00,3.714719
2013-03-03 12:40:00,3.528884
2013-03-03 12:50:00,3.213967
2013-03-03 13:00:00,3.270599
2013-03-03 13:10:00,3.20992
2013-03-03 13:19:59,3.011122
2013-03-03 13:30:00,3.099475
2013-03-03 13:40:00,3.112142
2013-03-03 13:50:00,3.145327
2013-03-03 14:00:00,3.069959
2013-03-03 14:10:00,3.068326
2013-03-03 14:20:00,3.118184
2013-03-03 14:30:00,3.058665
2013-03-03 14:40:00,3.028215
2013-03-03 14:49:59,2.929839
2013-03-03 15:00:00,2.809713
2013-03-03 15:10:00,2.777036
2013-03-03 15:20:00,2.764671
2013-03-03 15:30:00,2.876925
2013-03-03 15:40:00,3.050246
2013-03-03 15:50:00,3.107083
2013-03-03 16:00:00,3.129799
2013-03-03 16:10:00,3.492925
2013-03-03 16:19:59,3.684512
2013-03-03 16:30:00,4.084121
2013-03-03 16:40:00,4.316663
2013-03-03 16:50:00,4.514258
2013-03-03 17:00:00,4.786174
2013-03-03 17:10:00,5.449307
2013-03-03 17:20:00,5.570455
2013-03-03 17:30:00,5.924816
2013-03-03 17:40:00,6.074544
2013-03-03 17:49:59,6.570681
2013-03-03 18:00:00,6.789585
2013-03-03 18:10:00,7.043648
2013-03-03 18:20:00,7.192371
2013-03-03 18:30:00,7.351288
2013-03-03 18:40:00,7.444416
2013-03-03 18:50:00,7.618835
2013-03-03 19:00:00,7.730206
2013-03-03 19:10:00,7.844179
2013-03-03 19:19:59,7.948842
2013-03-03 19:30:00,7.900632
2013-03-03 19:40:00,8.083842
2013-03-03 19:50:00,8.015645
2013-03-03 20:00:00,8.04349
2013-03-03 20:10:00,8.125284
2013-03-03 20:20:00,8.315467
2013-03-03 20:30:00,8.533816
2013-03-03 20:40:00,8.626348
2013-03-03 20:49:59,8.79736
2013-03-03 21:00:00,8.572126
2013-03-03 21:10:00,8.078458
2013-03-03 21:20:00,7.978698
2013-03-03 21:30:00,8.100214
2013-03-03 21:40:00,8.522225
2013-03-03 21:50:00,8.591494
2013-03-03 22:00:00,8.391822
2013-03-03 22:10:00,8.274733
2013-03-03 22:19:59,8.147773
2013-03-03 22:30:00,8.209032
2013-03-03 22:40:00,8.202643
2013-03-03 22:50:00,8.267868
2013-03-03 23:00:00,8.215361
2013-03-03 23:10:00,8.314129
2013-03-03 23:20:00,8.204987
2013-03-03 23:30:00,8.249169
2013-03-03 23:40:00,8.26206
2013-03-03 23:49:59,8.241547
2013-03-04 00:00:00,8.183047
2013-03-04 00:10:00,8.094741
2013-03-04 00:20:00,8.18629
2013-03-04 00:30:00,8.166015
2013-03-04 00:40:00,8.121984
2013-03-04 00:50:00,7.987511
2013-03-04 01:00:00,7.99564
2013-03-04 01:10:00,7.962895
2013-03-04 01:19:59,7.925391
2013-03-04 01:30:00,7.882656
2013-03-04 01:40:00,7.820443
2013-03-04 01:50:00,7.760889
2013-03-04 02:00:00,7.623547
2013-03-04 02:10:00,7.487678
2013-03-04 02:20:00,7.313962
2013-03-04 02:30:00,7.049598
2013-03-04 02:40:00,6.815197
2013-03-04 02:49:59,6.608736
2013-03-04 03:00:00,6.590324
2013-03-04 03:10:00,6.473224
2013-03-04 03:20:00,6.370574
2013-03-04 03:30:00,6.323448
2013-03-04 03:40:00,6.324531
2013-03-04 03:50:00,6.162445
2013-03-04 04:00:00,5.835579
2013-03-04 04:10:00,6.084385
2013-03-04 04:19:59,6.109135
2013-03-04 04:30:00,5.834999
2013-03-04 04:40:00,5.633316
2013-03-04 04:50:00,5.143226
2013-03-04 05:00:00,4.979941
2013-03-04 05:10:00,4.790264
2013-03-04 05:20:00,4.521136
2013-03-04 05:30:00,4.430135
2013-03-04 05:40:00,4.452062
2013-03-04 05:49:59,4.910557
2013-03-04 06:00:00,4.520164
2013-03-04 06:10:00,3.956381
2013-03-04 06:20:00,4.035449
2013-03-04 06:30:00,3.932739
2013-03-04 06:40:00,3.97473
2013-03-04 06:50:00,3.762029
2013-03-04 07:00:00,3.882336
2013-03-04 07:10:00,3.82846
2013-03-04 07:19:59,3.442629
2013-03-04 07:30:00,3.409373
2013-03-04 07:40:00,3.648031
2013-03-04 07:50:00,3.448067
2013-03-04 08:00:00,3.128423
2013-03-04 08:10:00,2.737634
2013-03-04 08:20:00,2.774605
2013-03-04 08:30:00,2.851354
2013-03-04 08:40:00,2.994671
2013-03-04 08:49:59,2.712164
2013-03-04 09:00:00,2.470947
2013-03-04 09:10:00,1.977193
2013-03-04 09:20:00,1.728845
2013-03-04 09:30:00,1.617314
2013-03-04 09:40:00,1.628605
2013-03-04 09:50:00,1.549428
2013-03-04 10:00:00,1.3604
2013-03-04 10:10:00,1.301276
2013-03-04 10:19:59,1.128816
2013-03-04 10:30:00,1.091398
2013-03-04 10:40:00,1.046595
2013-03-04 10:50:00,1.158168
2013-03-04 11:00:00,1.766202
2013-03-04 11:10:00,1.199748
2013-03-04 11:20:00,0.8302643
2013-03-04 11:30:00,0.802121
2013-03-04 11:40:00,0.6765588
2013-03-04 11:49:59,0.7114735
2013-03-04 12:00:00,1.687561
2013-03-04 12:10:00,0.8731657
2013-03-04 12:20:00,0.8941892
2013-03-04 12:30:00,0.9180084
2013-03-04 12:40:00,1.258886
2013-03-04 12:50:00,1.441765
2013-03-04 13:00:00,1.483735
2013-03-04 13:10:00,1.328148
2013-03-04 13:19:59,1.278551
2013-03-04 13:30:00,1.459217
2013-03-04 13:40:00,1.639167
2013-03-04 13:50:00,1.64916
2013-03-04 14:00:00,2.233892
2013-03-04 14:10:00,3.191289
2013-03-04 14:20:00,4.30812
2013-03-04 14:30:00,4.226772
2013-03-04 14:40:00,3.841841
2013-03-04 14:49:59,3.929466
2013-03-04 15:00:00,4.080477
2013-03-04 15:10:00,4.579009
2013-03-04 15:20:00,4.510116
2013-03-04 15:30:00,4.362475
2013-03-04 15:40:00,4.273843
2013-03-04 15:50:00,4.464816
2013-03-04 16:00:00,4.720281
2013-03-04 16:10:00,4.798427
2013-03-04 16:19:59,4.974666
2013-03-04 16:30:00,5.207129
2013-03-04 16:40:00,5.412765
2013-03-04 16:50:00,5.579364
2013-03-04 17:00:00,5.817345
2013-03-04 17:10:00,6.038417
2013-03-04 17:20:00,6.239376
2013-03-04 17:30:00,6.375657
2013-03-04 17:40:00,6.753961
2013-03-04 17:49:59,7.259092
2013-03-04 18:00:00,7.478956
2013-03-04 18:10:00,8.214377
2013-03-04 18:20:00,8.521903
2013-03-04 18:30:00,8.967367
2013-03-04 18:40:00,9.166178
2013-03-04 18:50:00,9.211243
2013-03-04 19:00:00,9.37181
2013-03-04 19:10:00,9.541612
2013-03-04 19:19:59,10.08869
2013-03-04 19:30:00,10.65805
2013-03-04 19:40:00,10.79116
2013-03-04 19:50:00,10.85438
2013-03-04 20:00:00,10.76767
2013-03-04 20:10:00,10.05719
2013-03-04 20:20:00,9.417117
2013-03-04 20:30:00,9.806141
2013-03-04 20:40:00,9.997044
2013-03-04 20:49:59,10.18189
2013-03-04 21:00:00,10.26195
2013-03-04 21:10:00,9.627006
2013-03-04 21:20:00,9.401567
2013-03-04 21:30:00,9.604519
2013-03-04 21:40:00,9.965514
2013-03-04 21:50:00,10.13524
2013-03-04 22:00:00,10.20681
2013-03-04 22:10:00,9.966458
2013-03-04 22:19:59,10.07068
2013-03-04 22:30:00,9.933854
2013-03-04 22:40:00,9.994967
2013-03-04 22:50:00,10.2631
2013-03-04 23:00:00,10.237
2013-03-04 23:10:00,10.19365
2013-03-04 23:20:00,10.26265
2013-03-04 23:30:00,10.27261
2013-03-04 23:40:00,10.20787
2013-03-04 23:49:59,10.17897
2013-03-05 00:00:00,10.06264
2013-03-05 00:10:00,10.02316
2013-03-05 00:20:00,9.50847
2013-03-05 00:30:00,9.10122
2013-03-05 00:40:00,8.998304
2013-03-05 00:50:00,8.87908
2013-03-05 01:00:00,8.888271
2013-03-05 01:10:00,8.937879
2013-03-05 01:19:59,8.995587
2013-03-05 01:30:00,8.887493
2013-03-05 01:40:00,8.796473
2013-03-05 01:50:00,8.557404
2013-03-05 02:00:00,8.434114
2013-03-05 02:10:00,8.375913
2013-03-05 02:20:00,8.301949
2013-03-05 02:30:00,8.224218
2013-03-05 02:40:00,8.112289
2013-03-05 02:49:59,7.823946
2013-03-05 03:00:00,7.577276
2013-03-05 03:10:00,7.077677
2013-03-05 03:20:00,6.815832
2013-03-05 03:30:00,6.809667
2013-03-05 03:40:00,6.68367
2013-03-05 03:50:00,6.664797
2013-03-05 04:00:00,6.883582
2013-03-05 04:10:00,5.947659
2013-03-05 04:19:59,5.7482
2013-03-05 04:30:00,5.464053
2013-03-05 04:40:00,5.186341
2013-03-05 04:50:00,5.057
2013-03-05 05:00:00,4.795783
2013-03-05 05:10:00,4.91903
2013-03-05 05:20:00,4.748201
2013-03-05 05:30:00,4.611241
2013-03-05 05:40:00,4.546843
2013-03-05 05:49:59,4.778574
2013-03-05 06:00:00,4.884345
2013-03-05 06:10:00,5.295753
2013-03-05 06:20:00,5.346368
2013-03-05 06:30:00,5.704636
2013-03-05 06:40:00,6.079661
2013-03-05 06:50:00,5.835045
2013-03-05 07:00:00,5.828423
2013-03-05 07:10:00,5.910506
2013-03-05 07:19:59,6.094332
2013-03-05 07:30:00,6.188529
2013-03-05 07:40:00,6.373415
2013-03-05 07:50:00,6.362913
2013-03-05 08:00:00,6.531225
2013-03-05 08:10:00,6.517857
2013-03-05 08:20:00,6.684183
2013-03-05 08:30:00,6.701654
2013-03-05 08:40:00,6.607984
