DN,SurfaceSalCorrected,BottomSalCorrected,BottomSalBad,SurfaceTemp,BottomTemp,BottomTempBad,BottomPressure,dayDN,surfaceRiver,bottomRiver,EstimatedTemp
2012-12-12 19:10:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:15:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:20:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:25:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:30:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:35:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:40:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:45:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:50:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 19:55:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:00:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:05:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:10:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:15:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:20:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:25:00,,,False,,,False,,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:30:00,,15.49253180904756,False,,9.839401516163758,False,4.221412120402328,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:35:00,,16.78891740283128,False,,9.955923920439334,False,4.191429929110902,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:40:00,,18.21000338854703,False,,10.046388666707449,False,4.158446983760923,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:45:00,,18.847154432297224,False,,10.094936309147515,False,4.122455086859973,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:50:00,,19.23870321170482,False,,10.161578613311264,False,4.088446184119196,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 20:55:00,,19.538325417702385,False,,10.16917590407951,False,4.049460325346721,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:00:00,,19.901235959360267,False,,10.171591647308547,False,4.009472544857532,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:05:00,,19.92641795947497,False,,10.191631291060288,False,3.965483740962553,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:10:00,,19.971946994375458,False,,10.206749333663804,False,3.927460838020453,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:15:00,,20.10924695411474,False,,10.209192098036883,False,3.886468325203214,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:20:00,0.2572332358262149,20.287424165393265,False,8.23,10.214881591378248,False,3.848456057478348,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:25:00,0.2933370637593245,20.17678542992588,False,8.2,10.225064772533656,False,3.805481841279685,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:30:00,0.2648519626876208,19.14052536687468,False,8.18,10.168990954545931,False,3.758492744765997,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:35:00,0.2849416263592621,16.570372405206026,False,8.18,9.912256841060902,False,3.7134831307216025,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:40:00,0.3253567189512639,17.308652864455926,False,8.2,9.95057165030444,False,3.671470500946908,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:45:00,0.2709526931783252,16.77527655977508,False,8.18,10.039190090184068,False,3.627486892251138,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:50:00,0.2659521463927147,15.91834126286682,False,8.16,9.968743391216252,False,3.588467027100007,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 21:55:00,0.2884069647055167,14.557584625877872,False,8.18,9.770966964804018,False,3.548467937733741,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:00:00,0.4140197726363301,12.484852082120328,False,8.18,9.693454600256132,False,3.508465421663364,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:05:00,0.371218080619647,11.48472793550625,False,8.18,9.531824438292483,False,3.466469382797721,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:10:00,0.2261257862678106,9.104461153730574,False,8.12,9.388894914211251,False,3.427468404391688,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:15:00,0.2577812694147676,8.847947294394483,False,8.11,9.381423809958896,False,3.3874693902413195,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:20:00,0.3431012647222302,7.227624762675786,False,8.16,9.318311328375517,False,3.3514535200871816,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:25:00,0.3995919229038573,6.096997846369232,False,8.19,9.210952129050131,False,3.318441428762676,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:30:00,0.2946997180292022,6.15707601944164,False,8.15,9.1288869750904,False,3.28046632178986,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:35:00,0.2068225685325453,5.309524510019268,False,8.09,9.15181989998419,False,3.247446779707656,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:40:00,0.2246162274019302,4.240709348827955,False,8.14,9.038882702344171,False,3.2124514513407934,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:45:00,0.1380128717690419,1.590295077233201,False,8.04,8.868265672236568,False,3.1784459378769125,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:50:00,0.1014736429221269,0.1541525150896324,False,8.04,8.814672844834337,False,3.1444437980770816,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 22:55:00,0.1158204407184979,0.0503455682531435,False,8.01,8.810115281410189,False,3.1144375247664424,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:00:00,0.1041057020985078,0.0456150090433011,False,7.98,8.804120466877228,False,3.0854322565732724,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:05:00,0.1021608020763826,0.0445036830690157,False,8.16,8.705232145860329,False,3.0584237359364472,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:10:00,0.1003139244352291,0.0417091988659577,False,8.08,8.786730276108884,False,3.032418751374369,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:15:00,0.110813386222696,0.0401056150136384,False,8.02,8.774244920109108,False,3.0034351054555306,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:20:00,0.1005863929071399,0.0387048264426121,False,7.97,8.768021374245855,False,2.979416072349541,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:25:00,0.0981079259734547,0.0386003384490303,False,7.97,8.748565997560913,False,2.951428099061825,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:30:00,0.0982960991277952,0.0381016607942151,False,7.98,8.744313950671408,False,2.9254196946325237,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:35:00,0.1030930496257518,0.0371032586865616,False,7.96,8.729049857904393,False,2.9004148004973755,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:40:00,0.0981802990199108,0.03610348276859,False,7.94,8.720629255256156,False,2.876416919779494,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:45:00,0.1045833667882067,0.0350037629200498,False,7.96,8.71083352419681,False,2.852415433407149,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:50:00,0.0929443621397928,0.035099664206535,False,7.94,8.707511081184343,False,2.825423997568872,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-12 23:55:00,0.0979677943554142,0.034900658999872,False,7.94,8.701420099496099,False,2.8034058233192627,2012-12-12,8.018888888888888,8.751818648265434,8.385353768577161
2012-12-13 00:00:00,0.0974251299031372,0.0352985923716705,False,7.93,8.695720058703694,False,2.783403714749808,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:05:00,0.0961269171527083,0.0346024200043689,False,7.94,8.68882385432878,False,2.7594163049116966,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:10:00,0.0937447245648491,0.034699660578619,False,7.93,8.687105770163475,False,2.73940121760952,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:15:00,0.0955607953760909,0.0345006662624099,False,7.94,8.68351199272338,False,2.719399959574332,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:20:00,0.0929669613192915,0.0345,False,7.93,8.676722224961974,False,2.700395432491788,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:25:00,0.0931083521523447,0.0344003492455889,False,7.93,8.671617811525037,False,2.6784101673629066,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:30:00,0.0921635400184058,0.0339017152632493,False,7.91,8.668211663790096,False,2.6593985133368108,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:35:00,0.0957965109037768,0.0338003367624739,False,7.93,8.662120542510912,False,2.6394006858281207,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:40:00,0.0957965109037768,0.0338,False,7.93,8.654325776577712,False,2.619399427122338,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:45:00,0.0937904179975864,0.033600705758305,False,7.91,8.64672681881559,False,2.6023933227892613,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:50:00,0.0920221301729288,0.0334006933745436,False,7.91,8.640222534672667,False,2.582402670787693,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 00:55:00,0.0930121938421899,0.033698978828796,False,7.91,8.632326890841705,False,2.566387795797546,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:00:00,0.0937904179975864,0.0333013364008558,False,7.91,8.628612361707917,False,2.547396812373988,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:05:00,0.0926103328502662,0.0330009834200551,False,7.9,8.623516718140937,False,2.5293923385366432,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:10:00,0.0908425072817951,0.033099649785681,False,7.9,8.618617160501628,False,2.5153823633379844,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:15:00,0.0921635400184058,0.0331,False,7.91,8.612122361407826,False,2.49839181701534,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:20:00,0.0918100328666877,0.0335983113258771,False,7.91,8.60920979430991,False,2.4813907482535096,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:25:00,0.0920221301729288,0.0331016572065348,False,7.91,8.604415909182736,False,2.46638304952938,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:30:00,0.0925878252805889,0.0331996461521056,False,7.91,8.600613446219983,False,2.450389948996423,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:35:00,0.0920221301729288,0.0327017382814038,False,7.91,8.594919816408005,False,2.437378528649835,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:40:00,0.0928225696358049,0.0325006827188206,False,7.9,8.590913654376413,False,2.421387950838988,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:45:00,0.0925878252805889,0.0326993298615541,False,7.91,8.586614407976587,False,2.407380243024546,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:50:00,0.09332045564901,0.0327,False,7.93,8.584606575580718,False,2.394376074608011,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 01:55:00,0.0923756722138784,0.0327,False,7.91,8.580912993896833,False,2.381378987565452,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:00:00,0.0927999991720962,0.0326003449940208,False,7.91,8.576216214718979,False,2.369374732615831,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:05:00,0.0921635400184058,0.0326,False,7.91,8.57211388685764,False,2.357373977794718,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:10:00,0.0923756722138784,0.0328990027690521,False,7.91,8.56910997230948,False,2.347366574364929,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:15:00,0.0921635400184058,0.0326010644498728,False,7.91,8.565712063765226,False,2.335375911328246,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:20:00,0.0919774842533678,0.0327993027494204,False,7.93,8.561713945011592,False,2.324371682115207,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:25:00,0.0923308167942095,0.0327003423317608,False,7.93,8.556517801251564,False,2.314367566509418,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:30:00,0.0952060778587627,0.0326003360415849,False,7.91,8.553410417289133,False,2.304366937491824,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:35:00,0.0921635400184058,0.0326,False,7.91,8.548615827906687,False,2.2963597131778126,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:40:00,0.0930348272001599,0.0326996478448691,False,7.9,8.544813381894974,False,2.2863685488464207,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:45:00,0.0931763437641383,0.0326003459630297,False,7.9,8.540415222373312,False,2.277364470006015,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:50:00,0.0925878252805889,0.0329986413085846,False,7.91,8.535915285278424,False,2.2693605071616414,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 02:55:00,0.0931536684765289,0.033,False,7.91,8.532611001517724,False,2.260363337472578,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:00:00,0.0925878252805889,0.033,False,7.91,8.528514587336467,False,2.253358238541936,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:05:00,0.0931763437641383,0.0330996504023482,False,7.9,8.52441433350372,False,2.2453613011454707,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:10:00,0.0930348272001599,0.0330003433007813,False,7.9,8.519018538242193,False,2.2383573643880266,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:15:00,0.0921635400184058,0.0331993259788122,False,7.91,8.51720606619069,False,2.233350183863028,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:20:00,0.0933658976755325,0.0330006614341299,False,7.91,8.511219843023898,False,2.2243630978691806,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:25:00,0.0944504052729973,0.0332989406284174,False,7.9,8.506815537449876,False,2.219350989526376,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:30:00,0.0931536684765289,0.0331006938640775,False,7.91,8.502714224213591,False,2.214350679935272,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:35:00,0.0927999991720962,0.0332993187095912,False,7.91,8.498414647743788,False,2.209350365593552,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:40:00,0.0930121938421899,0.0333,False,7.91,8.495210699253981,False,2.204350050917678,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:45:00,0.0935781475310111,0.0333996432425637,False,7.91,8.48971962165899,False,2.20134403605642,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:50:00,0.0940027090301032,0.0335992988666786,False,7.91,8.48392033286632,False,2.197347355999761,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 03:55:00,0.0931763437641383,0.0336996557302096,False,7.9,8.480212737982242,False,2.1963367760312367,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:00:00,0.0920221301729288,0.0336003379796028,False,7.91,8.476412843224908,False,2.1953367131293624,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:05:00,0.0925878252805889,0.033799336627852,False,7.91,8.470320232850511,False,2.196330016472594,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:10:00,0.0923756722138784,0.033899645904069,False,7.91,8.467908498302343,False,2.199322710455405,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:15:00,0.0928225696358049,0.0339,False,7.9,8.462319482646441,False,2.2033194171573047,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:20:00,0.0931990304784979,0.0339996583857752,False,7.89,8.457217422325465,False,2.214295755768607,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:25:00,0.0930121938421899,0.034,False,7.91,8.453512406865748,False,2.228286388435912,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:30:00,0.0923756722138784,0.0340996422738338,False,7.91,8.448916455403644,False,2.249258210838435,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:35:00,0.0927999991720962,0.0339007030713393,False,7.91,8.4456116006771,False,2.269263026199399,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:40:00,0.0921635400184058,0.0338003452387993,False,7.91,8.44241104764158,False,2.289264285573461,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:45:00,0.0925878252805889,0.0337003389519534,False,7.91,8.438812202270325,False,2.330194363032418,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:50:00,0.0923756722138784,0.0335006653168718,False,7.91,8.433617298238667,False,2.352260148477435,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 04:55:00,0.0919774842533678,0.0335996449353272,False,7.93,8.428019883621676,False,2.3901984087576764,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:00:00,0.0915313815675592,0.0336,False,7.94,8.423316397050256,False,2.424214716374033,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:05:00,0.0909178366526683,0.0336,False,7.93,8.426788009586819,False,2.454230558363204,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:10:00,0.090851893787928,0.0336,False,7.96,8.425404708055868,False,2.4852290835248305,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:15:00,0.0915535620357927,0.0336,False,7.93,8.415236587220086,False,2.515225723862493,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:20:00,0.0920964623473117,0.0340982374598418,False,7.94,8.348137237905284,False,2.5502099555222646,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:25:00,0.096717520513963,0.0400792273303191,False,7.87,8.242466291408705,False,2.581226007873316,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:30:00,0.094827611334949,0.0421928616595502,False,7.89,8.381624110636684,False,2.618207562573029,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:35:00,0.0929669613192915,0.0425986654902204,False,7.93,8.358578736076991,False,2.6492299088254194,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:40:00,0.0926873172748392,0.0452903870981258,False,7.96,8.358300712066805,False,2.6862016009743166,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:45:00,0.0944075812639174,0.0459975511030691,False,7.98,8.367368164339899,False,2.728186399517485,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:50:00,0.0948351314683771,0.0462989693332474,False,8.07,8.398791779990978,False,2.7632130888788646,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 05:55:00,0.0964565678876578,0.0436091060758036,False,8.07,8.385545193116952,False,2.8091781927826043,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:00:00,0.0987207046647178,0.0440982016651093,False,7.98,8.363678767068208,False,2.845203853221209,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:05:00,0.1023179030010149,0.0494809122398072,False,7.93,8.34566362586731,False,2.8891778034354667,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:10:00,0.1063132746201381,0.0489020830810221,False,7.87,8.351080905090631,False,2.9381632150498564,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:15:00,0.1112603081189349,0.0490993182200344,False,7.86,8.354887046180654,False,2.9831799328410837,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:20:00,0.1195821226650275,0.0513923042815611,False,7.78,8.337159558168787,False,3.029179418964556,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:25:00,0.121960539803672,0.0569800076935257,False,7.8,8.319263903979623,False,3.0791548305969565,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:30:00,0.1236370413562393,0.0695557973376394,False,7.86,8.321890528000921,False,3.131150909647401,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:35:00,0.1268914150984049,0.0778714044578101,False,7.83,8.316717915279444,False,3.17617829726122,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:40:00,0.1321744569591099,0.0791956029960148,False,7.82,8.324872265051784,False,3.231147306241653,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:45:00,0.1345790700701119,0.0864736735933093,False,7.75,8.305868881420245,False,3.2811530154792883,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:50:00,0.1360314306071568,0.1054326552505785,False,7.87,8.27471058716747,False,3.332152565848044,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 06:55:00,0.1353921913423827,0.1193516072640671,False,7.97,8.302502518229776,False,3.382159258743646,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:00:00,0.1441957400863583,0.1266750440496714,False,7.96,8.325222397250348,False,3.429172658036698,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:05:00,0.1535472574607877,0.171050671876962,False,8.0,8.327592281917237,False,3.480162193237267,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:10:00,0.1715929141642268,0.1890359226155709,False,8.02,8.323913245045944,False,3.5221829841631647,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:15:00,0.1815221515618904,0.226567729295103,False,8.02,8.315330253405907,False,3.575146887924835,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:20:00,0.1934693643896491,0.2533077532051481,False,7.93,8.309420384123207,False,3.614198590824,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:25:00,0.2195854479797343,0.2676514943878789,False,7.93,8.328534873583726,False,3.667153557288409,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:30:00,0.2472894144404394,0.2878269559035125,False,7.89,8.302395101967209,False,3.702206771780013,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:35:00,0.2672540585671475,0.2996580606288446,False,7.85,8.197573544738004,False,3.7392018285254736,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:40:00,0.278914034743172,0.4062267890722875,False,7.83,8.175177155860641,False,3.776204158363031,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:45:00,0.3298374031369146,0.448256696494149,False,7.82,8.15925451018524,False,3.811213342359535,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
2012-12-13 07:50:00,0.3473099834259077,0.4779003848038603,False,7.79,8.230858029303972,False,3.848208814338159,2012-12-13,7.7314795918367345,8.33544698245855,8.033463287147642
