Tm (UTC),Qnet,Qnet_clean,lowpass
2012-12-27 07:00:00,-69.13028432515718,-69.13028432515718,-75.86639994495886
2012-12-27 08:00:00,-70.0769102789028,-70.0769102789028,-73.80423521975946
2012-12-27 09:00:00,-63.071098543715685,-63.071098543715685,-71.77217758717892
2012-12-27 10:00:00,-61.228132652480895,-61.228132652480895,-69.82106544739698
2012-12-27 11:00:00,-62.810964928232096,-62.810964928232096,-68.0018602379453
2012-12-27 12:00:00,-71.32747588588728,-71.32747588588728,-66.3642054645158
2012-12-27 13:00:00,-74.241492064223,-74.241492064223,-64.95496061482477
2012-12-27 14:00:00,-81.1973720441298,-81.1973720441298,-63.81674155236071
2012-12-27 15:00:00,-79.23082725944624,-79.23082725944624,-62.98649750572035
2012-12-27 16:00:00,-75.0048750752481,-75.0048750752481,-62.494157830948254
2012-12-27 17:00:00,-87.39910548943936,-87.39910548943936,-62.36138947663132
2012-12-27 18:00:00,-62.044795409409105,-62.044795409409105,-62.60051735828486
2012-12-27 19:00:00,-33.373937392463475,-33.373937392463475,-63.21367279719102
2012-12-27 20:00:00,-11.626472879276525,-11.626472879276525,-64.19224700945394
2012-12-27 21:00:00,-1.676193749220758,-1.676193749220758,-65.51673248491774
2012-12-27 22:00:00,36.879530041779475,36.879530041779475,-67.15702858483748
2012-12-27 23:00:00,-47.62330885423805,-47.62330885423805,-69.07326404572736
2012-12-28 00:00:00,-52.16668794130837,-52.16668794130837,-71.21714846270807
2012-12-28 01:00:00,-77.9227938754915,-77.9227938754915,-73.53381401702383
2012-12-28 02:00:00,-78.70650815907277,-78.70650815907277,-75.96405974565042
2012-12-28 03:00:00,-79.5334081988914,-79.5334081988914,-78.4468746561996
2012-12-28 04:00:00,-81.64660037537192,-81.64660037537192,-80.92209649680142
2012-12-28 05:00:00,-111.4756448825043,-111.4756448825043,-83.33305599381178
2012-12-28 06:00:00,-134.61159727635672,-134.61159727635672,-85.62905631513595
2012-12-28 07:00:00,-134.13059739898466,-134.13059739898466,-87.76754247854396
2012-12-28 08:00:00,-150.07371692850396,-150.07371692850396,-89.71582772368808
2012-12-28 09:00:00,-146.6334574915128,-146.6334574915128,-91.4522666809667
2012-12-28 10:00:00,-129.62689027387037,-129.62689027387037,-92.96679881241045
2012-12-28 11:00:00,-124.19725544800309,-124.19725544800309,-94.26082689873635
2012-12-28 12:00:00,-119.8010972849016,-119.8010972849016,-95.34643928080838
2012-12-28 13:00:00,-119.50360048227486,-119.50360048227486,-96.24502599771743
2012-12-28 14:00:00,-118.72306118362259,-118.72306118362259,-96.9853744397
2012-12-28 15:00:00,-114.7036312977917,-114.7036312977917,-97.60135908585039
2012-12-28 16:00:00,-103.75871680064522,-103.75871680064522,-98.12936382178752
2012-12-28 17:00:00,-97.34220623335139,-97.34220623335139,-98.60559566738814
2012-12-28 18:00:00,-55.052510139664,-55.052510139664,-99.06346537952965
2012-12-28 19:00:00,-5.279547474019202,-5.279547474019202,-99.53122112079684
2012-12-28 20:00:00,23.24966813831443,23.24966813831443,-100.03002135287896
2012-12-28 21:00:00,24.56501417989527,24.56501417989527,-100.57261487908204
2012-12-28 22:00:00,-27.356757945159806,-27.356757945159806,-101.16275257262447
2012-12-28 23:00:00,-65.21684883367712,-65.21684883367712,-101.79538643648097
2012-12-29 00:00:00,-84.52852829723489,-84.52852829723489,-102.45762744303596
2012-12-29 01:00:00,-154.68574135968066,-154.68574135968066,-103.13035154751412
2012-12-29 02:00:00,-170.6308261875032,-170.6308261875032,-103.7902797841416
2012-12-29 03:00:00,-159.81838815926076,-159.81838815926076,-104.41232317631784
2012-12-29 04:00:00,-175.9666290066087,-175.9666290066087,-104.9719789992319
2012-12-29 05:00:00,-147.37205595052123,-147.37205595052123,-105.44758816947014
2012-12-29 06:00:00,-103.66952245423448,-103.66952245423448,-105.8223051429622
2012-12-29 07:00:00,-97.95468495444703,-97.95468495444703,-106.08567978983174
2012-12-29 08:00:00,-104.90059044303817,-104.90059044303817,-106.23479382565552
2012-12-29 09:00:00,-99.26964091472975,-99.26964091472975,-106.27492418040323
2012-12-29 10:00:00,-106.86454808754111,-106.86454808754111,-106.21971992076892
2012-12-29 11:00:00,-152.07246150510912,-152.07246150510912,-106.09088238900283
2012-12-29 12:00:00,-172.9548835171421,-172.9548835171421,-105.91733773404397
2012-12-29 13:00:00,-178.5656701009004,-178.5656701009004,-105.73389500853754
2012-12-29 14:00:00,-176.41806953591293,-176.41806953591293,-105.57939897961344
2012-12-29 15:00:00,-159.76295533614564,-159.76295533614564,-105.49441925325324
2012-12-29 16:00:00,-148.2788220141539,-148.2788220141539,-105.51856456854966
2012-12-29 17:00:00,-106.07912854615654,-106.07912854615654,-105.68756592509206
2012-12-29 18:00:00,-25.228329890198324,-25.228329890198324,-106.0303252100821
2012-12-29 19:00:00,15.936749407175924,15.936749407175924,-106.56616726435912
2012-12-29 20:00:00,-3.288147402829832,-3.288147402829832,-107.30255165918807
2012-12-29 21:00:00,19.542307144598773,19.542307144598773,-108.23348557962862
2012-12-29 22:00:00,-18.654702244226932,-18.654702244226932,-109.33882834916064
2012-12-29 23:00:00,-45.53305923201824,-45.53305923201824,-110.58459957387213
2012-12-30 00:00:00,-58.22873563553344,-58.22873563553344,-111.92431148847099
2012-12-30 01:00:00,-125.84888576268777,-125.84888576268777,-113.30125628458515
2012-12-30 02:00:00,-124.21619599527477,-124.21619599527477,-114.65160192535623
2012-12-30 03:00:00,-164.62226150852072,-164.62226150852072,-115.90809264546647
2012-12-30 04:00:00,-125.39451867366188,-125.39451867366188,-117.00411704578791
2012-12-30 05:00:00,-130.78498815788876,-130.78498815788876,-117.87789699952707
2012-12-30 06:00:00,-123.21701053681821,-123.21701053681821,-118.47655857951379
2012-12-30 07:00:00,-144.2004884234779,-144.2004884234779,-118.75986233870834
2012-12-30 08:00:00,-179.3114957512983,-179.3114957512983,-118.70338657872475
2012-12-30 09:00:00,-185.2110407384484,-185.2110407384484,-118.30097219325893
2012-12-30 10:00:00,-197.072259498211,-197.072259498211,-117.56625629590293
2012-12-30 11:00:00,-199.16710737782077,-199.16710737782077,-116.53315105183772
2012-12-30 12:00:00,-200.20267040482344,-200.20267040482344,-115.25516748839821
2012-12-30 13:00:00,-210.27893676400268,-210.27893676400268,-113.80354029487111
2012-12-30 14:00:00,-215.49964194976292,-215.49964194976292,-112.26417517889469
2012-12-30 15:00:00,-217.7176919882276,-217.7176919882276,-110.73351247024343
2012-12-30 16:00:00,-219.7134110983354,-219.7134110983354,-109.31347842800962
2012-12-30 17:00:00,-153.998616863589,-153.998616863589,-108.10577888727354
2012-12-30 18:00:00,-19.26491555625818,-19.26491555625818,-107.20587607122702
2012-12-30 19:00:00,92.68292986258876,92.68292986258876,-106.69706936609882
2012-12-30 20:00:00,161.21544634796777,161.21544634796777,-106.6451547854008
2012-12-30 21:00:00,170.20700839520035,170.20700839520035,-107.0941391725378
2012-12-30 22:00:00,123.05688587200842,123.05688587200842,-108.0634143074878
2012-12-30 23:00:00,22.747193405336606,22.747193405336606,-109.54665414133146
2012-12-31 00:00:00,-97.30603497941865,-97.30603497941865,-111.51250968557476
2012-12-31 01:00:00,-169.89001503279212,-169.89001503279212,-113.90697920643117
2012-12-31 02:00:00,-194.46763833483539,-194.46763833483539,-116.65716602611533
2012-12-31 03:00:00,-200.03923976595686,-200.03923976595686,-119.67603039049361
2012-12-31 04:00:00,-201.56650193553784,-201.56650193553784,-122.86770298835825
2012-12-31 05:00:00,-200.81059540868762,-200.81059540868762,-126.13294351295808
2012-12-31 06:00:00,-190.57867861214478,-190.57867861214478,-129.3743765942034
2012-12-31 07:00:00,-217.07652119974205,-217.07652119974205,-132.5012005085496
2012-12-31 08:00:00,-224.62552097230616,-224.62552097230616,-135.43313026326945
2012-12-31 09:00:00,-191.2391556597642,-191.2391556597642,-138.10340230042323
2012-12-31 10:00:00,-200.6925713480992,-200.6925713480992,-140.46073365960052
2012-12-31 11:00:00,-215.74597982242932,-215.74597982242932,-142.47019429620562
2012-12-31 12:00:00,-182.34912547906677,-182.34912547906677,-144.11301528953803
2012-12-31 13:00:00,-155.65563661675606,-155.65563661675606,-145.38541535823498
2012-12-31 14:00:00,-171.6678908490639,-171.6678908490639,-146.29658202091753
2012-12-31 15:00:00,-156.9934804978559,-156.9934804978559,-146.86598983905887
2012-12-31 16:00:00,-115.48838039264794,-115.48838039264794,-147.12027358789442
2012-12-31 17:00:00,-90.45433362119168,-90.45433362119168,-147.08989768491983
2012-12-31 18:00:00,-73.46838292235968,-73.46838292235968,-146.80587426924367
2012-12-31 19:00:00,-55.0016864868643,-55.0016864868643,-146.29677807308997
2012-12-31 20:00:00,-53.86515101468542,-53.86515101468542,-145.58628266785004
2012-12-31 21:00:00,-75.74162811469043,-75.74162811469043,-144.69139905698202
2012-12-31 22:00:00,-65.3493287575645,-65.3493287575645,-143.62153787884924
2012-12-31 23:00:00,-79.19061064172175,-79.19061064172175,-142.37844754839946
2013-01-01 00:00:00,-95.26158876360867,-95.26158876360867,-140.95700969843347
2013-01-01 01:00:00,-170.9429028878288,-170.9429028878288,-139.3468058356619
2013-01-01 02:00:00,-176.2002888092486,-176.2002888092486,-137.53430995444907
2013-01-01 03:00:00,-187.04339281288227,-187.04339281288227,-135.5055176558257
2013-01-01 04:00:00,-120.82584410809605,-120.82584410809605,-133.2488006249768
2013-01-01 05:00:00,-145.56395827841408,-145.56395827841408,-130.7577777649678
2013-01-01 06:00:00,-130.84487168466427,-130.84487168466427,-128.0340123817706
2013-01-01 07:00:00,-134.029970262503,-134.029970262503,-125.08936533943069
2013-01-01 08:00:00,-151.7886990298394,-151.7886990298394,-121.94784891712848
2013-01-01 09:00:00,-159.3477120094997,-159.3477120094997,-118.6468357518319
2013-01-01 10:00:00,-213.15530673384262,-213.15530673384262,-115.23748716604133
2013-01-01 11:00:00,-213.74850030626345,-213.74850030626345,-111.78428181415472
2013-01-01 12:00:00,-210.96166708619364,-210.96166708619364,-108.36355549040609
2013-01-01 13:00:00,-213.1132297368374,-213.1132297368374,-105.06101125422292
2013-01-01 14:00:00,-204.82389839482803,-204.82389839482803,-101.96822628374332
2013-01-01 15:00:00,-187.2856586016311,-187.2856586016311,-99.17826318517746
2013-01-01 16:00:00,-179.78713665746227,-179.78713665746227,-96.78058172833713
2013-01-01 17:00:00,-118.8035804508473,-118.8035804508473,-94.85553589186412
2013-01-01 18:00:00,5.268894879443147,5.268894879443147,-93.46882481505193
2013-01-01 19:00:00,109.876505359076,109.876505359076,-92.66633559750576
2013-01-01 20:00:00,180.28604635572066,180.28604635572066,-92.46985458891035
2013-01-01 21:00:00,195.92988371226608,195.92988371226608,-92.87411025704967
2013-01-01 22:00:00,151.41538822048372,151.41538822048372,-93.84552843107772
2013-01-01 23:00:00,60.18784508718771,60.18784508718771,-95.32293049909853
2013-01-02 00:00:00,-76.62543768668607,-76.62543768668607,-97.22020869412773
2013-01-02 01:00:00,-172.30619279900927,-172.30619279900927,-99.43080627811588
2013-01-02 02:00:00,-170.75914819196134,-170.75914819196134,-101.83365423902366
2013-01-02 03:00:00,-181.52839452433247,-181.52839452433247,-104.30010086659803
2013-01-02 04:00:00,-167.14688956473557,-167.14688956473557,-106.70132625331551
2013-01-02 05:00:00,-180.05312174851667,-180.05312174851667,-108.91574722143896
2013-01-02 06:00:00,-206.05908775372262,-206.05908775372262,-110.83596458969467
2013-01-02 07:00:00,-204.0220140621944,-204.0220140621944,-112.37486378846417
2013-01-02 08:00:00,-203.43294322699643,-203.43294322699643,-113.4705434075515
2013-01-02 09:00:00,-199.02529461503005,-199.02529461503005,-114.08981441170336
2013-01-02 10:00:00,-192.82541432866344,-192.82541432866344,-114.23008634495766
2013-01-02 11:00:00,-198.30026370967735,-198.30026370967735,-113.91953383538224
2013-01-02 12:00:00,-204.10747203727055,-204.10747203727055,-113.21551376653773
2013-01-02 13:00:00,-203.90106800180544,-203.90106800180544,-112.20127887838018
2013-01-02 14:00:00,-215.29259919122924,-215.29259919122924,-110.98110809293236
2013-01-02 15:00:00,-223.89872605048063,-223.89872605048063,-109.67404973195924
2013-01-02 16:00:00,-225.6208515062737,-225.6208515062737,-108.40655323907119
2013-01-02 17:00:00,-151.31794134075344,-151.31794134075344,-107.3043494820898
2013-01-02 18:00:00,-14.031496113342506,-14.031496113342506,-106.48402783774473
2013-01-02 19:00:00,116.36507331424014,116.36507331424014,-106.04484081527104
2013-01-02 20:00:00,192.01559898386802,192.01559898386802,-106.06132239547853
2013-01-02 21:00:00,208.71483440774074,208.71483440774074,-106.57730511096386
2013-01-02 22:00:00,167.56610540563645,167.56610540563645,-107.60184089659596
2013-01-02 23:00:00,63.51510349771603,63.51510349771603,-109.10737162049176
2013-01-03 00:00:00,-70.47398490438269,-70.47398490438269,-111.03028162587803
2013-01-03 01:00:00,-151.56764979282,-151.56764979282,-113.27373732987891
2013-01-03 02:00:00,-178.28328159292943,-178.28328159292943,-115.71252131622144
2013-01-03 03:00:00,-180.33711620389886,-180.33711620389886,-118.19943255287802
2013-01-03 04:00:00,-172.95905345842408,-172.95905345842408,-120.5727605721485
2013-01-03 05:00:00,-186.39883343942418,-186.39883343942418,-122.66433728359016
2013-01-03 06:00:00,-198.79176617112807,-198.79176617112807,-124.30770188769598
2013-01-03 07:00:00,-198.3340888039245,-198.3340888039245,-125.34596178141595
2013-01-03 08:00:00,-195.8391637930159,-195.8391637930159,-125.63898545923304
2013-01-03 09:00:00,-202.6191689746434,-202.6191689746434,-125.06962014528169
2013-01-03 10:00:00,-199.51023221638837,-199.51023221638837,-123.54868716310183
2013-01-03 11:00:00,-194.17125271106147,-194.17125271106147,-121.01857096621221
2013-01-03 12:00:00,-198.04622053986952,-198.04622053986952,-117.45528223163147
2013-01-03 13:00:00,-206.2200662874601,-206.2200662874601,-112.86894099060983
2013-01-03 14:00:00,-208.80959283669569,-208.80959283669569,-107.30269265534734
2013-01-03 15:00:00,-212.26900476684236,-212.26900476684236,-100.83013924373392
2013-01-03 16:00:00,-145.85945016748224,-145.85945016748224,-93.55144214075155
2013-01-03 17:00:00,-107.96569311820414,-107.96569311820414,-85.58833177501786
2013-01-03 18:00:00,-45.07047683905482,-45.07047683905482,-77.07833889097452
2013-01-03 19:00:00,117.04626662079062,117.04626662079062,-68.16863051218589
2013-01-03 20:00:00,172.42631093031835,172.42631093031835,-59.00987562123124
2013-01-03 21:00:00,180.3896998564302,180.3896998564302,-49.75056373247086
2013-01-03 22:00:00,28.67143822317343,28.67143822317343,-40.53214017747036
2013-01-03 23:00:00,-1.0888387982872345,-1.0888387982872345,-31.485206626291113
2013-01-04 00:00:00,1.559862564508295,1.559862564508295,-22.72689006726326
2013-01-04 01:00:00,-41.25139439212565,-41.25139439212565,-14.359348281643074
2013-01-04 02:00:00,-35.74425332364689,-35.74425332364689,-6.46928420604004
2013-01-04 03:00:00,-24.47547301575439,-24.47547301575439,0.8717093334141466
2013-01-04 04:00:00,-11.772651109596197,-11.772651109596197,7.606169729468885
2013-01-04 05:00:00,9.964942966347257,9.964942966347257,13.689339969319782
2013-01-04 06:00:00,11.635737372611985,11.635737372611985,19.087474042400334
2013-01-04 07:00:00,10.676672808538711,10.676672808538711,23.776029281901653
2013-01-04 08:00:00,5.1119581323358325,5.1119581323358325,27.737887674742666
2013-01-04 09:00:00,0.22053175412648418,0.22053175412648418,30.96173680424508
2013-01-04 10:00:00,-4.651213659647748,-4.651213659647748,33.44073025684626
2013-01-04 11:00:00,-29.65238586908565,-29.65238586908565,35.171533194937
2013-01-04 12:00:00,-23.57760403336484,-23.57760403336484,36.15383840317301
2013-01-04 13:00:00,-15.11200184337177,-15.11200184337177,36.390409534209816
2013-01-04 14:00:00,-28.11967449912014,-28.11967449912014,35.887670822805575
2013-01-04 15:00:00,-44.952033016436566,-44.952033016436566,34.65681755606889
2013-01-04 16:00:00,-52.74370592752605,-52.74370592752605,32.71537166100525
2013-01-04 17:00:00,-44.031737683516795,-44.031737683516795,30.089052976160815
2013-01-04 18:00:00,78.24438837865662,78.24438837865662,26.8137784681945
2013-01-04 19:00:00,165.9574546735683,165.9574546735683,22.937541762066004
2013-01-04 20:00:00,229.88453052206148,229.88453052206148,18.521877094317976
2013-01-04 21:00:00,253.89620302421497,253.89620302421497,13.642598237191935
2013-01-04 22:00:00,204.7250662478654,204.7250662478654,8.389545509074743
2013-01-04 23:00:00,110.41471127067635,110.41471127067635,2.865177973490183
2013-01-05 00:00:00,-13.122686177589149,-13.122686177589149,-2.8180032098330905
2013-01-05 01:00:00,-90.31518361027727,-90.31518361027727,-8.541053545795563
2013-01-05 02:00:00,-112.15492163459662,-112.15492163459662,-14.182924464514317
2013-01-05 03:00:00,-99.24095893580142,-99.24095893580142,-19.625181305713934
2013-01-05 04:00:00,-145.26751304375648,-145.26751304375648,-24.756721595556176
2013-01-05 05:00:00,-141.9578381070637,-141.9578381070637,-29.478150440623427
2013-01-05 06:00:00,-90.00665677369138,-90.00665677369138,-33.70553665432068
2013-01-05 07:00:00,-61.53802299632008,-61.53802299632008,-37.37335457061008
2013-01-05 08:00:00,-56.32172465786762,-56.32172465786762,-40.436500207193866
2013-01-05 09:00:00,-49.853152697885704,-49.853152697885704,-42.871344859253064
2013-01-05 10:00:00,-64.9076454028912,-64.9076454028912,-44.6758448915805
2013-01-05 11:00:00,-65.06952965910303,-65.06952965910303,-45.86876186449747
2013-01-05 12:00:00,-71.86608943623938,-71.86608943623938,-46.48806840521091
2013-01-05 13:00:00,-67.96454624629968,-67.96454624629968,-46.58863072658963
2013-01-05 14:00:00,-66.85481990731623,-66.85481990731623,-46.23927406985122
2013-01-05 15:00:00,-67.31436173806722,-67.31436173806722,-45.519354613912036
2013-01-05 16:00:00,-64.58264854807392,-64.58264854807392,-44.51498013112487
2013-01-05 17:00:00,-49.2535845060703,-49.2535845060703,-43.31504073734994
2013-01-05 18:00:00,-6.889578399024565,-6.889578399024565,-42.00722934319092
2013-01-05 19:00:00,58.65531515855582,58.65531515855582,-40.674246552980485
2013-01-05 20:00:00,94.28951782315164,94.28951782315164,-39.39039100470438
2013-01-05 21:00:00,2.3308096512389245,2.3308096512389245,-38.21872405551914
2013-01-05 22:00:00,21.27235260633229,21.27235260633229,-37.20895976343297
2013-01-05 23:00:00,-7.1245633205709815,-7.1245633205709815,-36.39617039555833
2013-01-06 00:00:00,-24.232591140660368,-24.232591140660368,-35.80032907791245
2013-01-06 01:00:00,-24.353200466064408,-24.353200466064408,-35.426650861492114
2013-01-06 02:00:00,-26.11677424929063,-26.11677424929063,-35.26664886298441
2013-01-06 03:00:00,-38.53632084790297,-38.53632084790297,-35.29979242672712
2013-01-06 04:00:00,-51.980168188697235,-51.980168188697235,-35.49563579288772
2013-01-06 05:00:00,-34.54767769785433,-34.54767769785433,-35.81627531472421
2013-01-06 06:00:00,-60.273781392592994,-60.273781392592994,-36.21898907860617
2013-01-06 07:00:00,-69.96635013832228,-69.96635013832228,-36.658914138563794
2013-01-06 08:00:00,-68.73683754883939,-68.73683754883939,-37.09162302825743
2013-01-06 09:00:00,-66.8659771591264,-66.8659771591264,-37.475472893852626
2013-01-06 10:00:00,-66.73753513350012,-66.73753513350012,-37.773618119405945
2013-01-06 11:00:00,-64.4737626961229,-64.4737626961229,-37.95560007910499
2013-01-06 12:00:00,-65.07870981606166,-65.07870981606166,-37.99845324479401
2013-01-06 13:00:00,-68.25667080277378,-68.25667080277378,-37.887292843424525
2013-01-06 14:00:00,-67.79274802070503,-67.79274802070503,-37.61537454417766
2013-01-06 15:00:00,-96.4677353337686,-96.4677353337686,-37.1836415586714
2013-01-06 16:00:00,-104.07340801051583,-104.07340801051583,-36.599800438818434
2013-01-06 17:00:00,-73.35784290841185,-73.35784290841185,-35.87699628438079
2013-01-06 18:00:00,-0.27623114140979865,-0.27623114140979865,-35.032193381731645
2013-01-06 19:00:00,57.10922582936426,57.10922582936426,-34.084406398937844
2013-01-06 20:00:00,90.2176102379317,90.2176102379317,-33.05295963447574
2013-01-06 21:00:00,60.59602267226249,60.59602267226249,-31.955961275063526
2013-01-06 22:00:00,75.70956012419424,75.70956012419424,-30.809154403993013
2013-01-06 23:00:00,4.707797906683796,4.707797906683796,-29.625247934012165
2013-01-07 00:00:00,-41.66360073095184,-41.66360073095184,-28.41375248533571
2013-01-07 01:00:00,-115.740760594291,-115.740760594291,-27.181267598371278
2013-01-07 02:00:00,-53.781972673086045,-53.781972673086045,-25.93210601647535
2013-01-07 03:00:00,-39.51327355561402,-39.51327355561402,-24.669111330247105
2013-01-07 04:00:00,-44.83228770446372,-44.83228770446372,-23.39452883765281
2013-01-07 05:00:00,-46.90165202416776,-46.90165202416776,-22.1108142113144
2013-01-07 06:00:00,-50.70053510772848,-50.70053510772848,-20.821293941156384
2013-01-07 07:00:00,-52.041157069281745,-52.041157069281745,-19.530616633737534
2013-01-07 08:00:00,-54.46000244357482,-54.46000244357482,-18.244956062093493
2013-01-07 09:00:00,-40.613015702735545,-40.613015702735545,-16.971949376492645
2013-01-07 10:00:00,-23.279373420307095,-23.279373420307095,-15.720378799782479
2013-01-07 11:00:00,-7.042076301730827,-7.042076301730827,-14.499631123735726
2013-01-07 12:00:00,2.0116784342330813,2.0116784342330813,-13.318992913162672
2013-01-07 13:00:00,7.493019400317565,7.493019400317565,-12.186856244193523
2013-01-07 14:00:00,12.000064516672102,12.000064516672102,-11.109917112992168
2013-01-07 15:00:00,13.795701349630566,13.795701349630566,-10.092446135576873
2013-01-07 16:00:00,10.137655948365158,10.137655948365158,-9.135700816163249
2013-01-07 17:00:00,10.533482295543076,10.533482295543076,-8.237533226073063
2013-01-07 18:00:00,10.041477521994743,10.041477521994743,-7.392228927777664
2013-01-07 19:00:00,9.017410123332414,9.017410123332414,-6.590594417438656
2013-01-07 20:00:00,8.120535011170645,8.120535011170645,-5.820292562172771
2013-01-07 21:00:00,7.133402723058824,7.133402723058824,-5.066409019272026
2013-01-07 22:00:00,-0.42346647191452913,-0.42346647191452913,-4.31221755139862
2013-01-07 23:00:00,-5.361700364977942,-5.361700364977942,-3.5400986822515077
2013-01-08 00:00:00,-12.241870186441934,-12.241870186441934,-2.7325548940073627
2013-01-08 01:00:00,-50.97414962069015,-50.97414962069015,-1.8732577707529081
2013-01-08 02:00:00,-0.602728730419294,-0.602728730419294,-0.9480599956105737
2013-01-08 03:00:00,-7.693491201909201,-7.693491201909201,0.0540902453466834
2013-01-08 04:00:00,-6.414617303157835,-6.414617303157835,1.140383377139865
2013-01-08 05:00:00,-11.954605666356644,-11.954605666356644,2.3135674058246467
2013-01-08 06:00:00,-9.584957981047168,-9.584957981047168,3.5715751240271167
2013-01-08 07:00:00,-4.906588948826206,-4.906588948826206,4.907372931550964
2013-01-08 08:00:00,-3.4269851136718956,-3.4269851136718956,6.309035688163689
2013-01-08 09:00:00,-1.7009955084361672,-1.7009955084361672,7.760042459409335
2013-01-08 10:00:00,1.176227213694411,1.176227213694411,9.239778065074617
2013-01-08 11:00:00,7.2233371513926565,7.2233371513926565,10.724215833287452
2013-01-08 12:00:00,14.111925545134039,14.111925545134039,12.18674837206577
2013-01-08 13:00:00,19.999232093792497,19.999232093792497,13.599125860277907
2013-01-08 14:00:00,19.836963371516262,19.836963371516262,14.932456058151594
2013-01-08 15:00:00,22.301682330205427,22.301682330205427,16.15821777689712
2013-01-08 16:00:00,23.99134142433175,23.99134142433175,17.249240161884195
2013-01-08 17:00:00,24.725900889415954,24.725900889415954,18.180603202109243
2013-01-08 18:00:00,28.817531236399503,28.817531236399503,18.93041939115537
2013-01-08 19:00:00,35.93968004171804,35.93968004171804,19.48046179275258
2013-01-08 20:00:00,39.16177726919285,39.16177726919285,19.816609945440888
2013-01-08 21:00:00,38.35937876739247,38.35937876739247,19.92909273351384
2013-01-08 22:00:00,34.0517186131038,34.0517186131038,19.81251739681284
2013-01-08 23:00:00,23.85719740977831,23.85719740977831,19.46568643852905
2013-01-09 00:00:00,10.194954951810224,10.194954951810224,18.891218157306582
2013-01-09 01:00:00,5.8923850217929825,5.8923850217929825,18.09499943122083
2013-01-09 02:00:00,24.492072493448944,24.492072493448944,17.085508389125792
2013-01-09 03:00:00,22.71623791258989,22.71623791258989,15.873048138657794
2013-01-09 04:00:00,3.095844459886802,3.095844459886802,14.468931930979751
2013-01-09 05:00:00,15.212597046901179,15.212597046901179,12.884658192167398
2013-01-09 06:00:00,13.743465945003816,13.743465945003816,11.131112914048225
2013-01-09 07:00:00,12.015307386399433,12.015307386399433,9.217836687661416
2013-01-09 08:00:00,1.1013125270636728,1.1013125270636728,7.152393346742665
2013-01-09 09:00:00,2.880331330702508,2.880331330702508,4.939876978823692
2013-01-09 10:00:00,3.0608619848835144,3.0608619848835144,2.5825941582132295
2013-01-09 11:00:00,4.673739569833396,4.673739569833396,0.07995803217523786
2013-01-09 12:00:00,-52.77645964987012,-52.77645964987012,-2.5713701447252744
2013-01-09 13:00:00,-69.85282804350831,-69.85282804350831,-5.377058809067958
2013-01-09 14:00:00,-59.46313222517389,-59.46313222517389,-8.344376665748664
2013-01-09 15:00:00,-69.59099072515495,-69.59099072515495,-11.481146099124446
2013-01-09 16:00:00,-78.05613362916915,-78.05613362916915,-14.794399804407485
2013-01-09 17:00:00,-88.39725822760747,-88.39725822760747,-18.288803109507537
2013-01-09 18:00:00,-29.842841747528865,-29.842841747528865,-21.96495303363201
2013-01-09 19:00:00,78.0936665803963,78.0936665803963,-25.817715235346085
2013-01-09 20:00:00,160.8258126042855,160.8258126042855,-29.83480395465763
2013-01-09 21:00:00,160.5706583358821,160.5706583358821,-33.99583189330408
2013-01-09 22:00:00,104.66890039207362,104.66890039207362,-38.27203606591501
2013-01-09 23:00:00,9.9146047928865,9.9146047928865,-42.62681142174738
2013-01-10 00:00:00,-80.2031808907488,-80.2031808907488,-47.01706868384662
2013-01-10 01:00:00,-131.6167069972738,-131.6167069972738,-51.395308584016874
2013-01-10 02:00:00,-113.27471436138958,-113.27471436138958,-55.712207266158266
2013-01-10 03:00:00,-113.26950531407348,-113.26950531407348,-59.91945909052028
2013-01-10 04:00:00,-102.12071138618597,-102.12071138618597,-63.97262375884207
2013-01-10 05:00:00,-104.24218976709469,-104.24218976709469,-67.83375805676002
2013-01-10 06:00:00,-101.73752563061127,-101.73752563061127,-71.47365804234082
2013-01-10 07:00:00,-95.62946723537866,-95.62946723537866,-74.87358156867342
2013-01-10 08:00:00,-98.34057669464156,-98.34057669464156,-78.0263588456519
2013-01-10 09:00:00,-114.18711628267111,-114.18711628267111,-80.93683029484038
2013-01-10 10:00:00,-144.31916229337426,-144.31916229337426,-83.6215776141
2013-01-10 11:00:00,-133.62660923482233,-133.62660923482233,-86.10793843354065
2013-01-10 12:00:00,-121.87745424433137,-121.87745424433137,-88.43232149933914
2013-01-10 13:00:00,-152.96543745416966,-152.96543745416966,-90.63787153377022
2013-01-10 14:00:00,-135.08899547517404,-135.08899547517404,-92.77157072705897
2013-01-10 15:00:00,-104.47913144000803,-104.47913144000803,-94.88090434071418
2013-01-10 16:00:00,-131.2186558343215,-131.2186558343215,-97.01025831756233
2013-01-10 17:00:00,-128.7240125699837,-128.7240125699837,-99.19725464396537
2013-01-10 18:00:00,-49.266551112823976,-49.266551112823976,-101.46926285038688
2013-01-10 19:00:00,1.7840742933595877,1.7840742933595877,-103.84035116628144
2013-01-10 20:00:00,121.51346305710729,121.51346305710729,-106.308953779213
2013-01-10 21:00:00,41.81765390265228,41.81765390265228,-108.85651965739449
2013-01-10 22:00:00,83.8367078371439,83.8367078371439,-111.44735821666423
2013-01-10 23:00:00,-7.94252777853599,-7.94252777853599,-114.02980150894453
2013-01-11 00:00:00,-100.7809216802178,-100.7809216802178,-116.53867277739523
