# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis,Tm (UTC),Qnet,lowpass
0.0735222544346967,0.0065696149010857,-10.56361197214744,1.775936807018092,-10.487247903763755,-10.499766603498788,-0.6821417776463619,0.1175361568926947,-8.022152757079988e-06,2.12512743592722e-05,0.00016,0.00016,0.0003085874487955,0.0005778174446566,0.0005778174908143,3.4142777851290567,2.928877094756368,0.1211561691399615,0.0650660674062802,0.0021550774036292,4.1805484808657,17.32962356938394,7.589517925714588,61.69550844947221,2.3980674887668707,14.131553926033424,7.807794615075466,-68.28079598935582,428.2818392842042,2474680.072727489,1.2167425732036068,2.3980674887668707,4.1805484808657,2.3980674887668707,0.0009378253846598,0.0011092692781359,0.0011092692781359,-0.0,8.029264612416545,0.0025835147644837,17.32962356938394,14.131553926033424,7.589517925714588,7.807794615075466,61.69550844947221,1008.77933964403,1.2039997321948304,0.2,0.0001955514110473,0.0014983778403465,2013-10-24 22:00:00,368.78871845997776,
0.0750558232589186,0.0068499719597592,-11.136042316427528,0.7780326153790169,-11.13356764398097,-11.133973327988604,-0.7336370005498845,0.1213185074673483,-3.440307985382256e-06,2.0819586794487422e-05,0.00016,0.00016,0.0003083658430656,0.0005778586483689,0.0005778586467833,3.4213441458355613,2.9228278634793106,0.1307630147131041,0.0692287496902775,0.0021116688129295,4.26948292389295,17.27906076219104,7.706309494329138,62.83938859483578,2.452049621642516,13.983413006746307,7.799766325663096,-66.60305342041218,322.45096873419305,2475255.875000066,1.2172954164189456,2.452049621642516,4.26948292389295,2.452049621642516,0.0009348852735702,0.0011075291167469,0.0011075291167469,-0.0,7.894743956368866,0.0011315668184665,17.27906076219104,13.983413006746307,7.706309494329138,7.799766325663096,62.83938859483578,1008.75245187933,1.2040918532901987,0.2,0.0002345519227999,0.0015974145377845,2013-10-24 23:00:00,266.2059250148294,
0.0762465245616855,0.0070805733426059,-10.410817687916296,0.4284694833659056,-10.430117201384816,-10.426953346717848,-0.694552175798454,0.1114613672797054,-1.8619779638624304e-06,2.046530682725897e-05,0.00016,0.00016,0.0003267013980199,0.000608399771781,0.0006084007240917,3.830095011584167,2.610901288285248,0.1604108788001037,0.0850423424187151,0.0020557241389813,4.21362506054376,16.480505548370203,7.794058822056926,66.87887454010534,2.494144562711066,13.70996956330148,7.840341019002712,-66.97112822987498,175.4489645602081,2475188.7250000658,1.2193180090420055,2.494144562711066,4.21362506054376,2.494144562711066,0.0009324370585203,0.0011060780045033,0.0011060780045033,-0.0,7.891745127848192,0.00062318082033,16.480505548370203,13.70996956330148,7.794058822056926,7.840341019002712,66.87887454010534,1009.13384250362,1.2078037546979612,0.2,0.0002663999323072,0.0016795862893199,2013-10-25 00:00:00,118.46018453488352,
0.0350680788848074,0.0015022546053027,-2.071596824760866,3.11869340610384,-1.8596499473306367,-1.8943953370732969,-0.0916016326212198,0.0479335440724752,-2.9306997686825696e-05,4.473458602224293e-05,0.00016,0.00016,0.0002552965380829,0.000466731181177,0.0004667311811491,2.093778715246835,4.776053900624881,0.3116971602235953,0.1709113129017358,0.002700008170944,2.18564095225548,14.308542397602723,6.1453582233856485,60.75835325248764,1.0753715130347707,12.4040178250087,7.309801586036291,-74.170965526604,83.7256436299136,2473768.7,1.2266771824204767,1.0753715130347707,2.18564095225548,1.0753715130347707,0.0010545945172785,0.0011763017625519,0.0011763017625519,0.0,8.118888797803042,0.0045385392183084,14.308542397602723,12.4040178250087,6.1453582233856485,7.309801586036291,60.75835325248764,1010.46146883733,1.2197512053606596,0.2,,0.0001541119691344,2013-10-25 01:00:00,8.507581521966639,
0.0522977996829035,0.0032386582575937,1.9473593863451155,9.109040390541226,2.5961556226882587,2.4897955839434807,0.2194338783648089,-0.0299741276604991,-5.694934525554756e-05,2.921771892013821e-05,0.00016,0.00016,0.0012739336174664,0.001738140831905,0.0017381408332511,-4.968051269681086,-2.012861674964544,0.3484387769410447,0.1922753587043519,0.0023100070652664,1.40318716414169,10.519785307184348,6.928343962032426,87.84074867463822,1.5955543809625408,10.339788717656068,6.58635943330915,-79.4469018432635,0.0,2473476.399999934,1.2364959668855322,1.5955543809625408,1.40318716414169,1.5955543809625408,0.0009852689204049,0.0011369814650798,0.0011369814650798,0.0,8.15857735431161,0.0132576746662912,10.519785307184348,10.339788717656068,6.928343962032426,6.58635943330915,87.84074867463822,1010.74345091363,1.2357987946436555,0.4219080693596751,1e-05,0.0005126190656344,2013-10-25 02:00:00,-90.50330162014984,
0.0377728082026195,0.0015637747471516,2.481210494028363,7.592440041096214,3.0245569397987007,2.935483751967498,0.2315802344049266,-0.0527620377619526,-6.55726502043239e-05,4.074332269182777e-05,0.00016,0.00016,0.0015769934458886,0.0021458863648503,0.0021458863648295,-1.6079621029794968,-6.219052042004195,0.3804540967047459,0.208889772451981,0.0025029307747949,0.8412801399732169,10.03737200755229,6.826807682953136,89.43460780450079,1.0365625057903225,9.60116062340054,6.284684260101697,-81.12841558727364,0.0,2473660.0750000654,1.2391941121070436,1.0365625057903225,0.8412801399732169,1.0365625057903225,0.00103877184685,0.0011674440566152,0.0011674440566152,0.0,8.094968387011534,0.0110495311882921,10.03737200755229,9.60116062340054,6.826807682953136,6.284684260101697,89.43460780450079,1011.20425286667,1.238544673686462,0.4438444155069474,1e-05,0.0001741073033729,2013-10-25 03:00:00,-91.2020661223982,
0.0531322418873448,0.0032373533539299,4.833132254480461,11.611277967228975,5.6667269387582175,5.530072072483176,0.4069476821278409,-0.0729007328871892,-7.113164254036828e-05,2.854820192305637e-05,0.00016,0.00016,0.0013916453025235,0.0019374521428377,0.0019374521428365,-2.390471731354447,-4.183274735624661,0.372306828059748,0.2041773449039122,0.0022638296151457,1.31508091453459,9.587550122834177,6.6558042288460415,89.93096141208227,1.5657725316010556,9.044166134954375,6.125606601781884,-82.23090321235736,0.0,2473681.800000198,1.2419817369490251,1.5657725316010556,1.31508091453459,1.5657725316010551,0.0009816940710367,0.001134916936843,0.001134916936843,0.0,8.089359523330748,0.0168981316360176,9.587550122834177,9.044166134954375,6.6558042288460415,6.125606601781884,89.93096141208227,1011.84817120362,1.2414339684588722,0.546920072118985,1e-05,0.0005215353700129,2013-10-25 04:00:00,-98.6753134340668,
0.0596485721009593,0.0040981024965817,6.790064774557265,15.565597971944587,7.906572690090301,7.723538605576688,0.5431781710826611,-0.091094321996352,-8.481605278347636e-05,2.525964323398845e-05,0.00016,0.00016,0.001357829824992,0.0019111499055481,0.0019111499055466,-2.4246723863504007,-4.124268522335063,0.3801299275611799,0.2089017355298315,0.0021394975548382,1.49899770867104,9.247108719853582,6.392554825895832,88.40534574842171,1.7798323159501588,8.570733746095307,5.762795975744869,-84.24785078446482,0.0,2473594.9,1.2438245474631515,1.7798323159501588,1.4989977086710395,1.7798323159501588,0.0009631393040712,0.0011241403745984,0.0011241403745984,0.0,8.104338578999583,0.0226537306892897,9.247108719853582,8.570733746095307,6.392554825895832,5.762795975744869,88.40534574842171,1012.03537841769,1.2433593303806327,0.6110060981255289,1e-05,0.0007482761796206,2013-10-25 05:00:00,-106.60351353096668,
0.0548091189430183,0.0033968725591502,6.504161449080203,16.871734493787805,7.709669317818054,7.512045077041357,0.5184092911324459,-0.0949358306183029,-0.0001000207969272,2.755761254592209e-05,0.00016,0.00016,0.0014239481852491,0.0020016662362558,0.0020016662362633,-1.9289164413430944,-5.184257744745569,0.3981403746301919,0.218642610614891,0.0021985727412071,1.32006232459963,9.188342830017897,6.1161376157898415,84.92561270512465,1.5942379655240355,8.439169600456125,5.326837064361343,-85.27833245765089,0.0,2473612.674999867,1.2441848346758495,1.5942379655240355,1.32006232459963,1.5942379655240355,0.0009762853318296,0.0011317861507806,0.0011317861507806,0.0,8.088141670406019,0.0245544683658444,9.188342830017897,8.439169600456125,6.1161376157898415,5.326837064361343,84.92561270512465,1011.95375380012,1.243726707071221,0.6058799689827535,1e-05,0.0005660662963457,2013-10-25 06:00:00,-108.65422840051887,
0.032862238095304,0.0009553855355854,4.26356636366658,12.838850651005806,5.177931426582282,5.028035514628888,0.3439958836908783,-0.1037675369455141,-0.0001269159116525,4.673333758447729e-05,0.00016,0.00016,0.0018975573310886,0.002616378817986,0.0026163788420098,-0.6192135318091885,-16.14951787436311,0.4230160171042288,0.2324997127438341,0.0024737044752444,0.536281880975518,9.263511770694391,5.887382856628461,81.37326057194252,0.7168096775999917,8.193807655816915,4.579050049139688,-85.50062759428076,0.0,2473557.375000066,1.2444886694436077,0.7168096775999917,0.536281880975518,0.7168096775999917,0.001062119473593,0.0011804909961143,0.0011804909961143,0.0,8.082856295195446,0.0186855832861445,9.263511770694391,8.193807655816915,5.887382856628461,4.579050049139688,81.37326057194252,1012.27482003942,1.243963115309032,0.5305806967195731,1e-05,9.151929965428849e-05,2013-10-25 07:00:00,-102.60304460895316,
0.0288096130991083,0.0005324756477122,4.4842755731939885,12.352748480149588,5.364202709285716,5.219952359106744,0.3445500108255301,-0.1243182234835853,-0.0001390877307648,5.332807083059214e-05,0.00016,0.00016,0.0021171236269166,0.0029156169178588,0.0029156168472098,-0.4028779292693685,-24.821414313103,0.427210077969892,0.2340959144078572,0.0025058202227502,0.322323950391205,8.977157548042209,5.77954430336042,81.47178650292722,0.4501768522359552,7.5772646542428,4.2133384772445615,-85.45524866234756,0.0,2473664.024999867,1.2462255131364317,0.4501768522359552,0.322323950391205,0.4501768522359552,0.0010853399618463,0.0011933254148881,0.0011933254148881,0.0,8.053175774049391,0.0179773381021462,8.977157548042209,7.5772646542428,5.77954430336042,4.2133384772445615,81.47178650292722,1012.60241489686,1.2457103062310029,0.5367920393390683,1e-05,4.4236245060855846e-05,2013-10-25 08:00:00,-102.29227271569113,
