# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis,Tm (UTC),Qnet
0.2855711046480762,0.10182024848326018,17.662650566358863,31.66502740185997,19.9377351148618,19.564770434779348,1.3129307736606248,-0.049053172456267904,-3.566084215421619e-05,8.147777570684781e-05,4.024262260231575e-05,4.024262260231575e-05,0.0012183627993190835,0.0013066488606779069,0.0013066488606805243,-106.1273001085705,-0.09422646189783199,0.06792816711401091,0.03361934533528818,0.0005977475929003972,8.13917703239456,8.26432905006039,6.2899483085010655,93.4989917468653,8.322496395720876,8.204286511170592,6.246298379359452,-20.26253873426875,104.43379087559433,2477552.8665534924,1.2550212555548788,8.322496395720876,8.13917703239456,8.322496395720876,0.0011652802562786308,0.0010991141367754323,0.0010991141367754323,0.0,7.353850047108425,0.046010763356695725,8.26432905006039,8.204286511170592,6.2899483085010655,6.246298379359452,93.4989917468653,1017.81419275709,1.2549040718363405,0.8298104255674904,0.010199844349603422,0.08092017722759624,2013-03-16 22:00:00,34.84357417310673
0.2741284464518867,0.09377819321807464,16.38646936319676,29.800190144419567,18.527740716167234,18.17671262551633,1.230170637478848,-0.047428160951336736,-3.49768878123222e-05,7.242465651012915e-05,4.513042999628976e-05,4.513042999628976e-05,0.0011957450667605836,0.001309232820169252,0.0013092328201795528,-101.00835770154252,-0.09900170864620726,0.06757201642111982,0.0334973309271082,0.000622652386275836,7.886002148828609,8.354714840228407,6.335586668562771,93.5904708996028,8.06871918329323,8.294532342590934,6.29120382879188,-19.411947917280088,33.387602366191196,2477491.653081705,1.2545026016447096,8.06871918329323,7.886002148828611,8.068719183293231,0.0011422026886106797,0.0010983103532738094,0.0010983103532738094,0.0,7.367489790209987,0.04330213762232702,8.354714840228407,8.294532342590934,6.335586668562771,6.29120382879188,93.5904708996028,1017.72274301859,1.2543536575663792,0.8098198746093888,0.009619480754235568,0.07226166802267978,2013-03-16 23:00:00,-32.21100505870522
0.23111516391829331,0.06658071980062878,14.963445591118424,40.53062909515822,17.842194320734574,17.370268299486025,1.164585740126936,-0.05135098432140756,-5.64056324925842e-05,4.487450527915357e-05,7.201908677721225e-05,7.201908677721225e-05,0.0011230953868681143,0.0013368922406195927,0.0013368922407607732,-62.84504274127118,-0.15912154028073985,0.09463776284038547,0.04698917629583212,0.0007361797348985596,6.84984528626956,8.323022206273004,5.796871001625563,85.83983695290735,7.067018147919684,8.23258484822392,5.697531593644823,-21.97312349560899,17.514582943983452,2477430.439609918,1.2549631121469491,7.067018147919684,6.849845286269559,7.067018147919683,0.0010551294747055031,0.0010972825062648473,0.0010972825062648473,0.0,7.3673025226310225,0.05889580688511432,8.323022206273004,8.23258484822392,5.796871001625563,5.697531593644823,85.83983695290735,1017.66361100619,1.2548327695957644,0.7996521781992141,0.00743222549178916,0.04500364135709908,2013-03-17 00:00:00,-59.95261523790218
0.1673972720372549,0.03477304220769732,8.670376413346185,22.735398319613363,10.290330810850431,10.024764516177603,0.7138430776571931,-0.04121012865514056,-4.382291688971856e-05,2.1275696694368018e-05,0.00015571501359987652,0.00015571501359987652,0.0010142039665293312,0.0013893115805279077,0.001389311580430602,-41.3329751677922,-0.2419375803315576,0.1282576482244973,0.06388875673403906,0.0010083949105693436,5.21398152110348,8.698800105741979,6.263558656433949,90.23906564612075,5.421668470897692,8.604434728576171,6.163210363046898,-47.0944649224865,74.87853815693427,2477369.2261381308,1.2510140043265658,5.421668470897692,5.21398152110348,5.421668470897692,0.000937990338733144,0.0011066464097675788,0.0011066464097675788,0.0,7.376017054270931,0.03303804418294027,8.698800105741979,8.604434728576171,6.263558656433949,6.163210363046898,90.23906564612075,1015.92335512575,1.2506620603924403,0.6661803927653364,0.00423919209972784,0.018055748080568087,2013-03-17 01:00:00,-3.6217014985117792
0.22559999615349216,0.06338346242262088,12.88459577977189,42.48042397887712,15.892450977412729,15.399359961406036,1.0560653641734847,-0.045351282923691394,-6.0638862832478166e-05,4.2087304230191914e-05,7.679297499469497e-05,7.679297499469497e-05,0.0011090841879044075,0.0013360919078719907,0.001336091907925713,-65.56814114582919,-0.15251309287172163,0.16629116146850012,0.08288200513635409,0.000751941930486673,6.73032313173618,8.475141314344356,5.681340129673219,83.20863769938813,6.936189066887684,8.39747385416051,5.577491546766323,-77.58291567834546,13.067330532876943,2477308.0126663432,1.2534837235286331,6.936189066887684,6.73032313173618,6.936189066887684,0.001044225993948405,0.0010975472149817955,0.0010975472149817955,0.0,7.3628486107374815,0.06173214050979417,8.475141314344356,8.39747385416051,5.681340129673219,5.577491546766323,83.20863769938813,1016.8939289561,1.2532944663089907,0.7696012529329208,0.00715934207793419,0.04203793775200754,2013-03-17 02:00:00,-119.88060490411752
0.30378130822794136,0.11527717770803601,20.156175334900215,65.42697559190843,24.78104247526205,24.022867534219127,1.5417023687417994,-0.052581480394961216,-6.922065190801855e-05,9.745105544818707e-05,3.382170267103069e-05,3.382170267103069e-05,0.0012587769789588923,0.0013073451673376853,0.0013073451673327099,-102.75431394464024,-0.09731951502676163,0.1729627761125311,0.08626991407567731,0.0005604517360096763,8.51563533172738,8.161858878786358,5.273236402187044,78.9738538084119,8.71545470948478,8.095962524142026,5.186487444330016,-99.584739543786,0.0,2477246.799194556,1.25600346094968,8.71545470948478,8.51563533172738,8.71545470948478,0.001201718650454861,0.001100764728796712,0.001100764728796712,0.0,7.366417606889272,0.09508019637262305,8.161858878786358,8.095962524142026,5.273236402187044,5.186487444330016,78.9738538084119,1017.7110401553,1.2560099302272218,0.8919962245899951,0.011118359621521214,0.09596803178012286,2013-03-17 03:00:00,-185.16789047059464
0.3685146943536789,0.17002552748009317,26.861400768811738,80.81117963515155,32.574700857657795,31.638094285715816,1.9548677352665675,-0.05766723725218275,-7.036178124618566e-05,0.00017176020090331392,1.9552548066453e-05,1.9552548066453e-05,0.0013809702125848877,0.0012998155108740748,0.001299815510873345,-139.68554715566404,-0.0715893677164475,0.1643167153274364,0.08200556432801721,0.0004625219680826179,9.8683807752876,7.948691049933835,5.134400185824304,78.0973768064322,10.059206330098919,7.891270252540866,5.064339094333524,-105.48492561712948,0.0,2477185.5857227687,1.258117684491649,10.059206330098919,9.8683807752876,10.059206330098919,0.0013290725105493523,0.0011093639982846066,0.0011093639982846066,0.0,7.376601378024077,0.11743982702114088,7.948691049933835,7.891270252540866,5.134400185824304,5.064339094333524,78.0973768064322,1018.67104492377,1.258254286512816,0.9767048752699512,0.01443181034061234,0.16327444200689986,2013-03-17 04:00:00,-213.15750602109276
0.3732769278094503,0.17467599830549055,29.11087161071348,89.10926683481102,35.40390155479759,34.372257301669045,2.0606207254748847,-0.061607259018187005,-7.648480615591803e-05,0.00017831760586075354,1.8848338377572117e-05,1.8848338377572117e-05,0.0013925523533979175,0.001301550450166045,0.0013015504501604532,-133.70844523254044,-0.07478959150716617,0.17331306354905912,0.08653911991736014,0.00045626200770868767,9.95239445186271,7.836411362422355,4.935648827006155,75.73679447321123,10.152510587478917,7.772973989175569,4.856891952034836,-109.69241261614567,0.0,2477124.372250982,1.2599947648789804,10.152510587478917,9.952394451862709,10.152510587478915,0.0013381961940200015,0.001110067587929203,0.001110067587929203,0.0,7.377385809240538,0.129502323015704,7.836411362422355,7.772973989175569,4.935648827006155,4.856891952034836,75.73679447321123,1019.71441725368,1.260198643345588,1.0037935873230297,0.014671331203420556,0.1693277319145901,2013-03-17 05:00:00,-227.91255106167017
0.36973740964203944,0.1715207022589876,32.29608617372757,97.15423255429631,39.150603560141896,38.02691218531988,2.182848747378993,-0.06891446666097442,-8.408307459742339e-05,0.00017329756009814684,1.935566194521281e-05,1.935566194521281e-05,0.0013911005708963007,0.0013053857034302872,0.0013053857034151955,-117.56542812512625,-0.08505901913066556,0.18492197366946456,0.09243257452955367,0.00046022238235778463,9.85873561471449,7.629172127480899,4.710983707034326,73.36318124578237,10.077975441165645,7.550966491569227,4.615564404862988,-111.63570501806448,0.0,2477063.1587791946,1.2616028672271375,10.077975441165645,9.85873561471449,10.077975441165645,0.001331233928475889,0.0011094115277287574,0.0011094115277287574,0.0,7.380869783782707,0.14119754514771496,7.629172127480899,7.550966491569227,4.710983707034326,4.615564404862988,73.36318124578237,1020.2044256133,1.2619071816982708,1.037778742311856,0.014479897108447952,0.16512253859031595,2013-03-17 06:00:00,-241.08602374608836
0.3454086009345511,0.14977801269000024,32.37286291839105,102.1064457394078,39.56494119708714,38.38591197107139,2.115695575142936,-0.07385182231066356,-9.447792650396243e-05,0.00014177782341538876,2.347897067266986e-05,2.347897067266986e-05,0.0013509127623200124,0.0013114408325967048,0.00131144083259146,-94.92065765328627,-0.10535114533789566,0.20324411161205463,0.10166860838807625,0.0004918881457749955,9.339808111590381,7.529754906149163,4.442726247297223,69.72116958874392,9.580871203814484,7.431749864314339,4.317349339188737,-113.43572652782532,0.0,2477001.9453074075,1.263174385030141,9.580871203814484,9.339808111590381,9.580871203814484,0.0012837876927605787,0.0011056938566913956,0.0011056938566913956,0.0,7.378904302613072,0.1483984319666125,7.529754906149163,7.431749864314339,4.442726247297223,4.317349339188737,69.72116958874392,1020.98345722792,1.2635242402161055,1.0411066579943564,0.013222732105253272,0.13716970759695124,2013-03-17 07:00:00,-247.9150351856242
0.31735502979070795,0.12646313930270095,31.893777126963748,102.61541077859196,39.11443363478667,37.93071945317636,2.0221993450383406,-0.07910799051596819,-0.00010323686432734351,0.00011048122320426468,2.9852880355307067e-05,2.9852880355307067e-05,0.0013038237157926406,0.0013207179303220008,0.0013207179303516838,-74.51609696674258,-0.1341991919472529,0.22188453488490273,0.1110925807886762,0.0005343933378819704,8.727550133895459,7.4404322812143056,4.256575636416687,67.25869557777573,8.991893035793199,7.316111540490496,4.094335597711771,-114.6157758501792,0.0,2476940.73183562,1.2644940268917968,8.991893035793199,8.727550133895459,8.991893035793199,0.0012282911329550307,0.00110194925858716,0.00110194925858716,0.0,7.37773614550677,0.1491418321217413,7.4404322812143056,7.316111540490496,4.256575636416687,4.094335597711771,67.25869557777573,1021.62923369351,1.2648691328206236,1.036888924091006,0.011778592295824668,0.10878832531853008,2013-03-17 08:00:00,-249.12496375573494
0.2862559861676127,0.10285086326487745,31.192321914620504,100.7584251031065,38.27665274777226,37.11528703741953,1.914958645302308,-0.08570914388346985,-0.00011229990161673557,8.170320170852281e-05,3.993792160368664e-05,3.993792160368664e-05,0.00125195019152522,0.0013358453808781211,0.0013358453809491405,-55.90010923481463,-0.17889052699331745,0.24399914968713457,0.12231636860829496,0.0005910245397244487,8.02448746185702,7.3350901697710436,4.100787621551056,65.29040210610361,8.315592926087401,7.172241811763311,3.88741651837472,-115.753840478949,0.0,2476879.518363833,1.265442847877218,8.315592926087401,8.02448746185702,8.315592926087401,0.0011658299666857587,0.0010987011769817393,0.0010987011769817393,0.0,7.377351959486307,0.14644649757158731,7.3350901697710436,7.172241811763311,4.100787621551056,3.88741651837472,65.29040210610361,1021.92403497397,1.26582927299988,1.0293093372137283,0.010183922026821654,0.0819159583960498,2013-03-17 09:00:00,-247.704587496676
0.2635003245366124,0.08714418161604709,30.363085545663694,98.09117767880696,37.2570795492859,36.126916597872416,1.8277314684413857,-0.09054808561574819,-0.00011865679234308372,6.433396500824991e-05,5.033968575669813e-05,5.033968575669813e-05,0.0012142258066645951,0.001350984011673928,0.0013509840117401823,-44.826197478697786,-0.22308383406270807,0.2604177514166103,0.13065312917509592,0.0006404392886623039,7.492822940073679,7.281118361159151,4.016584320815364,64.23536719033073,7.802768964506499,7.083669595720189,3.7578418305708814,-115.51991764897733,0.0,2476818.3048920454,1.2666657912119927,7.802768964506499,7.492822940073679,7.802768964506499,0.001119677376758194,0.0010971637843464725,0.0010971637843464725,0.0,7.376666912455295,0.14257333246699191,7.281118361159151,7.083669595720189,4.016584320815364,3.7578418305708814,64.23536719033073,1022.65486308221,1.2670432349620948,1.0198364446246122,0.009022384059715794,0.06519236011640983,2013-03-17 10:00:00,-243.97418087344798
0.2431598947754208,0.0741708113953779,29.474991422372028,94.48773793943079,36.11463407958765,35.026168070208044,1.7506324893225376,-0.09519749326583664,-0.00012379049409636553,5.127614755627493e-05,6.278861259229268e-05,6.278861259229268e-05,0.0011812255535433899,0.0013685700993406407,0.0013685700993342148,-36.35495878477757,-0.2750656398539823,0.2752594980306652,0.13825612980284382,0.000692127829667995,7.00264117040336,7.240527096522605,3.977822720633289,63.81890469489964,7.329031786385807,7.00544935020561,3.672138302175139,-114.65749617884507,0.0,2476757.0914202584,1.2673973470202886,7.329031786385807,7.00264117040336,7.329031786385805,0.0010783590031390015,0.0010965935696372758,0.0010965935696372758,0.0,7.379144275113218,0.13733920769230287,7.240527096522605,7.00544935020561,3.977822720633289,3.672138302175139,63.81890469489964,1023.05622607754,1.2677539070478636,1.0091733781202639,0.007987850801339846,0.05217553342017216,2013-03-17 11:00:00,-238.62022554064788
0.2265489655208244,0.06433436241337373,28.85488751561097,89.69010923377257,35.15917760217902,34.12568742405311,1.7043181715869105,-0.09999284192703202,-0.00012607834536164394,4.2243608180148355e-05,7.59461934351084e-05,7.59461934351084e-05,0.0011555146238451653,0.0013869320311046627,0.0013869320309766507,-30.207154814035015,-0.3310473979281804,0.2766945088651996,0.13907556886297456,0.0007411354541788824,6.58913246446835,7.1976316870424215,4.014837305570577,64.61370057676804,6.929288358859686,6.923379304767768,3.669039687437976,-105.45819238648208,0.0,2476720.578963932,1.2678414793612902,6.929288358859686,6.589132464468351,6.929288358859687,0.0010448517002393915,0.0010968433135720326,0.0010968433135720326,0.0,7.384590759768936,0.13036771123234703,7.1976316870424215,6.923379304767768,4.014837305570577,3.669039687437976,64.61370057676804,1023.26188519674,1.2681742001426275,1.000141026848876,0.0071450340285827245,0.04283525563578538,2013-03-17 12:00:00,-224.00318913586563
0.22098387664100128,0.06119650313138815,29.263496866833247,89.51042135045091,35.55597675723423,34.52442267684062,1.7141075555437126,-0.1039269601068296,-0.00012895004506550183,3.95233331389286e-05,8.111082892530336e-05,8.111082892530336e-05,0.0011487001873053547,0.0013958616413343287,0.001395861641252778,-27.731091821675363,-0.36060606860721334,0.21163576451363417,0.1063345034851402,0.0007609468465751031,6.44241500716257,7.187056152963155,4.006084491653112,64.53950619246838,6.791324450635956,6.888322943661644,3.635423589396431,-48.09904968942494,0.0,2476723.588132343,1.2682765859800236,6.791324450635956,6.442415007162569,6.791324450635955,0.0010337014589122098,0.001097098182988954,0.001097098182988954,0.0,7.414394658395795,0.13010637053148807,7.187056152963155,6.888322943661644,4.006084491653112,3.635423589396431,64.53950619246838,1023.57412200049,1.268615779981114,1.003781525828778,0.006860793382720857,0.03995887339736533,2013-03-17 13:00:00,-166.8729679067091
0.18564427648006163,0.04305656324940349,26.82925483368404,82.58056326574427,32.62984377536315,31.678927555415758,1.53047537367957,-0.11337484255756312,-0.00014155695582780122,2.5801696065718525e-05,0.00012493796100926106,0.00012493796100926106,0.0011021591388343049,0.0014548679550851575,0.0014548679542328094,-17.914326742378158,-0.5582124376655465,0.2578079030735822,0.1295315633051299,0.0008976754347479489,5.50615875936445,7.094182294581322,3.9047878027676703,63.30839820923008,5.880446641657834,6.686259892866609,3.395466227556819,-62.9071862933811,0.0,2476727.0464101247,1.2687817266988313,5.880446641657834,5.50615875936445,5.880446641657834,0.0009663203765238762,0.0011013260478123807,0.0011013260478123807,0.0,7.391009810039,0.12003342402530162,7.094182294581322,6.686259892866609,3.9047878027676703,3.395466227556819,63.30839820923008,1023.49919732654,1.269021519148213,0.975481147058528,0.0050748558884528075,0.024427777891184266,2013-03-17 14:00:00,-172.31700439280942
0.21357387332789413,0.05717327902127851,34.531352947519196,88.57990893940014,40.7605977459764,39.73941007409816,1.8937660870591608,-0.12659715182419523,-0.0001317316862472797,3.606181948837976e-05,8.858203247281552e-05,8.858203247281552e-05,0.0011492216898330643,0.0014205883485266264,0.0014205883481752028,-21.84747214222823,-0.4577188580399351,0.2434764549662161,0.12226329528714185,0.0007845988490110861,6.21190733347805,6.6297124643072785,3.991922719815899,66.8460896670549,6.598072851065512,6.21708508555685,3.5625599765681444,-63.189511263251696,5.174722890637326,2476730.504687907,1.2712123434784948,6.598072851065512,6.21190733347805,6.598072851065512,0.0010186372139146555,0.0010973229986050235,0.0010973229986050235,0.0,7.394030939119326,0.12875348027500616,6.6297124643072785,6.21708508555685,3.991922719815899,3.5625599765681444,66.8460896670549,1023.97711202456,1.2716542929478831,1.0503538440610931,0.006468540811852298,0.036345869330908026,2013-03-17 15:00:00,-181.1260502595337
0.15047843627698929,0.028135467477421,28.812283016092895,75.1661738022879,34.08797067438089,33.22310384515336,1.4874508334680847,-0.14970572038960384,-0.0001584262862370318,1.7670985570960406e-05,0.00016,0.00016,0.0010954580134194516,0.0015445368925949153,0.0015445368925856677,-9.141784914499194,-1.0938782845502792,0.27935571434547685,0.1402024841331141,0.0010894760581769626,4.43752103428372,6.45247508253799,3.7638296116549625,63.83894951606304,4.863721267483981,5.728906105222944,2.998111737855462,-51.903003934081056,63.704298517482655,2476733.9629656896,1.2730386023208216,4.863721267483981,4.43752103428372,4.863721267483981,0.0009118832313797534,0.00109381936522663,0.00109381936522663,0.0,7.371834476936271,0.10925607260790209,6.45247508253799,5.728906105222944,3.7638296116549625,2.998111737855462,63.83894951606304,1024.45696024639,1.27323336761765,0.9894411135256928,0.003286501427210239,0.013319330501638294,2013-03-17 16:00:00,-92.17716223497919
