DN,ModelTemp,TempDiff,OriginalTemp
2013-01-22 22:40:00,6.226788467915306,-0.45678846791530603,5.77
2013-01-22 22:45:00,6.210076518631774,-0.49007651863177415,5.72
2013-01-22 22:50:00,6.185981674822031,-0.4159816748220315,5.77
2013-01-22 22:55:00,6.175551746966697,-0.36555174696669734,5.81
2013-01-22 23:00:00,6.155498913430509,-0.3454989134305091,5.81
2013-01-22 23:04:59,6.156401999294737,-0.5664019992947376,5.59
2013-01-22 23:10:00,6.1305555376461385,-0.5705555376461389,5.56
2013-01-22 23:15:00,6.097635364591602,-0.5976353645916017,5.5
2013-01-22 23:20:00,6.071726746643974,-0.5517267466439746,5.52
2013-01-22 23:25:00,6.0621991339407,-0.4421991339406999,5.62
2013-01-22 23:30:00,6.057257017597374,-0.4272570175973742,5.63
2013-01-22 23:35:00,6.050285946070153,-0.4702859460701525,5.58
2013-01-22 23:40:00,6.045737481469581,-0.4657374814695805,5.58
2013-01-22 23:45:00,6.042657961914035,-0.5226579619140352,5.52
2013-01-22 23:49:59,6.038773224372852,-0.488773224372852,5.55
2013-01-22 23:55:00,6.033874472668081,-0.4238744726680803,5.61
2013-01-23 00:00:00,6.032117249673329,-0.5521172496733282,5.48
2013-01-23 00:05:00,6.02753639532722,-0.7975363953272199,5.23
2013-01-23 00:10:00,6.026714263432477,-0.8467142634324771,5.18
2013-01-23 00:15:00,6.029374635026281,-0.8993746350262812,5.13
2013-01-23 00:20:00,6.021079565620297,-0.8210795656202965,5.2
2013-01-23 00:25:00,6.01654500611133,-0.8565450061113298,5.16
2013-01-23 00:30:00,6.003783763981663,-0.8537837639816628,5.15
2013-01-23 00:34:59,5.9937987173061105,-0.8437987173061101,5.15
2013-01-23 00:40:00,5.984817483312474,-0.8548174833124742,5.13
2013-01-23 00:45:00,5.961391079128454,-0.871391079128454,5.09
2013-01-23 00:50:00,5.930456631197528,-0.8004566311975285,5.13
2013-01-23 00:55:00,5.928306502706576,-0.8183065027065757,5.11
2013-01-23 01:00:00,5.910596358203187,-1.000596358203187,4.91
2013-01-23 01:05:00,5.907306159783998,-0.8273061597839977,5.08
2013-01-23 01:10:00,5.897880043928906,-0.8278800439289054,5.07
2013-01-23 01:15:00,5.895369480805052,-0.9253694808050525,4.97
2013-01-23 01:19:59,5.885270902040535,-1.0152709020405348,4.87
2013-01-23 01:25:00,5.8827589436797485,-0.9427589436797481,4.94
2013-01-23 01:30:00,5.878998336708155,-0.9289983367081547,4.95
2013-01-23 01:35:00,5.881727397542322,-0.9117273975423226,4.97
2013-01-23 01:40:00,5.897543591143637,-1.0275435911436368,4.87
2013-01-23 01:45:00,5.912983825934573,-1.2529838259345727,4.66
2013-01-23 01:50:00,5.913371010740465,-1.3033710107404648,4.61
2013-01-23 01:55:00,5.909385466616774,-1.289385466616774,4.62
2013-01-23 02:00:00,5.871051780029763,-0.9610517800297629,4.91
2013-01-23 02:04:59,5.886915938990541,-0.9769159389905413,4.91
2013-01-23 02:10:00,5.903524382362395,-1.0835243823623948,4.82
2013-01-23 02:15:00,5.921823885533706,-1.0418238855337059,4.88
2013-01-23 02:20:00,5.922087468864066,-0.9820874688640657,4.94
2013-01-23 02:25:00,5.934773031787535,-0.9647730317875354,4.97
2013-01-23 02:30:00,5.944572431626105,-0.9445724316261046,5.0
2013-01-23 02:35:00,5.952831482099153,-1.002831482099153,4.95
2013-01-23 02:40:00,5.9698583341126525,-1.0198583341126524,4.95
2013-01-23 02:45:00,5.972840805582423,-1.042840805582423,4.93
2013-01-23 02:49:59,5.977381793764669,-1.0673817937646692,4.91
2013-01-23 02:55:00,5.993076982413345,-1.063076982413345,4.93
2013-01-23 03:00:00,6.003632665414087,-1.0336326654140873,4.97
2013-01-23 03:05:00,6.005425221085586,-1.0354252210855863,4.97
2013-01-23 03:10:00,6.006536207990966,-1.0365362079909666,4.97
2013-01-23 03:15:00,6.010664970284448,-1.040664970284448,4.97
2013-01-23 03:20:00,6.019272010418276,-1.0092720104182762,5.01
2013-01-23 03:25:00,6.026546582437085,-0.9865465824370849,5.04
2013-01-23 03:30:00,6.028172769861729,-0.9781727698617289,5.05
2013-01-23 03:34:59,6.043254205618843,-0.9332542056188426,5.11
2013-01-23 03:40:00,6.179429532593403,-0.7794295325934026,5.4
2013-01-23 03:45:00,6.312036712046081,-0.6620367120460804,5.65
2013-01-23 03:50:00,6.487095853222431,-0.547095853222431,5.94
2013-01-23 03:55:00,6.632126422683698,-0.4821264226836979,6.15
2013-01-23 04:00:00,6.858971346526967,-0.4189713465269662,6.44
2013-01-23 04:05:00,6.998121868820777,-0.348121868820777,6.65
2013-01-23 04:10:00,7.030272357174333,-0.3602723571743329,6.67
2013-01-23 04:15:00,7.089284923274906,-0.319284923274906,6.77
2013-01-23 04:19:59,7.1717932091603,-0.29179320916029994,6.88
2013-01-23 04:25:00,7.220728460733594,-0.28072846073359337,6.94
2013-01-23 04:30:00,7.30124743830457,-0.25124743830456975,7.05
2013-01-23 04:35:00,7.365959482947146,-0.21595948294714606,7.15
2013-01-23 04:40:00,7.427116922797927,-0.19711692279792636,7.23
2013-01-23 04:45:00,7.466502898722542,-0.20650289872254213,7.26
2013-01-23 04:50:00,7.466074847251486,-0.19607484725148616,7.27
2013-01-23 04:55:00,7.481850687756075,-0.20185068775607462,7.28
2013-01-23 05:00:00,7.531937060867326,-0.23193706086732657,7.3
2013-01-23 05:04:59,7.59549653080931,-0.2154965308093102,7.38
2013-01-23 05:10:00,7.8799738574605716,-0.17997385746057137,7.7
2013-01-23 05:15:00,8.06588114184049,-0.10588114184049058,7.96
2013-01-23 05:20:00,8.260117894997784,-0.010117894997783594,8.25
2013-01-23 05:25:00,8.478566415626968,0.05143358437303114,8.53
2013-01-23 05:30:00,8.649813390310499,0.10018660968950144,8.75
2013-01-23 05:35:00,8.747795293518964,0.14220470648103678,8.89
2013-01-23 05:40:00,8.832891076420436,0.16710892357956375,9.0
2013-01-23 05:45:00,8.919175813731126,0.21082418626887467,9.13
2013-01-23 05:49:59,8.964861544773612,0.21513845522638775,9.18
2013-01-23 05:55:00,9.003059742345624,0.22694025765437686,9.23
2013-01-23 06:00:00,9.027007616330483,0.2429923836695167,9.27
2013-01-23 06:05:00,9.04236129908193,0.23763870091806893,9.28
2013-01-23 06:10:00,9.065366173201337,0.24463382679866363,9.31
2013-01-23 06:15:00,9.085281020301654,0.254718979698346,9.34
2013-01-23 06:20:00,9.100708286569049,0.23929171343095135,9.34
2013-01-23 06:25:00,9.114273916072294,0.24572608392770512,9.36
2013-01-23 06:30:00,9.117341324397328,0.26265867560267253,9.38
2013-01-23 06:34:59,9.122844771963734,0.25715522803626634,9.38
2013-01-23 06:40:00,9.136776418364072,0.2732235816359285,9.41
2013-01-23 06:45:00,9.141116729499203,0.2688832705007975,9.41
2013-01-23 06:50:00,9.143460583486188,0.26653941651381174,9.41
2013-01-23 06:55:00,9.14301684237651,0.2669831576234909,9.41
2013-01-23 07:00:00,9.140567466404608,0.269432533595392,9.41
2013-01-23 07:05:00,9.144518699670735,0.26548130032926487,9.41
2013-01-23 07:10:00,9.144477035407775,0.2455229645922259,9.39
2013-01-23 07:15:00,9.14243671853678,0.24756328146322026,9.39
2013-01-23 07:19:59,9.141644899879616,0.24835510012038498,9.39
2013-01-23 07:25:00,9.137793622334762,0.242206377665239,9.38
2013-01-23 07:30:00,9.13180178323578,0.24819821676422116,9.38
2013-01-23 07:35:00,9.12981774155573,0.23018225844426965,9.36
2013-01-23 07:40:00,9.13175141817908,0.22824858182091923,9.36
2013-01-23 07:45:00,9.127185376963284,0.22281462303671518,9.35
2013-01-23 07:50:00,9.124783980038691,0.2252160199613087,9.35
2013-01-23 07:55:00,9.12377738479423,0.21622261520576913,9.34
2013-01-23 08:00:00,9.116701971713765,0.22329802828623535,9.34
2013-01-23 08:04:59,9.124130691014214,0.21586930898578593,9.34
2013-01-23 08:10:00,9.124233796413787,0.2257662035862129,9.35
2013-01-23 08:15:00,9.12243903317167,0.21756096682833004,9.34
2013-01-23 08:20:00,9.116586076828252,0.20341392317174822,9.32
2013-01-23 08:25:00,9.112664850154852,0.20733514984514834,9.32
2013-01-23 08:30:00,9.107805221520998,0.20219477847900258,9.31
2013-01-23 08:35:00,9.100657491517039,0.1993425084829621,9.3
2013-01-23 08:40:00,9.093775646851622,0.18622435314837738,9.28
2013-01-23 08:45:00,9.088233191043294,0.18176680895670572,9.27
2013-01-23 08:49:59,9.088324661059533,0.2116753389404682,9.3
2013-01-23 08:55:00,9.07724227779346,0.17275772220654062,9.25
2013-01-23 09:00:00,9.072162209588338,0.1678377904116619,9.24
2013-01-23 09:05:00,9.086966015278147,0.1830339847218525,9.27
2013-01-23 09:10:00,9.069481649635451,0.17051835036454932,9.24
2013-01-23 09:15:00,9.077512053373795,0.17248794662620526,9.25
2013-01-23 09:20:00,9.098487336750186,0.18151266324981385,9.28
2013-01-23 09:25:00,9.113193754209528,0.1968062457904729,9.31
2013-01-23 09:30:00,9.11508226791505,0.1949177320849511,9.31
2013-01-23 09:34:59,9.127536756975935,0.18246324302406514,9.31
2013-01-23 09:40:00,9.140554532621817,0.17944546737818357,9.32
2013-01-23 09:45:00,9.14521757285332,0.1947824271466807,9.34
2013-01-23 09:50:00,9.14755819286353,0.17244180713647062,9.32
2013-01-23 09:55:00,9.15919497272872,0.19080502727127957,9.35
2013-01-23 10:00:00,9.159940001390758,0.19005999860924128,9.35
