# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis
1.467407278514852309e-01,2.681161574817710405e-02,-9.399825317018528636e+00,1.408667283405009663e+01,-8.455040418866570207e+00,-8.609923189055415094e+00,-3.091808774381252234e-01,5.117125009760183085e-02,-3.098711281653713839e-05,1.758048593751487468e-05,1.600000000000000131e-04,1.600000000000000131e-04,7.382635369785672591e-04,1.116601342210965780e-03,1.116601328401961059e-03,3.357848355023718057e+01,2.978097562100706086e-01,3.001087712502620644e-02,1.218694163636663448e-02,1.167238533142030870e-03,5.396932113061129854e+00,7.663210227041332701e+00,4.904127446010281943e+00,7.510830751384847304e+01,4.857931202603833043e+00,7.479255102014112033e+00,5.015522774471601331e+00,-1.073975622790325524e+01,0.000000000000000000e+00,2.486319824999999721e+06,1.246004621203659068e+00,4.857931202603833043e+00,5.396932113061129854e+00,4.857931202603833043e+00,9.111767073928342831e-04,1.093395539377625290e-03,1.093395539377625290e-03,0.000000000000000000e+00,5.870993440084287585e+00,2.039641951637511177e-02,7.663210227041332701e+00,7.479255102014112033e+00,4.904127446010281943e+00,5.015522774471601331e+00,7.510830751384847304e+01,1.005737654006430034e+03,1.243716103820293961e+00,2.000000000000000111e-01,3.277003394827377944e-03,1.238214701696855290e-02
1.091369591417152701e-01,1.482186080175316653e-02,-9.030403689386385935e+00,6.525436924294426788e+00,-8.608040686189875501e+00,-8.677280522779465599e+00,-3.625999668222715244e-01,6.612062941213474321e-02,-1.929965755888283835e-05,1.548066935647193974e-05,1.600000000000000131e-04,1.600000000000000131e-04,5.697335831424460081e-04,9.396223142440178347e-04,9.396222663613050660e-04,1.356609646667471303e+01,7.371317183660845984e-01,1.165616164453332770e-02,4.625247598047929620e-03,1.570026398687348083e-03,4.567936609208789633e+00,8.089989254656268614e+00,5.031123390912739524e+00,7.484068654423185762e+01,3.646729288249752621e+00,7.532821858592775754e+00,5.193752513511902258e+00,-6.959476106201575085e+00,0.000000000000000000e+00,2.487214500000000000e+06,1.245589397910148888e+00,3.646729288249752621e+00,4.567936609208789633e+00,3.646729288249752621e+00,8.939328700089339873e-04,1.082999974744870177e-03,1.082999974744870177e-03,-0.000000000000000000e+00,5.726564052604381061e+00,9.444932444491592471e-03,8.089989254656268614e+00,7.532821858592775754e+00,5.031123390912739524e+00,5.193752513511902258e+00,7.484068654423185762e+01,1.005745420805999970e+03,1.241742525683196652e+00,2.000000000000000111e-01,1.489678741304898682e-03,5.139794215192324510e-03
9.614802941820729809e-02,1.149840544847708333e-02,-1.022393219594495406e+01,2.248497512406717025e+00,-1.010175277377465086e+01,-1.012178218724519319e+01,-4.621520679029423317e-01,8.500897709566626603e-02,-7.548113703440502068e-06,1.634271999183409751e-05,1.600000000000000131e-04,1.600000000000000131e-04,4.598599037417867180e-04,8.044518214171461883e-04,8.044517045067281014e-04,7.903423774339302987e+00,1.265274428592304989e+00,-1.407076853061185219e-02,-5.411142051204439855e-03,1.787893462694552195e-03,4.479144881389499844e+00,8.729479175392334867e+00,5.225489436748000038e+00,7.442403137597662521e+01,3.199578138552771289e+00,7.570005130957802919e+00,5.328441409852333166e+00,-3.253419211269031663e+00,0.000000000000000000e+00,2.488423199999999721e+06,1.245057326956009014e+00,3.199578138552771289e+00,4.479144881389499844e+00,3.199578138552771289e+00,9.012189665534643982e-04,1.087404572137421139e-03,1.087404572137421139e-03,-0.000000000000000000e+00,5.536824507694642961e+00,3.252899685497298750e-03,8.729479175392334867e+00,7.570005130957802919e+00,5.225489436748000038e+00,5.328441409852333166e+00,7.442403137597662521e+01,1.005742533353219983e+03,1.238775547807908550e+00,2.000000000000000111e-01,9.469644508183155214e-04,3.498536826658555417e-03
9.249126801502768891e-02,1.063763465720603089e-02,-1.093619761029858495e+01,1.203994066792475781e+00,-1.088849855492136420e+01,-1.089631807219631909e+01,-5.038277917018608720e-01,9.455195801356593155e-02,-4.201643043767643199e-06,1.675941674766127934e-05,1.600000000000000131e-04,1.600000000000000131e-04,4.211672453626202103e-04,7.523298284447561953e-04,7.523297158060180149e-04,6.526740245538998231e+00,1.532158416574791904e+00,-2.907958389048162159e-02,-1.100389057292020835e-02,1.858831988016427161e-03,4.502413608900219799e+00,9.105369485730962609e+00,5.258683951665143574e+00,7.301474815572248644e+01,3.072105299421807878e+00,7.585969948400929752e+00,5.326202114491666251e+00,-3.457984841367897078e-01,0.000000000000000000e+00,2.489045324999999721e+06,1.244719962238271860e+00,3.072105299421807878e+00,4.502413608900219799e+00,3.072105299421807878e+00,9.046345495789031915e-04,1.089463232850103715e-03,1.089463232850103715e-03,-0.000000000000000000e+00,5.442198169133159347e+00,1.741381965574657518e-03,9.105369485730962609e+00,7.585969948400929752e+00,5.258683951665143574e+00,5.326202114491666251e+00,7.301474815572248644e+01,1.005700175563240009e+03,1.237048809604253341e+00,2.000000000000000111e-01,8.064220668156772296e-04,3.107655180690259162e-03
8.471015910071959254e-02,8.926047895390445269e-03,-1.020696024005046709e+01,2.682037462944626416e-01,-1.022174322257652079e+01,-1.021931978281815212e+01,-4.797992408654743746e-01,9.631288320630443378e-02,-1.021344143639639054e-06,1.790626500854164210e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.836555918571165377e-04,6.981159365869162243e-04,6.981156885970606855e-04,5.342772105670151817e+00,1.871687543885176552e+00,-4.178357613933424142e-02,-1.563918562363848103e-02,2.029152311697020403e-03,4.320160102086999743e+00,9.304351381113381336e+00,5.332621162958322003e+00,7.307388692345085701e+01,2.799413960674063784e+00,7.474788352939930824e+00,5.352022653413570197e+00,2.416228041031205365e+00,0.000000000000000000e+00,2.489454149999999907e+06,1.245240127955116405e+00,2.799413960674063784e+00,4.320160102086999743e+00,2.799413960674063784e+00,9.137070331136104171e-04,1.094912659361417647e-03,1.094912659361417647e-03,-0.000000000000000000e+00,5.380219222176473082e+00,3.878494756210173490e-04,9.304351381113381336e+00,7.474788352939930824e+00,5.332621162958322003e+00,5.352022653413570197e+00,7.307388692345085701e+01,1.006003708143109975e+03,1.236494874792151588e+00,2.000000000000000111e-01,5.300128897806651159e-04,2.376374216381553408e-03
8.946669005750985948e-02,9.973881146190646807e-03,-8.028629339129006226e+00,9.774776441534094307e-01,-7.987520432090674305e+00,-7.994259597178925425e+00,-3.732533217413190330e-01,7.159930198609602836e-02,-3.518821498810023895e-06,1.709542514918123912e-05,1.600000000000000131e-04,1.600000000000000131e-04,4.660877941665949112e-04,8.115659280118217795e-04,8.115657969924231071e-04,8.053668152819351889e+00,1.241670231532856716e+00,-2.481961921153047132e-02,-9.436725275290266252e-03,1.919514602717444949e-03,4.139245050987869767e+00,7.987132770733314402e+00,5.325674743500230512e+00,7.977154055316525216e+01,2.966673113770588177e+00,7.026382356357214753e+00,5.372891812931350763e+00,7.069404734537755308e-01,0.000000000000000000e+00,2.488859675000000279e+06,1.247520856922847976e+00,2.966673113770588177e+00,4.139245050987869767e+00,2.966673113770588177e+00,9.073411650950986016e-04,1.091091821850869240e-03,1.091091821850869240e-03,-0.000000000000000000e+00,5.470037003226551953e+00,1.413868188029633946e-03,7.987132770733314402e+00,7.026382356357214753e+00,5.325674743500230512e+00,5.372891812931350763e+00,7.977154055316525216e+01,1.005837660457140032e+03,1.242088246132291518e+00,2.000000000000000111e-01,6.954609425945928319e-04,2.814257660022200219e-03
1.189973575229640590e-01,1.765844097512317759e-02,-7.066009665877800217e+00,3.879309380868760204e+00,-6.821740024082674658e+00,-6.861784227655644663e+00,-3.036132303231730001e-01,4.735106614571576306e-02,-1.049861996562947937e-05,1.535125145059117961e-05,1.600000000000000131e-04,1.600000000000000131e-04,6.612570333916352157e-04,1.040719884017769856e-03,1.040719874451234142e-03,2.218188158060192450e+01,4.508183836282405044e-01,-3.154543777434610282e-03,-1.236058521871847985e-03,1.442771397585724787e-03,4.623237187316280306e+00,7.069583280905498590e+00,5.304989131054924201e+00,8.456551681256765107e+01,3.978792687826637753e+00,6.816955546300993873e+00,5.361001440687588548e+00,-1.874831860874258460e+00,0.000000000000000000e+00,2.487718125000000000e+06,1.248198664589449836e+00,3.978792687826637753e+00,4.623237187316280306e+00,3.978792687826637753e+00,8.928120262908172773e-04,1.082320810516205264e-03,1.082320810516205264e-03,-0.000000000000000000e+00,5.650840041368987876e+00,5.613784628886577498e-03,7.069583280905498590e+00,6.816955546300993873e+00,5.304989131054924201e+00,5.361001440687588548e+00,8.456551681256765107e+01,1.005406322447259981e+03,1.245636460379817123e+00,2.000000000000000111e-01,1.937203676650382615e-03,6.680873751693101360e-03
1.598919253585411038e-01,3.180573528755538393e-02,-2.754630519954587520e+00,1.587556957369309707e+01,-1.665022084857001206e+00,-1.843646418479555793e+00,5.827707865258033304e-03,1.377388813020002413e-02,-3.210536229196853878e-05,1.978402363964398613e-05,1.600000000000000131e-04,1.600000000000000131e-04,8.955022092961448200e-04,1.262227186601180134e-03,1.262227186393661453e-03,2.208755592703298589e+02,4.527436187614125584e-02,3.901717591014677855e-02,1.678848826333485811e-02,1.071175032716312030e-03,5.339354298433240054e+00,7.384045350173656708e+00,5.359798961272938200e+00,8.359723154361213915e+01,5.246060917793361256e+00,7.376141783063999924e+00,5.378221274787890138e+00,-8.733851089155921343e+00,0.000000000000000000e+00,2.484095974999999627e+06,1.244964125819218559e+00,5.246060917793361256e+00,5.339354298433239165e+00,5.246060917793360368e+00,9.276357610854864136e-04,1.103226625189469108e-03,1.103226625189469108e-03,0.000000000000000000e+00,6.264563790551954447e+00,2.300718291099648760e-02,7.384045350173656708e+00,7.376141783063999924e+00,5.359798961272938200e+00,5.378221274787890138e+00,8.359723154361213915e+01,1.005171700804080047e+03,1.243908414757759706e+00,2.000000000000000111e-01,3.931541753224416201e-03,1.586232472188187428e-02
1.534767820133298988e-01,2.927638833458702863e-02,-3.194018850614283256e+00,1.615036607264972801e+01,-2.085691413008982753e+00,-2.267384435567228795e+00,-1.298692944852965214e-02,1.665391575098857518e-02,-3.406403507443473485e-05,1.863074068221950961e-05,1.600000000000000131e-04,1.600000000000000131e-04,8.749161069797274821e-04,1.245163688223982013e-03,1.245163687975745252e-03,1.558835032379089967e+02,6.415047001309706620e-02,4.068611171430269735e-02,1.771208183941135050e-02,1.115783950701720439e-03,5.184855005062489752e+00,7.659912219919334575e+00,5.379380831870170354e+00,8.233736934798896812e+01,5.058394529628328584e+00,7.646482646992873278e+00,5.406849773711940088e+00,-8.922141900895040223e+00,9.389999734432667215e-10,2.483639750000000000e+06,1.243812716940045471e+00,5.058394529628328584e+00,5.184855005062488864e+00,5.058394529628327696e+00,9.192089519638139018e-04,1.098204239140179207e-03,1.098204239140179207e-03,0.000000000000000000e+00,6.347265965581151193e+00,2.340972271100871804e-02,7.659912219919334575e+00,7.646482646992873278e+00,5.379380831870170354e+00,5.406849773711940088e+00,8.233736934798896812e+01,1.005193538742469968e+03,1.242698648633426162e+00,2.000000000000000111e-01,3.610593341145459587e-03,1.407915747538819422e-02
1.377921337888352582e-01,2.359191809959951605e-02,-7.658880110967982269e+00,8.819155034611343424e+00,-7.074019605393709220e+00,-7.169898376799326734e+00,-2.985445593343556969e-01,4.449062542603419990e-02,-2.071163554293065925e-05,1.653156553410223937e-05,1.600000000000000131e-04,1.600000000000000131e-04,7.306275207101626742e-04,1.110446775041330119e-03,1.110446768680896455e-03,3.321606325078251132e+01,3.010591569657014577e-01,1.288038883526645799e-02,5.403957303979529080e-03,1.245555292211804202e-03,5.093800271204599994e+00,7.999398492487303614e+00,5.451788507478809720e+00,8.154896614582273173e+01,4.582475228384414123e+00,7.837784889437486413e+00,5.527024178209322791e+00,-5.044374014162603004e+00,9.389999734432667215e-10,2.485073599999999627e+06,1.243508908101389032e+00,4.582475228384414123e+00,5.093800271204599994e+00,4.582475228384414123e+00,9.027751567468112522e-04,1.088343011359255630e-03,1.088343011359255630e-03,0.000000000000000000e+00,6.098816610554661288e+00,1.277586230226776531e-02,7.999398492487303614e+00,7.837784889437486413e+00,5.451788507478809720e+00,5.527024178209322791e+00,8.154896614582273173e+01,1.005377026048519951e+03,1.241370067642073582e+00,2.000000000000000111e-01,2.834879315708391505e-03,1.027830457691597532e-02
