# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis,Tm (UTC),Qnet
0.0381270305126162,0.001778136427491584,-6.133534205748713,-0.47100142093430497,-6.189038702327276,-6.179939604527512,-0.32205999659084833,0.13061921124772374,4.053069080788638e-06,4.096309023788186e-05,0.00016,0.00016,0.00015834533707524586,0.0002651455212842688,0.00026514566166172774,0.8058800072993537,12.408795241752882,-0.0238375514174039,-0.009498052719363213,0.004543808891345347,3.0233062314635,21.723661433040775,6.266194596692635,38.752990449344225,1.1798761101480286,9.724229859116305,5.893856372975488,-32.48750101417354,288.84437449693945,2486325.0803943127,1.225878190260514,1.1798761101480286,3.0233062314635,1.179876110148028,0.0010396729430458796,0.001167950304143027,0.001167950304143027,-0.0,5.781962170780512,-0.0006819724133155539,21.723661433040775,9.724229859116305,6.266194596692635,5.893856372975488,38.752990449344225,1007.67348316295,1.1857115601476007,0.2,,0.00019974379434595937,2013-01-22 22:00:00,262.961409109449
0.05275911582012392,0.003408553491013053,-9.88963022991843,-0.25348451000355343,-9.942495108766854,-9.933828735185145,-0.5008149993563147,0.15214669084604512,1.5756126618330974e-06,2.9257708866537712e-05,0.00016,0.00016,0.00019888539025699996,0.0003577624924371259,0.0003577624889275333,1.3281450368934085,7.529298173180283,-0.04518804022143876,-0.017887177677757684,0.003283075647036937,3.7357221231570295,18.957022993103557,5.880907725143436,43.12308346677311,1.6782319997923851,10.21924496678217,5.790420356551961,-14.774514059025677,158.46257419241087,2486611.0240848167,1.2262996375919653,1.6782319997923851,3.7357221231570303,1.6782319997923856,0.000985480454112562,0.0011371035114532435,0.0011371035114532435,-0.0,5.746921937256311,-0.0003669831055899261,18.957022993103557,10.21924496678217,5.880907725143436,5.790420356551961,43.12308346677311,1006.85586480031,1.1962503159510292,0.2,,0.0005442108803464456,2013-01-22 23:00:00,153.83117487330716
0.05472881466935403,0.003680223494619557,-9.214414123424216,-0.7289070239014249,-9.298458244676755,-9.284680519881258,-0.47780949912923937,0.13619490778784085,4.352577795381243e-06,2.7986380653591888e-05,0.00016,0.00016,0.00021530849879258183,0.00039453003697120326,0.0003945300370809872,1.5848479544373775,6.309753545758912,-0.02508445553219596,-0.009881200997707933,0.00315956261046954,3.7244331576114096,16.424969598321407,6.0431255877595165,51.965140991168326,1.746941280246454,9.675849984260797,5.827434203641888,-8.143411714245513,37.38705181983249,2486807.510504933,1.2304596610324139,1.746941280246454,3.7244331576114096,1.7469412802464537,0.0009786444263926515,0.0011331527489836775,0.0011331527489836775,-0.0,5.707271262745149,-0.0010551943706782225,16.424969598321407,9.675849984260797,6.0431255877595165,5.827434203641888,51.965140991168326,1006.64199652026,1.2063347449153048,0.2,,0.0006116477429830262,2013-01-23 00:00:00,39.186961252912624
0.03694112301603563,0.0016949061736519211,-2.7939718417218224,0.29909257205118756,-2.7825089429330587,-2.7843881066689207,-0.13090317769113743,0.060412880140323665,-2.612467179686383e-06,4.107952223150202e-05,0.00016,0.00016,0.00022447370307185344,0.00040641050576588247,0.000406410506036254,1.629845750145137,6.135549943367035,0.34325987667362795,0.1342587968956918,0.002791674625127809,2.45750197921045,10.036565760673083,5.319292882780772,69.48436919760687,1.1416391774167816,7.110108644348516,5.445843266596269,-76.29441241044198,0.3364064749212251,2487056.975492247,1.2461173873768923,1.1416391774167816,2.45750197921045,1.1416391774167816,0.0010401488557797072,0.0011682175895576124,0.0011682175895576124,-0.0,5.517966443697757,0.0004329346975137812,10.036565760673083,7.110108644348516,5.319292882780772,5.445843266596269,69.48436919760687,1007.29915647278,1.2348960215319262,0.2,,0.0001844300198439235,2013-01-23 01:00:00,-73.46312666585013
0.06588450471997093,0.005409576670504577,-5.042727870720363,3.866287871697749,-4.7909675770731885,-4.83223975635961,-0.19305404171184365,0.061020096237539526,-1.889900029888618e-05,2.2609673751449407e-05,0.00016,0.00016,0.0003936937573495168,0.0007077829754251491,0.0007077832986607148,5.372440670239172,1.861351406893213,0.2127644800873364,0.08318897168817414,0.002260912499717516,3.3144754492058,8.410229249252945,4.687879495585222,68.37388362841259,2.1373123922951596,7.256375178764522,5.045248457085094,-57.63978581412002,0.0,2487059.3284450085,1.248492461149377,2.1373123922951596,3.3144754492058004,2.13731239229516,0.0009467866676413407,0.0011145564257095271,0.0011145564257095271,-0.0,5.566998779759896,0.005596423124660353,8.410229249252945,7.256375178764522,4.687879495585222,5.045248457085094,68.37388362841259,1007.59329925217,1.2428685675143722,0.2,4.268229657916935e-05,0.0011003835882139254,2013-01-23 02:00:00,-56.463345815097405
0.09825874274981418,0.01205380577652507,-5.093885563203118,8.844444568140872,-4.498784929951053,-4.596342410812047,-0.1520757356208822,0.04127609159736451,-2.8955687352311742e-05,1.6072113381027824e-05,0.00016,0.00016,0.0006374030029815347,0.0010141490158706507,0.0010141488651432594,18.97297441247408,0.5270654870764672,0.21033006157212697,0.0832193194691726,0.0016401765885270371,3.88677995589372,7.1539411174072445,4.664752812685316,74.08124350000406,3.2728471591937347,6.898905551213514,4.843663407963117,-73.19117921481337,0.0,2486620.463347102,1.2501323090758216,3.2728471591937347,3.88677995589372,3.2728471591937347,0.0008989645485221894,0.0010860436379007555,0.0010860436379007555,0.0,5.643051926925938,0.012804527636859016,7.1539411174072445,6.898905551213514,4.664752812685316,4.843663407963117,74.08124350000406,1007.06384968069,1.2478003031137763,0.2,0.0010307489676715956,0.0037527334206011146,2013-01-23 03:00:00,-76.94173821975113
0.1008767346351002,0.012699558075558852,-4.198362795332704,10.963749063997822,-3.4538184831154926,-3.575874927741265,-0.09614357296510036,0.033148593966086215,-3.498338193651593e-05,1.5868800213693707e-05,0.00016,0.00016,0.0006947573034099321,0.00107494973232254,0.0010749496712112777,26.748849944706688,0.37384784843727054,0.1401118839069293,0.05629134001963704,0.0016248343754551192,3.8219115277379694,7.143168564658441,4.647975977876706,73.8710493617862,3.3631027657931494,6.995065638878817,4.80427645999564,-44.9735059377305,0.0,2486027.2045952086,1.2496845562835512,3.3631027657931494,3.8219115277379694,3.36310276579315,0.0008972513149008351,0.0010850082612433591,0.0010850082612433591,0.0,5.770073354127378,0.01587653447936377,7.143168564658441,6.995065638878817,4.647975977876706,4.80427645999564,73.8710493617862,1007.07744952717,1.2478778442052705,0.2,0.0011368384575183015,0.004062993969896433,2013-01-23 04:00:00,-51.73889220639562
0.1182606173009338,0.017366686712580515,1.335144261878078,18.734507508450495,2.6334129211186488,2.4205819933742934,0.20680076780166856,-0.008994093697947026,-5.1047868297540945e-05,1.5297914877273927e-05,0.00016,0.00016,0.0009492907231875407,0.0013383305629473007,0.00133833056257271,-56.36305281076218,-0.17742119174372617,0.20491826509107447,0.08722687832672536,0.0013872838323169463,3.81478441471858,6.7218833891112295,4.820094983401139,78.7895934229614,3.9346173245058504,6.704884499444902,4.723614213905801,-68.55745984884157,0.0,2483803.9757972383,1.2494164228537263,3.9346173245058504,3.81478441471858,3.9346173245058504,0.0008923479626024137,0.0010820394909012328,0.0010820394909012328,0.0,6.1329082626043885,0.027153602976568995,6.7218833891112295,6.704884499444902,4.820094983401139,4.723614213905801,78.7895934229614,1006.36150716628,1.248736978208285,0.42435339219721807,0.0018756586916605527,0.006531510037132996,2013-01-23 05:00:00,-88.62711161917014
0.1411905736215568,0.024582397890448367,10.098116013827575,29.234333196213715,12.150576013668235,11.81410716123534,0.690021567444147,-0.05699145519996308,-6.680292726671024e-05,1.6651161051386827e-05,0.00016,0.00016,0.001015605093542768,0.0014264317020441755,0.0014264317020452899,-20.800413626747968,-0.480759670429854,0.22579957923371083,0.10231501611950992,0.0011739621762593235,4.3737568260953,6.578787513164828,4.953281356730268,81.7304178327336,4.636519098230339,6.388338948591445,4.7300457582952715,-76.07139452530329,0.0,2481364.2657031175,1.2491122651903976,4.636519098230339,4.3737568260953,4.636519098230339,0.0009037535804200495,0.001088932622289744,0.001088932622289744,0.0,6.57429451880568,0.04241360325891032,6.578787513164828,6.388338948591445,4.953281356730268,4.7300457582952715,81.7304178327336,1005.98479865535,1.248806913918365,0.7062047396687692,0.0029200956544412735,0.010968027644304606,2013-01-23 06:00:00,-115.40384373534458
0.15977944318295273,0.031733374099179694,1.73584589777698,23.92187511646437,3.3948787026097804,3.122906111653584,0.27177112179395846,-0.008664355622709072,-4.830113983095897e-05,1.9667749860984084e-05,0.00016,0.00016,0.0009638639036614382,0.00133432665313828,0.0013343266531528311,-107.77705865661721,-0.09278412423427203,0.12415541363868551,0.053112388621492514,0.0010569317058917076,5.12574420570381,6.879903153798775,4.9268115006341855,79.62356383451758,5.227221747477316,6.869416991927096,4.868354346644967,-44.82294274858464,0.0,2483627.0162832057,1.2480459077326156,5.227221747477316,5.1257442057038105,5.227221747477317,0.0009268036325193568,0.0011027316936668904,0.0011027316936668904,0.0,6.2018186259701835,0.03467459077174562,6.879903153798775,6.869416991927096,4.9268115006341855,4.868354346644967,79.62356383451758,1005.90839939365,1.247389464181672,0.4618861987952981,0.0038989534921186225,0.015822200971526958,2013-01-23 07:00:00,-70.480663762826
