# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis
4.516184019257919388e-03,2.412241560852987113e-05,-5.841422314627119777e-02,1.100428183343594296e-01,-5.090825008550296099e-02,-5.213873747251414337e-02,-2.230687583134104233e-03,1.045839941640322283e-02,-7.993552218208036479e-06,3.465564301171374702e-04,1.600000000000000131e-04,1.600000000000000131e-04,3.922232995672706634e-05,5.481157503446405668e-05,5.481158307191140553e-05,1.632267331706299118e-01,6.126447430364515156e+01,3.625654435001303133e-01,1.896746114038428410e-01,3.247183753326960114e-03,6.928259629176459766e-01,1.757797826774239525e+01,1.853503759855933630e+00,1.487790291135453558e+01,1.114046746415257028e-01,1.027772862930526365e+01,7.433222449818775779e+00,-7.170263564903871156e+01,5.896444625190940059e+01,2.476235475000198465e+06,1.231000750192464910e+00,1.114046746415257028e-01,6.928259629176459766e-01,1.114046746415257028e-01,1.516962579451199651e-03,1.410793425219411795e-03,1.410793425219411795e-03,0.000000000000000000e+00,7.653902826236290480e+00,1.599824208978599686e-04,1.757797826774239525e+01,1.027772862930526365e+01,1.853503759855933630e+00,7.433222449818775779e+00,1.487790291135453558e+01,1.008338479563069995e+03,1.206648090589222067e+00,2.000000000000000111e-01,1.000000000000000082e-05,2.657226633806793688e-07
7.296956252485892191e-02,6.421762547321850298e-03,3.473814482852713770e+00,1.592990122028120936e+01,4.598373714244898380e+00,4.414019741885524262e+00,3.341262726944727035e-01,-3.817180835686254103e-02,-7.099554158073120998e-05,2.060048740414023732e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.144405363932414618e-03,1.597426264920297169e-03,1.597426266132162846e-03,-7.600334697662524341e+00,-1.315731529964790925e+00,3.063365578311778581e-01,1.568024987176152851e-01,2.072394723134781628e-03,2.095674592163769834e+00,8.829343592603629887e+00,5.903652781687349638e+00,8.367923194462085235e+01,2.320522052126478219e+00,8.631408452058966674e+00,5.535514275660815109e+00,-6.928688587754328410e+01,0.000000000000000000e+00,2.477088674999734852e+06,1.241362752213044818e+00,2.320522052126478219e+00,2.095674592163769834e+00,2.320522052126478219e+00,9.333750360430100078e-04,1.106634189780441799e-03,1.106634189780441799e-03,0.000000000000000000e+00,7.495509816996271724e+00,2.315122787964726120e-02,8.829343592603629887e+00,8.631408452058966674e+00,5.903652781687349638e+00,5.535514275660815109e+00,8.367923194462085235e+01,1.008119255714250016e+03,1.240751579976224539e+00,5.107175988956027535e-01,1.000000000000000082e-05,1.457107186854835444e-03
3.555683992374279734e-02,1.546473087537139678e-03,-2.719619425028402926e+00,5.389174557315730141e+00,-2.348848547906013717e+00,-2.409630658909684087e+00,-8.535829009123868660e-02,6.201082236954823940e-02,-4.982986828229759690e-05,4.391066052139381762e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.317456513090618839e-04,4.201619611628801395e-04,4.201619611809837679e-04,1.723776560724824991e+00,5.801215904568938875e+00,4.789732104715157396e-02,2.423356651329516484e-02,4.108356805870768194e-03,2.327123117710570011e+00,1.434958474393669903e+01,3.845803655793784248e+00,3.788078841371060435e+01,1.092540040146536828e+00,1.147812009060339378e+01,6.153218716348387574e+00,-4.325551180291690834e+00,0.000000000000000000e+00,2.477509350000132341e+06,1.227705080019672490e+00,1.092540040146536828e+00,2.327123117710570011e+00,1.092540040146536828e+00,1.051418440833695430e-03,1.174529118465522442e-03,1.174529118465522442e-03,0.000000000000000000e+00,7.528887067632980212e+00,7.830859813439490155e-03,1.434958474393669903e+01,1.147812009060339378e+01,3.845803655793784248e+00,6.153218716348387574e+00,3.788078841371060435e+01,1.007946298490860045e+03,1.218243881105356197e+00,2.000000000000000111e-01,nan,1.611021489470180665e-04
2.873803771955063188e-02,1.009244932087463706e-03,-1.884711980924165253e+00,4.089988028005458354e+00,-1.602732100896822942e+00,-1.648958310737371091e+00,-5.574259295680529525e-02,5.314712000301027861e-02,-4.677391152590114706e-05,5.450628962261084296e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.083467464351151206e-04,3.667254212521123854e-04,3.667254212583805377e-04,1.334033480985249653e+00,7.496063736432240887e+00,6.676178350671653494e-02,3.387053926694010009e-02,4.347358857546012451e-03,1.980894718883360106e+00,1.434858286571356700e+01,3.578243698349633295e+00,3.525847059200771838e+01,8.663422299650549441e-01,1.130788603069782461e+01,6.254311276989044543e+00,-7.008840251141469579e+00,0.000000000000000000e+00,2.477288149999470450e+06,1.228244169566534261e+00,8.663422299650549441e-01,1.980894718883360328e+00,8.663422299650551661e-01,1.089257457194434163e-03,1.195477107490993448e-03,1.195477107490993448e-03,0.000000000000000000e+00,7.545612899306585852e+00,5.943578626823366358e-03,1.434858286571356700e+01,1.130788603069782461e+01,3.578243698349633295e+00,6.254311276989044543e+00,3.525847059200771838e+01,1.008093140087879988e+03,1.218624033551465979e+00,2.000000000000000111e-01,1.000000000000000082e-05,8.348568638631256498e-05
3.919136758126445103e-02,1.878769493870317657e-03,-3.068609026730320100e+00,6.641892085484777830e+00,-2.610215278807299200e+00,-2.685361794860253504e+00,-9.058697015961625354e-02,6.350465149435960410e-02,-5.575169870011125877e-05,3.979070950165796301e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.519554130131887492e-04,4.626714217391721248e-04,4.626714217504176324e-04,2.077672136360539046e+00,4.813078938199081058e+00,2.931276085115503902e-02,1.493783256812694638e-02,3.877029704857927819e-03,2.460928898365049911e+00,1.430302067671286359e+01,3.838902720735367868e+00,3.793491737288846366e+01,1.214305403886773327e+00,1.176461191328878897e+01,6.067410353262266298e+00,-9.630908792648028571e-01,0.000000000000000000e+00,2.476972149999668822e+06,1.227219277330831027e+00,1.214305403886773327e+00,2.460928898365049911e+00,1.214305403886773327e+00,1.034822755266669430e-03,1.165222811575449035e-03,1.165222811575449035e-03,0.000000000000000000e+00,7.606564480630669145e+00,9.653241966304867624e-03,1.430302067671286359e+01,1.176461191328878897e+01,3.838902720735367868e+00,6.067410353262266298e+00,3.793491737288846366e+01,1.008155338819870053e+03,1.218699029222001240e+00,2.000000000000000111e-01,nan,2.174475598564996274e-04
3.651946504078550787e-02,1.630028991699032951e-03,-2.943517261969650800e+00,6.413192348504965778e+00,-2.500229779138183339e+00,-2.572899858290883301e+00,-8.395137412017135425e-02,6.541048212777661464e-02,-5.780438732049660928e-05,4.282928844850347180e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.333170283264708643e-04,4.238937341090666150e-04,4.238937342145861036e-04,1.755015405382222005e+00,5.697955681375979964e+00,1.598707202444107217e-02,8.149086527105556949e-03,4.233648549965972514e-03,2.382463786381280091e+00,1.482465177064342043e+01,3.381381021798794073e+00,3.231659322634453702e+01,1.124575702302166746e+00,1.183888578238424039e+01,6.019954657390578667e+00,1.203959571046349764e+00,0.000000000000000000e+00,2.476952400000132620e+06,1.226510853050123639e+00,1.124575702302166746e+00,2.382463786381280091e+00,1.124575702302166746e+00,1.047180775579128467e-03,1.172159801789890866e-03,1.172159801789890866e-03,0.000000000000000000e+00,7.615777984556377334e+00,9.320926980517122568e-03,1.482465177064342043e+01,1.183888578238424039e+01,3.381381021798794073e+00,6.019954657390578667e+00,3.231659322634453702e+01,1.008180688528330052e+03,1.216860987067074573e+00,2.000000000000000111e-01,nan,1.747561671139916226e-04
4.806006172641322238e-02,2.825294003581183423e-03,-4.830713273156377774e+00,9.621202519095820804e+00,-4.166367562457498508e+00,-4.275276695358953383e+00,-1.417186534494723760e-01,8.160266468561525044e-02,-6.591047737936033674e-05,3.232682379539230950e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.664124685051915613e-04,4.945690031585343481e-04,4.945690030346884276e-04,2.400433363768604611e+00,4.165914434842013847e+00,9.414943415429356116e-03,4.768038612229032712e-03,3.450348936237042970e-03,2.937669190354800008e+00,1.503178902065820921e+01,3.383560633424368636e+00,3.191174121846335865e+01,1.515454036875291344e+00,1.211498042585105850e+01,5.739467118201814877e+00,3.153273369866665288e+00,0.000000000000000000e+00,2.477373075000596233e+06,1.226024536041055102e+00,1.515454036875291344e+00,2.937669190354800008e+00,1.515454036875291344e+00,1.001093832403962373e-03,1.146075915572489440e-03,1.146075915572489440e-03,0.000000000000000000e+00,7.559077743050636400e+00,1.398107108624994412e-02,1.503178902065820921e+01,1.211498042585105850e+01,3.383560633424368636e+00,5.739467118201814877e+00,3.191174121846335865e+01,1.008272446145449976e+03,1.216095427861358047e+00,2.000000000000000111e-01,nan,4.076938726811906995e-04
4.727806828556362084e-02,2.733140137107387731e-03,-4.995815055150917949e+00,9.994133312751571907e+00,-4.304787965874911748e+00,-4.418071095264420656e+00,-1.407563164144874368e-01,8.581903320578916639e-02,-6.961783216129154321e-05,3.290565348772878486e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.560104234252968155e-04,4.744405739799579819e-04,4.744405740164842652e-04,2.211553025803073336e+00,4.521709352353753708e+00,1.028737601550262131e-03,5.194312575055492131e-04,3.581110723837639762e-03,2.948042739436179893e+00,1.542616526323000592e+01,2.962737141751384140e+00,2.724949193687627513e+01,1.488727171332840493e+00,1.215810253568702848e+01,5.613844174303132206e+00,4.825957611400048641e+00,0.000000000000000000e+00,2.477566625000264961e+06,1.225574107149441705e+00,1.488727171332840493e+00,2.948042739436179893e+00,1.488727171332840493e+00,1.003910436141081369e-03,1.147687040447069188e-03,1.147687040447069188e-03,0.000000000000000000e+00,7.535804871558111628e+00,1.452186171820982197e-02,1.542616526323000592e+01,1.215810253568702848e+01,2.962737141751384140e+00,5.613844174303132206e+00,2.724949193687627513e+01,1.008232666420140049e+03,1.214696795267538709e+00,2.000000000000000111e-01,nan,3.874340124716132375e-04
3.732582318252353204e-02,1.703442718514851240e-03,-3.596306787652891579e+00,6.694854345884821534e+00,-3.134555887476647040e+00,-3.210252756357998560e+00,-1.057563123652010550e-01,7.819262256423484270e-02,-5.901307319603334660e-05,4.192262300015305580e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.157693864853580811e-04,3.876093628084234088e-04,3.876093625885727412e-04,1.494890491296255286e+00,6.689453212943218041e+00,-2.881725562028428916e-02,-1.435089195461034146e-02,4.640216473669360638e-03,2.533174466383949941e+00,1.580177589039608677e+01,2.735708932575856789e+00,2.457253241329824789e+01,1.151861586034869767e+00,1.173657055322838616e+01,5.803776638350861106e+00,6.824742973229356302e+00,0.000000000000000000e+00,2.478137399999536574e+06,1.226473374585397735e+00,1.151861586034869767e+00,2.533174466383949941e+00,1.151861586034869767e+00,1.043564844697014021e-03,1.170134309099181338e-03,1.170134309099181338e-03,0.000000000000000000e+00,7.432968525329337162e+00,9.725641380978257769e-03,1.580177589039608677e+01,1.173657055322838616e+01,2.735708932575856789e+00,5.803776638350861106e+00,2.457253241329824789e+01,1.008477006771620040e+03,1.213579611596134589e+00,2.000000000000000111e-01,nan,1.869824361226937379e-04
5.145758564124867235e-02,3.243867309391884612e-03,-5.553782787001531496e+00,1.065886651594531465e+01,-4.818585088455807686e+00,-4.939109301332155866e+00,-1.607287668401639891e-01,8.750929780277932890e-02,-6.808572093472863224e-05,3.008723482299364589e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.730618950276832136e-04,5.083772877872493956e-04,5.083772875651191387e-04,2.548702971757209390e+00,3.923564303417230281e+00,-9.791965465314878339e-03,-4.866785448012168371e-03,3.364312793086600677e-03,3.107572532671249999e+00,1.491724076726664450e+01,3.202887567935591040e+00,3.044965070507402416e+01,1.632201818844688512e+00,1.193058688792671518e+01,5.526623304173034157e+00,6.851407459178147974e+00,0.000000000000000000e+00,2.478242074999073055e+06,1.227614053382533266e+00,1.632201818844688512e+00,3.107572532671249999e+00,1.632201818844688512e+00,9.898193354034446733e-04,1.139603986453417749e-03,1.139603986453417749e-03,0.000000000000000000e+00,7.406286540577863953e+00,1.548352352036371643e-02,1.491724076726664450e+01,1.193058688792671518e+01,3.202887567935591040e+00,5.526623304173034157e+00,3.044965070507402416e+01,1.008770383594550026e+03,1.217313678876741800e+00,2.000000000000000111e-01,nan,5.040320179296451427e-04
5.656201883864082208e-02,3.919773326779581353e-03,-5.909762974687746251e+00,1.281600070054339469e+01,-5.023386340660777272e+00,-5.168693985583230344e+00,-1.596583854720591278e-01,8.471786284487627106e-02,-7.449500537014257402e-05,2.728320043421310039e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.071788762298117634e-04,5.703821359903393524e-04,5.703821388811009842e-04,3.246635048970671011e+00,3.080112131226590666e+00,6.237817564062326028e-03,3.141812135891095155e-03,3.001868678203239646e-03,3.221021639106739887e+00,1.445169028190877825e+01,3.345586434831431255e+00,3.276819592743890297e+01,1.808174357093097928e+00,1.205415978497206630e+01,5.453808257794743319e+00,5.659450869358375158e+00,0.000000000000000000e+00,2.477728575000529643e+06,1.227571324907959616e+00,1.808174357093097928e+00,3.221021639106739887e+00,1.808174357093097928e+00,9.747607205172257152e-04,1.130902081284313300e-03,1.130902081284313300e-03,0.000000000000000000e+00,7.510414557205633557e+00,1.862092683898855169e-02,1.445169028190877825e+01,1.205415978497206630e+01,3.345586434831431255e+00,5.453808257794743319e+00,3.276819592743890297e+01,1.008608874283469959e+03,1.218983002068707133e+00,2.000000000000000111e-01,nan,6.746219235028730549e-04
3.364432195105397649e-02,1.384915012550395202e-03,-2.470332358858618793e+00,5.516295392627344363e+00,-2.089473434870201540e+00,-2.151909324048630889e+00,-7.041125131141874605e-02,5.949334776010975490e-02,-5.387440854883840217e-05,4.647364951945108210e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.274272385990905342e-04,4.100931834022204857e-04,4.100931828990098398e-04,1.642847007649253843e+00,6.086994073969783869e+00,-2.551986071250438373e-02,-1.295193371673679199e-02,5.143858764334716463e-03,2.221970756028280203e+00,1.437882646481155824e+01,3.511277300916615829e+00,3.455122749974029972e+01,1.028655658789921379e+00,1.151536991630441342e+01,6.104290364799979329e+00,6.022700359739113551e+00,0.000000000000000000e+00,2.477430349998410791e+06,1.228433821385044311e+00,1.028655658789921379e+00,2.221970756028280203e+00,1.028655658789921379e+00,1.061155713316847471e-03,1.179955289651231495e-03,1.179955289651231495e-03,0.000000000000000000e+00,7.591617572049883300e+00,8.015831166947307712e-03,1.437882646481155824e+01,1.151536991630441342e+01,3.511277300916615829e+00,6.104290364799979329e+00,3.455122749974029972e+01,1.008644953168740017e+03,1.219212537262836404e+00,2.000000000000000111e-01,nan,1.358841963532379381e-04
3.014097341760903562e-02,1.110980474878528771e-03,-2.104756248098273552e+00,3.509170792265967620e+00,-1.864942193286390770e+00,-1.904255972763748472e+00,-7.571167967514097485e-02,5.657738108177628317e-02,-3.824656150132438553e-05,5.194011615122893518e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.068129724144365821e-04,3.643541812881355467e-04,3.643541804060986444e-04,1.323147072942105540e+00,7.557738821705084042e+00,-5.461983637931911578e-02,-2.742913228616104815e-02,5.741565120294822404e-03,2.086325207655749914e+00,1.454289183741837554e+01,4.255971488272486170e+00,4.141561275894031979e+01,9.127046298592960127e-01,1.128313457721900548e+01,6.459581909041182790e+00,7.112248741322996004e+00,0.000000000000000000e+00,2.477858924997881055e+06,1.228508763418320049e+00,9.127046298592960127e-01,2.086325207655749914e+00,9.127046298592960127e-01,1.080640600163494105e-03,1.190739150945785505e-03,1.190739150945785505e-03,0.000000000000000000e+00,7.515466383459711963e+00,5.098359202256958801e-03,1.454289183741837554e+01,1.128313457721900548e+01,4.255971488272486170e+00,6.459581909041182790e+00,4.141561275894031979e+01,1.008572506329719999e+03,1.217877693452329657e+00,2.000000000000000111e-01,1.000000000000000082e-05,9.677132012307230937e-05
3.251182058201822211e-02,1.293998517922884898e-03,-2.270796980031894563e+00,2.855646223497832814e+00,-2.078349624066312185e+00,-2.109898370945915591e+00,-9.589897288481373516e-02,5.655446592416383395e-02,-2.883213893217944206e-05,4.802430443649276552e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.175977336048049251e-04,3.888314100240599703e-04,3.888314091007468950e-04,1.489976969051203470e+00,6.711513135916362671e+00,-7.200324658848794579e-02,-3.581038541719893525e-02,5.321230470874922965e-03,2.194919651067800181e+00,1.409648539163644543e+01,5.143637447318058165e+00,5.149544880622868703e+01,9.912743059823825309e-01,1.114821869431909462e+01,6.646698852586355066e+00,8.703638332049958848e+00,0.000000000000000000e+00,2.478218375000794418e+06,1.229268289906319866e+00,9.912743059823825309e-01,2.194919651067800181e+00,9.912743059823825309e-01,1.066851377936792059e-03,1.183117707536179191e-03,1.183117707536179191e-03,0.000000000000000000e+00,7.442676495330969644e+00,4.148273012699659965e-03,1.409648539163644543e+01,1.114821869431909462e+01,5.143637447318058165e+00,6.646698852586355066e+00,5.149544880622868703e+01,1.008621224842230049e+03,1.219170794922819212e+00,2.000000000000000111e-01,nan,1.223620410434393094e-04
2.436819591744429983e-02,7.259450184929494435e-04,-1.280744302619700292e+00,1.444994682239237438e+00,-1.184191868692408001e+00,-1.200020136549341254e+00,-5.881453175690777579e-02,4.251385813139118425e-02,-1.944858978186079099e-05,6.424588514294638463e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.920907302514795784e-04,3.291584983424215502e-04,3.291584972383837905e-04,1.101672713840290418e+00,9.077105999241169343e+00,-7.019561958384828992e-02,-3.518393163994624345e-02,7.095953644253786934e-03,1.746795426579309973e+00,1.380808918056997925e+01,5.655105615720345646e+00,5.769966607201963171e+01,7.236000191680271865e-01,1.092712106518978388e+01,6.973046859196394109e+00,6.099657198832746374e+00,0.000000000000000000e+00,2.477819424998940434e+06,1.230509870593850863e+00,7.236000191680271865e-01,1.746795426579309973e+00,7.236000191680271865e-01,1.119420769761902750e-03,1.211916430561025800e-03,1.211916430561025800e-03,0.000000000000000000e+00,7.509970002572843306e+00,2.099418869501953108e-03,1.380808918056997925e+01,1.092712106518978388e+01,5.655105615720345646e+00,6.973046859196394109e+00,5.769966607201963171e+01,1.009181073365799989e+03,1.220693770117995625e+00,2.000000000000000111e-01,1.000000000000000082e-05,5.022894218997040578e-05
