# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis,Tm (UTC),Qnet,lowpass,Qnet_clean
0.0681762942545301,0.0056344254695208,-13.612748021292836,29.834501940315256,-11.490708528477608,-11.83858385516863,-0.3079962746294107,0.1637606494229858,-0.0001460411749336,2.3459887043442084e-05,0.00016,0.00016,0.000265422926301,0.0004992529530244,0.0004992529417184,2.5091056899447484,3.9854837682107376,0.2513102116203516,0.1557336274322887,0.0021852367652305,4.1799164652990495,23.308206566273284,0.2858194831618066,1.6281138435318878,2.206865013125816,17.65124559599856,5.330677509578325,-107.73520781936855,903.8366626898452,2469054.375,1.2136107875697943,2.206865013125816,4.1799164652990495,2.206865013125816,0.0009521866736636,0.0011177303476721,0.0011177303476721,0.0,9.362480752799476,0.0435001383819807,23.308206566273284,17.65124559599856,0.2858194831618066,5.330677509578325,1.6281138435318878,1018.25616052135,1.1961069531263384,0.2,7.669293080931559e-05,0.0011826209974717,2013-05-01 20:00:00,779.8797009514542,153.03033557782354,779.8797009514542
0.0641641447016458,0.0049735576252733,-13.49040257172933,26.506623210564204,-11.604493211255402,-11.913658680185552,-0.3372133431423446,0.1730272375815856,-0.0001383636048994,2.5058674302768447e-05,0.00016,0.00016,0.0002425191604758,0.0004534560836559,0.0004534560557501,2.069998283141657,4.830921881163543,0.2349458829240637,0.1473905391244614,0.002291674802098,4.11535329721228,25.063797514543587,0.1375002611043978,0.7046502709793472,2.066353748332486,18.127601979637127,5.684124202579153,-105.45710488006767,903.4129374306254,2468570.5,1.2094685834421532,2.066353748332486,4.11535329721228,2.066353748332486,0.0009619465931616,0.0011234441150698,0.0011234441150698,0.0,9.503970515671009,0.0386555067226279,25.063797514543587,18.127601979637127,0.1375002611043978,5.684124202579153,0.7046502709793472,1017.72508245695,1.188553032642508,0.2,1.5086568524515286e-05,0.0009774795688537,2013-05-01 21:00:00,784.9396119117229,157.7588012267255,784.9396119117229
0.0655353793853755,0.0051813263395194,-13.53706709986888,25.74332223083224,-11.709110171434435,-12.008775241669596,-0.3844321511162148,0.1702286098314269,-0.0001318018322054,2.456404637140327e-05,0.00016,0.00016,0.0002486590442138,0.0004660712408091,0.0004660712233935,2.1853275953000924,4.5759729669394416,0.2369380653002557,0.1522182021600478,0.002249270424944,4.15116715763499,25.00098073466837,1.0592197481265515,5.443993464902328,2.113818490347352,18.45834731583509,6.12494326490167,-103.50708667289896,844.7059094775674,2467598.8,1.2077937474679827,2.113818490347352,4.15116715763499,2.113818490347352,0.0009589794890301,0.0011217101570191,0.0011217101570191,0.0,9.763636667591005,0.0375571426080269,25.00098073466837,18.45834731583509,1.0592197481265515,6.12494326490167,5.443993464902328,1017.43947703339,1.1878020381768175,0.2,3.263677174371704e-05,0.0010416833213915,2013-05-01 22:00:00,728.992567673705,160.7929419170975,728.992567673705
0.0683672422360346,0.0056343371503622,-12.588087734826756,30.334605881535207,-10.423419180983387,-10.77828287833476,-0.3236643675818791,0.1518519607927825,-0.0001491343641761,2.355490138362528e-05,0.00016,0.00016,0.0002801087311509,0.0005261935457991,0.0005261935582974,2.7867504131244307,3.5884089055496955,0.2794223328103938,0.1904023039361565,0.0021252614841882,4.0800321475276,23.77620703628292,1.5447790559945875,8.538593032614523,2.2122307326178525,18.938533486332705,6.295875882121758,-104.61991851758616,730.7319912412387,2465157.7,1.2068904782227048,2.2122307326178525,4.0800321475276,2.2122307326178525,0.0009527807490672,0.0011180789728876,0.0011180789728876,0.0,10.413073652515692,0.0442992272557357,23.77620703628292,18.938533486332705,1.5447790559945875,6.295875882121758,8.538593032614523,1017.10535823647,1.1919568764307986,0.2,7.95533899903889e-05,0.001185544912883,2013-05-01 23:00:00,608.3655545769441,162.21385405419602,608.3655545769441
0.0697779980051142,0.0058655332441414,-12.50976259003414,32.322142333799725,-10.19913314617432,-10.577924858282485,-0.3063922475744809,0.1479501046858912,-0.0001558449116329,2.309955184047648e-05,0.00016,0.00016,0.0002919040516201,0.0005475376639248,0.0005475376742304,3.0276378222559703,3.30290496653551,0.3076557010907192,0.2136551728411369,0.0020585816050419,4.07921956831939,23.576457078323,1.6641588968474172,9.307241205938055,2.261280166390412,19.15591370601808,6.320588121343441,-103.1887761599412,574.3806517053048,2464320.3,1.2061237013094703,2.261280166390412,4.07921956831939,2.261280166390412,0.0009499167386028,0.0011163972638953,0.0011163972638953,0.0,10.623046029122138,0.0472177713269168,23.576457078323,19.15591370601808,1.6641588968474172,6.320588121343441,9.307241205938055,1016.90295945044,1.1924351430558366,0.2,0.0001070989159602,0.0012615568922477,2013-05-02 00:00:00,451.379495801598,162.18919429499567,451.379495801598
0.1080427919796291,0.0142167340937622,-8.82517875408346,51.01772075377652,-5.189362327766159,-5.785397807490307,0.0411106463205768,0.0666806863330116,-0.0001570728707074,1.6289413756770883e-05,0.00016,0.00016,0.0006657936044276,0.0010441388957087,0.001044138892563,22.11303707440928,0.4522219162546733,0.3218365103328872,0.2164476140552281,0.0014779197623691,4.18244285358774,16.72156987121984,5.057215233760324,43.09677818375905,3.595763660926293,16.36476992094893,5.897692372484335,-105.30936486738013,385.97757472011375,2465584.3,1.2192821527524167,3.595763660926293,4.18244285358774,3.595763660926293,0.0009007771736873,0.0010871380073563,0.0010871380073563,0.0,10.234050959419356,0.0744909815955574,16.72156987121984,16.36476992094893,5.057215233760324,5.897692372484335,43.09677818375905,1016.02184184563,1.217058780180705,0.2,0.0014241899495741,0.004861950782107,2013-05-02 01:00:00,238.4756678530406,160.9607110892795,238.4756678530406
0.1206561573869533,0.0177159199469808,0.9590418680726764,57.86234522342185,5.093994796742494,4.416133660894984,0.6458142412277741,-0.0064400318689544,-0.0001582837450257,1.587533958099904e-05,0.00016,0.00016,0.0009830718487325,0.0013830654219923,0.0013830654228485,-31.19845639282117,-0.3205286785374746,0.3495627208673958,0.231126327082957,0.0013364845022788,3.8119304021790894,14.063226471856588,6.077473461756777,61.40668997441896,3.989947133576333,14.045877774992531,5.651075461430716,-105.58965962091496,188.81503038879487,2466230.125,1.2285041462406063,3.989947133576333,3.8119304021790894,3.989947133576333,0.0008973066834864,0.0010850417381772,0.0010850417381772,0.0,10.020863021953913,0.0844626949824151,14.063226471856588,14.045877774992531,6.077473461756777,5.651075461430716,61.40668997441896,1016.34919108366,1.2279569229482243,0.5270455219659954,0.0019528381942357,0.0067790112264458,2013-05-02 02:00:00,24.403983676385387,158.82697747592724,24.403983676385387
0.0990742609210312,0.0116215829313826,16.964075923974494,57.4525987274114,21.1058229126005,20.426847996432304,1.5516960775482729,-0.1376517885773303,-0.0001900283293061,1.6266070380024257e-05,0.00016,0.00016,0.0011733153690567,0.0016915077827217,0.0016915077827213,-4.180826516821935,-2.391871549743596,0.4713204282479336,0.3238031999659868,0.0015304650605869,2.76587781827825,11.814630435033251,6.341523823383958,74.24963494945592,3.1570278506994978,10.941717134559648,5.136466789018251,-111.81253640479528,32.252143259385946,2464713.325,1.2381238038561977,3.1570278506994978,2.76587781827825,3.157027850699498,0.0009005833550381,0.0010870210422723,0.0010870210422723,0.0,10.382636756770555,0.0839161915184115,11.814630435033251,10.941717134559648,6.341523823383958,5.136466789018251,74.24963494945592,1016.80135539579,1.2379980815971368,0.8459959863400793,0.0008992998326969,0.0036449180995539,2013-05-02 03:00:00,-153.9770677967952,156.12264760701945,-153.9770677967952
0.0514689752204352,0.0024285403828886,18.12695507509932,33.80853438958294,20.58432181818084,20.18147481111829,1.4415709360061968,-0.281187149574359,-0.0002137917126963,2.9445929333553783e-05,0.00016,0.00016,0.0017287011215288,0.0025059951490656,0.0025059951555104,-0.6014371897466864,-16.62684012641753,0.5748626273297852,0.3974930602461399,0.0021172671236487,0.91028925773588,9.880524275011217,6.701089986875732,89.24867872254468,1.2050268112921625,6.9638837059541725,4.483515024711608,-110.97148340571228,0.0,2464503.975,1.2466956200598909,1.2050268112921625,0.91028925773588,1.2050268112921625,0.0009864731204258,0.0011376760647901,0.0011376760647901,0.0,10.385728047390533,0.049385484883423,9.880524275011217,6.9638837059541725,6.701089986875732,4.483515024711608,89.24867872254468,1017.23355839083,1.2467151433149792,0.8389099400170653,1e-05,0.0003780696292253,2013-05-02 04:00:00,-162.90697287039453,153.19578108263067,-162.90697287039453
0.0384085483279929,0.0007181527485334,14.371027836936731,26.957993084823908,16.320810463867993,16.001173967649752,1.0772103214595048,-0.2979788544461859,-0.0002276986218404,3.97337130841118e-05,0.00016,0.00016,0.0020757508253075,0.0029827526049455,0.0029827521995523,-0.3152334682563136,-31.722519995462807,0.5601521089061999,0.3711202577470252,0.0023331303352157,0.328360015198429,9.27124296992526,6.30222355777372,87.46592069818483,0.4651147505514544,5.751691964753681,3.6127813325387934,-102.72260091966636,0.0,2466313.075,1.2498303229149383,0.4651147505514544,0.328360015198429,0.4651147505514544,0.0010345842099074,0.0011650885013695,0.0011650885013695,0.0,9.898923458005994,0.0393497387209716,9.27124296992526,5.751691964753681,6.30222355777372,3.6127813325387934,87.46592069818483,1017.24772536006,1.2497248795260036,0.776447225043096,1e-05,8.146865781916437e-05,2013-05-02 05:00:00,-144.051621841427,150.38484869473928,-144.051621841427
0.0556621129262548,0.003136482067473,16.357846580319514,34.93537116154934,18.86409237165785,18.45323240586468,1.1542454296388318,-0.233829022835009,-0.0002032463906571,2.697843674257809e-05,0.00016,0.00016,0.0016100318770507,0.0023292925535846,0.0023292925567062,-0.8294021521757581,-12.05687732274042,0.5523499794517698,0.3472955094927026,0.002149257898008,1.12259031164295,8.8571209801496,5.682022756944149,81.05145944648262,1.4440097363773103,6.595493363131061,3.716194714743488,-102.90418602003324,0.0,2468529.025,1.250963371485698,1.4440097363773103,1.12259031164295,1.4440097363773103,0.000973053651633,0.0011299113900957,0.0011299113900957,0.0,9.327279740561828,0.0509482914350491,8.8571209801496,6.595493363131061,5.682022756944149,3.716194714743488,81.05145944648262,1016.34740867837,1.250923756278222,0.8149507359057686,1e-05,0.000531689025949,2013-05-02 06:00:00,-154.19740376190208,147.9969586647239,-154.19740376190208
0.1055625543903074,0.013280497265552,21.39839791934972,63.5084614359513,25.935674268870027,25.19185847386669,1.5762686375110977,-0.1618570883933973,-0.000195526588413,1.5572592094323514e-05,0.00016,0.00016,0.0011668213355932,0.0016891323215878,0.0016891323215846,-4.112724736532008,-2.4314780688270288,0.4607760325516157,0.2913999325847087,0.0014787382230028,2.95451401547786,9.798134999735284,5.294750083477429,70.87933043414783,3.3739881474282605,8.76651844556961,4.04853672706143,-102.0536284648184,0.0,2468309.8,1.2465686790223032,3.3739881474282605,2.95451401547786,3.3739881474282605,0.0008947245737815,0.0010834794433033,0.0010834794433033,0.0,9.446498808681646,0.0926263231501267,9.798134999735284,8.76651844556961,5.294750083477429,4.04853672706143,70.87933043414783,1015.93934270952,1.2465565330272788,0.9061522331496352,0.0011498429600765,0.0044524920221684,2013-05-02 07:00:00,-186.96048782011945,146.288660530214,-186.96048782011945
