DN,C,S,T
735215.71875,,,
735215.7222222222,,,
735215.7256944445,,,
735215.7291666666,,,
735215.7326388889,,,
735215.7361111111,,,
735215.7395833334,,,
735215.7430555555,,,
735215.7465277778,,,
735215.75,,,
735215.7534722222,,,
735215.7569444445,,,
735215.7604166666,,,
735215.7638888889,,,
735215.7673611111,,,
735215.7708333334,,,
735215.7743055555,,,
735215.7777777778,,,
735215.78125,,,
735215.7847222222,,,
735215.7881944445,,,
735215.7916666666,,,
735215.7951388889,,,
735215.7986111111,,,
735215.8020833334,,,
735215.8055555555,,,
735215.8090277778,,,
735215.8125,,,
735215.8159722222,,,
735215.8194444445,,,
735215.8229166666,,,
735215.8263888889,,,
735215.8298611111,,,
735215.8333333334,,,
735215.8368055555,,,
735215.8402777778,,,
735215.84375,,,
735215.8472222222,,,
735215.8506944445,,,
735215.8541666666,,,
735215.8576388889,,,
735215.8611111111,,,
735215.8645833334,,,
735215.8680555555,,,
735215.8715277778,,,
735215.875,,,
735215.8784722222,,,
735215.8819444445,,,
735215.8854166666,,,
735215.8888888889,0.36115625366169657,0.25723323582621493,8.23
735215.8923611111,0.40974863511757487,0.29333706375932456,8.2
735215.8958333334,0.3710141325319683,0.26485196268762085,8.18
735215.8993055555,0.39819798504570636,0.2849416263592621,8.18
735215.9027777778,0.45286443508274016,0.32535671895126395,8.2
735215.90625,0.3792788195570114,0.2709526931783252,8.18
735215.9097222222,0.3723086015418548,0.26595214639271475,8.16
735215.9131944445,0.4028779896630834,0.28840696470551674,8.18
735215.9166666666,0.5709600003756424,0.41401977263633016,8.18
735215.9201388889,0.5140032682380926,0.37121808061964706,8.18
735215.9236111111,0.3178413419797971,0.22612578626781066,8.12
735215.9270833334,0.36075795554453166,0.25778126941476764,8.11
735215.9305555555,0.47616489804784473,0.3431012647222302,8.16
735215.9340277778,0.5519412276933211,0.3995919229038573,8.19
735215.9375,0.411043104601489,0.29469971802920225,8.15
735215.9409722222,0.29125495635420706,0.20682256853254535,8.09
735215.9444444445,0.3159494266875069,0.22461622740193027,8.14
735215.9479166666,0.19616138074202802,0.13801287176904198,8.04
735215.9513888889,0.1450797325856844,0.10147364292212696,8.04
735215.9548611111,0.16509417694783005,0.11582044071849797,8.01
735215.9583333334,0.1485648346013705,0.10410570209850782,7.98
735215.9618055555,0.1464737733800393,0.10216080207638266,8.16
735215.9652777778,0.14358611746649413,0.10031392443522918,8.08
735215.96875,0.15812397206973036,0.11081338622269608,8.02
735215.9722222222,0.14358611746649413,0.10058639290713993,7.97
735215.9756944445,0.140101015592506,0.09810792597345472,7.97
735215.9791666666,0.14039973860639673,0.09829609912779524,7.98
735215.9826388889,0.1470712194396265,0.10309304962575182,7.96
735215.9861111111,0.140101015592506,0.09818029901991089,7.94
735215.9895833334,0.14916228067118123,0.10458336678820675,7.96
735215.9930555555,0.13273251481297818,0.09294436213979285,7.94
735215.9965277778,0.13980229257934218,0.09796779435541428,7.94
735216.0,0.1390056978811246,0.09742512990313726,7.93
735216.0034722222,0.1372133598290181,0.09612691715270835,7.94
735216.0069444445,0.1338278324685123,0.09374472456484918,7.93
735216.0104166666,0.13641676514757978,0.09556079537609098,7.94
735216.0138888889,0.13273251481297818,0.0929669613192915,7.93
735216.0173611111,0.13293166347689686,0.09310835215234474,7.93
735216.0208333334,0.13153762283621923,0.09216354001840588,7.91
735216.0243055555,0.1367154881525146,0.09579651090377689,7.93
735216.0277777778,0.1367154881525146,0.09579651090377689,7.93
735216.03125,0.1338278324685123,0.09379041799758649,7.91
735216.0347222222,0.13133847417455125,0.0920221301729288,7.91
735216.0381944445,0.13273251481297818,0.09301219384218998,7.91
735216.0416666666,0.1338278324685123,0.09379041799758649,7.91
735216.0451388889,0.13213506882315185,0.0926103328502662,7.9
735216.0486111111,0.1296457105633448,0.09084250728179519,7.9
735216.0520833334,0.13153762283621923,0.09216354001840588,7.91
735216.0555555555,0.13103975118265182,0.09181003286668774,7.91
735216.0590277778,0.13133847417455125,0.0920221301729288,7.91
735216.0625,0.13213506882315185,0.09258782528058891,7.91
735216.0659722222,0.13133847417455125,0.0920221301729288,7.91
735216.0694444445,0.13243379181770326,0.0928225696358049,7.9
735216.0729166666,0.13213506882315185,0.09258782528058891,7.91
735216.0763888889,0.13323038647337807,0.09332045564901001,7.93
735216.0798611111,0.1318363458293239,0.09237567221387848,7.91
735216.0833333334,0.13243379181770326,0.0927999991720962,7.91
735216.0868055555,0.13153762283621923,0.09216354001840588,7.91
735216.0902777778,0.1318363458293239,0.09237567221387848,7.91
735216.09375,0.13153762283621923,0.09216354001840588,7.91
735216.0972222222,0.13133847417455125,0.09197748425336785,7.93
735216.1006944445,0.1318363458293239,0.09233081679420956,7.93
735216.1041666666,0.13581931913988585,0.0952060778587627,7.91
735216.1076388889,0.13153762283621923,0.09216354001840588,7.91
735216.1111111111,0.13273251481297818,0.09303482720015992,7.9
735216.1145833334,0.13293166347689686,0.09317634376413832,7.9
735216.1180555555,0.13213506882315185,0.09258782528058891,7.91
735216.1215277778,0.13293166347689686,0.09315366847652899,7.91
735216.125,0.13213506882315185,0.09258782528058891,7.91
735216.1284722222,0.13293166347689686,0.09317634376413832,7.9
735216.1319444445,0.13273251481297818,0.09303482720015992,7.9
735216.1354166666,0.13153762283621923,0.09216354001840588,7.91
735216.1388888889,0.13323038647337807,0.09336589767553258,7.91
735216.1423611111,0.13472400146664515,0.09445040527299735,7.9
735216.1458333334,0.13293166347689686,0.09315366847652899,7.91
735216.1493055555,0.13243379181770326,0.0927999991720962,7.91
735216.1527777778,0.13273251481297818,0.09301219384218998,7.91
735216.15625,0.13352910947058313,0.09357814753101115,7.91
735216.1597222222,0.13412655546716554,0.09400270903010324,7.91
735216.1631944445,0.13293166347689686,0.09317634376413832,7.9
735216.1666666666,0.13133847417455125,0.0920221301729288,7.91
735216.1701388889,0.13213506882315185,0.09258782528058891,7.91
735216.1736111111,0.1318363458293239,0.09237567221387848,7.91
735216.1770833334,0.13243379181770326,0.0928225696358049,7.9
735216.1805555555,0.13293166347689686,0.09319903047849795,7.89
735216.1840277778,0.13273251481297818,0.09301219384218998,7.91
735216.1875,0.1318363458293239,0.09237567221387848,7.91
735216.1909722222,0.13243379181770326,0.0927999991720962,7.91
735216.1944444445,0.13153762283621923,0.09216354001840588,7.91
735216.1979166666,0.13213506882315185,0.09258782528058891,7.91
735216.2013888889,0.1318363458293239,0.09237567221387848,7.91
735216.2048611111,0.13133847417455125,0.09197748425336785,7.93
735216.2083333334,0.13074102819147534,0.09153138156755927,7.94
735216.2118055555,0.1298448592222824,0.09091783665266835,7.93
735216.2152777778,0.1298448592222824,0.09085189378792802,7.96
735216.21875,0.13074102819147534,0.09155356203579276,7.93
735216.2222222222,0.13153762283621923,0.09209646234731175,7.94
735216.2256944445,0.137810805843483,0.09671752051396308,7.87
735216.2291666666,0.13522187313509204,0.09482761133494909,7.89
735216.2326388889,0.13273251481297818,0.0929669613192915,7.93
735216.2361111111,0.13243379181770326,0.09268731727483927,7.96
735216.2395833334,0.1349231501337824,0.09440758126391746,7.98
735216.2430555555,0.13581931913988585,0.09483513146837713,8.07
735216.2465277778,0.13810952885180422,0.09645656788765784,8.07
735216.25,0.1409971846363594,0.09872070466471788,7.98
735216.2534722222,0.14587632732337077,0.10231790300101497,7.93
735216.2569444445,0.15125334193854706,0.10631327462013813,7.87
735216.2604166666,0.15812397206973036,0.1112603081189349,7.86
735216.2638888889,0.16937587442915789,0.11958212266502753,7.78
735216.2673611111,0.17276140277777655,0.12196053980367204,7.8
735216.2708333334,0.17535033628506635,0.12363704135623939,7.86
735216.2743055555,0.17973160850139758,0.12689141509840496,7.83
735216.2777777778,0.18700053775914097,0.1321744569591099,7.82
735216.28125,0.1899877690891717,0.1345790700701119,7.75
735216.2847222222,0.19257670296910223,0.1360314306071568,7.87
735216.2881944445,0.19217840544544829,0.1353921913423827,7.97
735216.2916666666,0.20432648051810476,0.14419574008635838,7.96
735216.2951388889,0.21747030085632918,0.15354725746078773,8.0
735216.2986111111,0.24246347845339938,0.17159291416422687,8.02
735216.3020833334,0.2561051752749834,0.1815221515618904,8.02
735216.3055555555,0.27183793713083126,0.19346936438964915,7.93
735216.3090277778,0.30738602103200235,0.21958544797973437,7.93
735216.3125,0.34452730851938645,0.2472894144404394,7.89
735216.3159722222,0.3710141325319683,0.26725405856714757,7.85
735216.3194444445,0.3864481871342028,0.27891403474317206,7.83
735216.3229166666,0.4542584797251025,0.3298374031369146,7.82
735216.3263888889,0.4770610698076351,0.3473099834259077,7.79
735216.3298611111,0.7244047959770568,0.5339397320473437,7.94
735216.3333333334,0.5834068431908024,0.42814682623489103,7.78
735216.3368055555,0.5680723330755395,0.4168048659925921,7.75
735216.3402777778,0.6228384521090594,0.45815278851502156,7.79
735216.34375,0.548555687401621,0.40238476456681377,7.71
735216.3472222222,0.610092879726872,0.4489067042376269,7.75
735216.3506944445,0.5786272553565461,0.4253331521968658,7.71
735216.3541666666,0.6062094634892744,0.4459350967533876,7.75
735216.3576388889,0.5204756224820254,0.3809066541327749,7.72
735216.3611111111,0.49568152929639214,0.3616855597811658,7.76
735216.3645833334,0.3826643541859808,0.2769268667394532,7.72
735216.3680555555,0.4007869237444782,0.2904298039750086,7.73
735216.3715277778,0.4162209826975572,0.30160025285851944,7.78
735216.375,0.4304601487905288,0.3113453151743842,7.89
735216.3784722222,0.38097158685803145,0.27459964705057693,7.86
735216.3819444445,0.34851028915920784,0.24969696593832275,7.97
735216.3854166666,0.3702175362259741,0.26578498968696473,7.97
735216.3888888889,0.3440294359496758,0.24658346757088287,7.94
735216.3923611111,0.2766175107838286,0.19755651055937573,7.82
735216.3958333334,0.282591978133988,0.20173497591494555,7.86
735216.3993055555,0.22742774148702752,0.16170073670325383,7.78
735216.4027777778,0.18132479843791952,0.12837181416325485,7.73
735216.40625,0.16877842825985828,0.11930384842437809,7.73
735216.4097222222,0.17465331571992976,0.12348301165597864,7.75
735216.4131944445,0.14587632732337077,0.10282783335074205,7.73
735216.4166666666,0.15005844978137894,0.1058286494691349,7.73
735216.4201388889,0.1432873944448418,0.10097203766244399,7.73
735216.4236111111,0.13213506882315185,0.09299470393178817,7.73
735216.4270833334,0.1488635576359105,0.10502344394627369,7.71
735216.4305555555,0.13153762283621923,0.09259073172292775,7.72
735216.4340277778,0.13641676514757978,0.09610137761493492,7.71
735216.4375,0.14268994840372187,0.10054398156334118,7.73
735216.4409722222,0.0,0.0038668877040759627,7.71
735216.4444444445,0.0,0.003879740565342668,7.73
735216.4479166666,0.13153762283621923,0.09259073172292775,7.72
735216.4513888889,0.13870697487062492,0.09769226542404263,7.73
735216.4548611111,0.13103975118265182,0.09221274420967349,7.73
735216.4583333334,0.13870697487062492,0.09769226542404263,7.73
735216.4618055555,0.14159463066923117,0.0997100074934586,7.75
735216.4652777778,0.12735550100862872,0.08960629993642806,7.72
735216.46875,0.1367154881525146,0.09631510852248265,7.71
735216.4722222222,0.1369146368228742,0.09641013961553954,7.73
735216.4756944445,0.1270567780263581,0.08941493248023608,7.71
735216.4791666666,0.0,0.003873315314988481,7.72
735216.4826388889,0.0,0.0038668877040759627,7.71
735216.4861111111,0.0,0.003873315314988481,7.72
735216.4895833334,0.0,0.003879740565342668,7.73
735216.4930555555,0.0,0.0038668877040759627,7.71
735216.4965277778,0.0,0.0038540253953705745,7.69
735216.5,0.0,0.0038540253953705745,7.69
735216.5034722222,0.0,0.0038540253953705745,7.69
735216.5069444445,0.0,0.0038475906949726347,7.68
735216.5104166666,0.0,0.0038475906949726347,7.68
735216.5138888889,0.0,0.0038475906949726347,7.68
735216.5173611111,0.0,0.0038475906949726347,7.68
735216.5208333334,0.0,0.0038540253953705745,7.69
735216.5243055555,0.0,0.0038475906949726347,7.68
735216.5277777778,0.0,0.003828272393947306,7.65
735216.53125,0.0,0.0038218282226420578,7.64
735216.5347222222,0.0,0.0038218282226420578,7.64
735216.5381944445,0.0,0.0038218282226420578,7.64
735216.5416666666,0.0,0.00380248147752652,7.61
735216.5451388889,0.0,0.00380248147752652,7.61
735216.5486111111,0.0,0.00378311335809665,7.58
735216.5520833334,0.0,0.00378311335809665,7.58
735216.5555555555,0.0,0.0037766525623156907,7.57
735216.5590277778,0.0,0.0037766525623156907,7.57
735216.5625,0.0,0.00378311335809665,7.58
735216.5659722222,0.0,0.003763723828911306,7.55
735216.5694444445,0.0,0.003763723828911306,7.55
735216.5729166666,0.0,0.003763723828911306,7.55
735216.5763888889,0.0,0.003757255888655835,7.54
735216.5798611111,0.0,0.0037378377578636615,7.51
735216.5833333334,0.0,0.003724880399117424,7.49
735216.5868055555,0.0,0.0037313602731929426,7.5
735216.5902777778,0.0,0.003724880399117424,7.49
735216.59375,0.0,0.0037378377578636615,7.51
735216.5972222222,0.0,0.003711913477461635,7.47
735216.6006944445,0.0,0.003724880399117424,7.49
735216.6041666666,0.0,0.003705426427233748,7.46
735216.6076388889,0.0,0.003705426427233748,7.46
735216.6111111111,0.0,0.003685950903043883,7.43
735216.6145833334,0.0,0.003705426427233748,7.46
735216.6180555555,0.0,0.0036924451413516152,7.44
735216.6215277778,0.0,0.003711913477461635,7.47
735216.625,0.0,0.0036924451413516152,7.44
735216.6284722222,0.1270567780263581,0.09004747140038627,7.42
735216.6319444445,0.0,0.003724880399117424,7.49
735216.6354166666,0.0,0.003724880399117424,7.49
735216.6388888889,0.0,0.003724880399117424,7.49
735216.6423611111,0.0,0.0037313602731929426,7.5
735216.6458333334,0.13133847417455125,0.09317598615818681,7.4
735216.6493055555,0.12795294697533413,0.09067016444503012,7.43
