DN,C,S,T
735217.0243055555,13.466807556414878,11.562020239953952,8.86
735217.0277777778,13.236699395974297,11.361035329570642,8.82
735217.03125,12.3736354215902,10.582560404968621,8.75
735217.0347222222,12.192169626148932,10.423654429948401,8.72
735217.0381944445,12.133572069886503,10.378272489959746,8.69
735217.0416666666,11.562418742616014,9.868055274221186,8.63
735217.0451388889,11.131910891743736,9.477224633272323,8.61
735217.0486111111,10.679023930182392,9.074586739599138,8.56
735217.0520833334,10.058038823799873,8.51647079021247,8.52
735217.0555555555,9.83507153234939,8.320230929199093,8.49
735217.0590277778,9.368923435856818,7.905178988634727,8.45
735217.0625,8.807315903085966,7.404730213897704,8.41
735217.0659722222,8.695009098522231,7.307346328412583,8.39
735217.0694444445,8.65678637106377,7.274861756614402,8.38
735217.0729166666,8.67836047877687,7.296429458114349,8.37
735217.0763888889,8.443417700224616,7.090255688194006,8.34
735217.0798611111,8.178548175782888,6.86117810801313,8.29
735217.0833333334,7.863565512628276,6.581429504409604,8.27
735217.0868055555,7.627491143206352,6.378543789424176,8.22
735217.0902777778,7.736515257186486,6.476485656035636,8.22
735217.09375,7.428555270865289,6.203668988239325,8.2
735217.0972222222,7.638029049908097,6.397083047704797,8.17
735217.1006944445,7.7487276879450375,6.500377487956103,8.15
735217.1041666666,7.720658841748219,6.482465051126877,8.11
735217.1076388889,7.915863988218679,6.666233515080856,8.07
735217.1111111111,11.895883138599512,10.368192938405826,7.97
735217.1145833334,12.940424172731914,11.391863303454352,7.86
735217.1180555555,13.329733599593649,11.803735196305432,7.74
735217.1215277778,9.900716507578549,8.52905897789752,7.87
735217.125,9.169389820383287,7.906622433946547,7.63
735217.1284722222,9.571728076726163,8.321362213949834,7.46
735217.1319444445,11.776678060113356,10.439943942860822,7.35
735217.1354166666,12.567825265098966,11.23902599530613,7.23
735217.1388888889,11.770950444257492,10.48276725472805,7.19
735217.1423611111,10.647661552680699,9.423280701430802,7.13
735217.1458333334,10.468478281441742,9.279172919246111,7.03
735217.1493055555,11.791491089211164,10.597334388847045,6.88
735217.1527777778,9.771794569427138,8.57293177477006,7.2
735217.15625,7.987270653933242,6.871110833562653,7.35
735217.1597222222,7.05867130830684,6.0018718485702,7.44
735217.1631944445,4.859781551104082,4.003079152028119,7.64
735217.1666666666,5.468247405203854,4.556087329368492,7.52
735217.1701388889,3.635909262563735,2.93665859248216,7.67
735217.1736111111,3.74489502841794,3.0329110478359134,7.64
735217.1770833334,2.2732631790050277,1.7840246587114703,7.7
735217.1805555555,1.8092745864270314,1.3994954609484243,7.77
735217.1840277778,1.224098453961568,0.9285548830658711,7.76
735217.1875,1.4864625936546116,1.140070773899065,7.71
735217.1909722222,1.879074554913019,1.4580850302499464,7.73
735217.1944444445,1.308960648265181,0.9970198824717927,7.73
735217.1979166666,1.0927688856863074,0.8249368328195061,7.74
735217.2013888889,1.0705196590515267,0.8075920809839532,7.73
735217.2048611111,1.4576172812140518,1.1181106444253104,7.67
735217.2083333334,1.409377694096427,1.0792814241738238,7.67
735217.2118055555,9.513091961265237,8.23327543605896,7.6
735217.2152777778,9.107513323932295,7.777673862977536,7.95
735217.21875,12.047416065475852,10.457263695314767,8.15
735217.2222222222,12.37007665586869,10.74510398602338,8.2
735217.2256944445,10.421344762106681,8.936819192899385,8.17
735217.2291666666,12.35000964165156,10.689784781629728,8.32
735217.2326388889,11.800675334246119,10.179634677172784,8.31
735217.2361111111,9.71275786758784,8.274186160784291,8.21
735217.2395833334,10.671725688857903,9.129683769436486,8.32
735217.2430555555,10.152085107505192,8.64627396510902,8.34
735217.2465277778,10.087612482270695,8.577369242559922,8.38
735217.25,10.298391627508057,8.763302994330617,8.41
735217.2534722222,12.252058278950411,10.52046860587118,8.58
735217.2569444445,16.918440014121717,14.743683854357203,9.02
735217.2604166666,21.470041383489505,18.871792771470954,9.48
735217.2638888889,25.349821763518705,22.350379503952695,9.94
735217.2673611111,27.918623208517708,24.613590644513387,10.29
735217.2708333334,29.503030291213467,26.006754319886465,10.5
735217.2743055555,30.175365474584865,26.595758191131207,10.59
735217.2777777778,30.346212309771488,26.73275375553361,10.63
735217.28125,30.76798579188061,27.11363602971384,10.67
735217.2847222222,30.94007587579845,27.258837636863003,10.7
735217.2881944445,31.266359384036534,27.531478187068423,10.76
735217.2916666666,31.572570330743538,27.7992886795324,10.8
735217.2951388889,31.7871226220125,27.98531656176898,10.83
735217.2986111111,31.735460021256443,27.980783077457968,10.77
735217.3020833334,31.94003589052432,28.134224174462258,10.83
735217.3055555555,31.976987906814465,28.162545110175,10.84
735217.3090277778,32.01696882214683,28.216873338929897,10.82
735217.3125,32.047852272175,28.216195490843358,10.86
735217.3159722222,32.08508378573685,28.26786002395932,10.84
735217.3194444445,32.12227947405333,28.28868567483667,10.86
735217.3229166666,32.13475494108011,28.300838840647852,10.86
735217.3263888889,32.14099116513109,28.2992017277062,10.87
