DN,C,S,T
735538.3854166667,27.271261163944928,24.366588702286087,9.72
735538.3888888889,26.94913814584894,24.050218283677253,9.72
735538.3923611111,26.915135698325354,24.003541244823342,9.74
735538.3958333334,26.354161621330995,23.447666834866432,9.75
735538.3993055556,26.548964420908003,23.631670452739332,9.759999999999998
735538.4027777779,26.078754348213966,23.17215999634208,9.760000000670551
735538.40625,26.059869950091237,23.140905776619896,9.78
735538.4097222222,25.597931313406807,22.684525284581166,9.79
735538.4131944445,25.296073856944638,22.372460048634593,9.82
735538.4166666667,25.209568188736622,22.288506080872207,9.820000000335275
735538.4201388889,24.34387921771818,21.44442835052248,9.83
735538.4236111111,24.448872743295407,21.533943276713487,9.85
735538.4270833334,24.275752908564566,21.366822077013396,9.85
735538.4305555556,23.90402753261484,21.002667954660822,9.860000000335276
735538.4340277779,23.648484991953783,20.75105016225206,9.87
735538.4375,22.789163739067664,19.92683270998911,9.87
735538.4409722222,22.740078291028578,19.87986419406128,9.87
735538.4444444445,22.15118111719121,19.322654341687674,9.86
735538.4479166667,21.90961078797919,19.076518277371964,9.89
735538.4513888889,21.875052921992864,19.04362216549934,9.89
735538.4548611111,21.620160598433106,18.795983277424387,9.9
735538.4583333334,21.730889362563246,18.901235206931954,9.9
735538.4618055556,21.414901424552653,18.59590723585902,9.909999999664723
735538.4652777779,21.25320652502599,18.44763124260523,9.900000000335277
735538.46875,22.00700855400187,19.15867892605996,9.91
735538.4722222222,20.859521466813835,18.069689199902815,9.91
735538.4756944445,20.663268944095382,17.884126182028535,9.91
735538.4791666667,21.37476002457269,18.55781992542185,9.909999999664723
735538.4826388889,19.930434014794677,17.19775112046879,9.9
735538.4861111111,22.356340618527586,19.480783159029485,9.93
735538.4895833334,21.722776813893386,18.877876899449344,9.93
735538.4930555556,21.81111661981632,18.96181904751343,9.93
735538.4965277779,20.657052892235523,17.868382912908984,9.929999999329448
735538.5,21.3571313494099,18.54109596570915,9.91
735538.5034722222,20.932811131207874,18.12402201188484,9.94
735538.5069444445,20.65705286876356,17.863451606672268,9.94
735538.5104166667,20.87044229712567,18.065053452261424,9.939999999664723
735538.5138888889,20.14543825355753,17.3858719726074,9.93
735538.5173611111,20.365180870217912,17.59294492398851,9.93
735538.5208333334,19.51220773466712,16.79986418503428,9.91
735538.5243055556,18.99625440099451,16.307157344414446,9.93
735538.5277777779,19.512207755352808,16.790591129172718,9.929999999329448
735538.53125,20.129182552200216,17.380157464184943,9.91
735538.5347222222,21.4712207764806,18.64935868391478,9.91
735538.5381944445,22.907867884387706,20.018332585183927,9.91
735538.5416666667,22.89598713381424,20.012495552407625,9.899999998994172
735538.5451388889,22.414997248926813,19.56911019225664,9.87
735538.5486111111,23.079644031735576,20.193869837241973,9.89
735538.5520833334,23.125748564385685,20.23803982174444,9.89
