DN,C,S,T,P
735661.0694444444,22.212747085383054,18.785733599665523,10.999999999664723,
735661.0729166666,22.262813497920124,18.832048350174738,11.0,
735661.0763888889,22.475422822518595,19.028863143996592,11.0,
735661.0798611111,22.44515404299543,19.005985256323147,10.99,
735661.0833333333,22.11129800986603,18.691924297070614,10.999999999664723,
735661.0868055555,22.06818682357379,18.65713591869678,10.99,
735661.0902777778,21.93102144648024,18.525348959039892,11.0,
735661.09375,21.932696213134474,18.52689570257424,11.0,
735661.0972222221,21.76526037946555,18.362364654042025,11.019999999329448,
735661.1006944444,21.709655952976757,18.311092226798046,11.02,
735661.1041666666,21.54390297245628,18.168195995467542,11.0,
735661.1076388889,21.448682954320446,18.080460916493532,11.0,
735661.1111111111,21.344240927890052,17.974528630719433,11.02,
735661.1145833333,21.172198411059927,17.816300858282993,11.02,
735661.1180555555,21.086729595057424,17.73294170736588,11.03,
735661.1215277778,21.086729595057424,17.73775030694015,11.02,
735661.125,21.202315014297128,17.83915096164292,11.03,
735661.1284722221,21.12778741156202,17.775480117631105,11.020000000335276,
735661.1319444444,20.67248129690451,17.36697235083438,11.000000000670552,
735661.1354166666,20.396859029325988,17.1189959229497,10.99,
735661.1388888889,19.70548108192503,16.491336997796115,10.98,
735661.1423611111,19.25647703897388,16.090757773383274,10.96,
735661.1458333333,18.339102172383196,15.273924930884949,10.920000001341105,
735661.1493055555,17.95669085068999,14.93153080312196,10.91,
735661.1527777778,17.782481135129927,14.785970469656554,10.88,
735661.15625,17.43647251774226,14.477117443733865,10.87,
735661.1597222221,17.049415697592917,14.139444772349645,10.840000001005828,
735661.1631944444,17.20490196771495,14.275854366121697,10.849999999664725,
735661.1666666666,16.68586007934455,13.815708686892044,10.83,
735661.1701388889,15.893623190947089,13.115193749919571,10.8,
735661.1736111111,15.879672028555678,13.10625698157844,10.79,
735661.1770833333,17.049415645397115,14.143289526233788,10.829999998658895,
735661.1805555555,16.510227767462247,13.65772592619919,10.83,
735661.1840277778,15.32224163504085,12.617845644190288,10.76,
735661.1875,16.658971666302357,13.79151086382624,10.83,
735661.1909722221,16.738564952601607,13.863151640583382,10.83,
735661.1944444444,16.209989643355147,13.402644012392555,10.790000001341104,
735661.1979166666,16.13742353693657,13.333849334329694,10.8,
735661.2013888889,14.651326164664695,12.029425111261624,10.73,
735661.2048611111,15.591388701228796,12.858604944875982,10.76,
735661.2083333333,14.265478230077958,11.689532832848508,10.720000001341104,
735661.2118055555,11.994248897550348,9.715556887715884,10.62,
735661.2152777778,12.133702468132274,9.832346298925865,10.64,
735661.21875,12.574012263258345,10.218712260676137,10.64,
735661.2222222221,13.35172080135381,10.892482617174762,10.679999998658895,
735661.2256944444,13.307571940455729,10.859411906929138,10.660000000670552,
735661.2291666666,13.74145620189904,11.23721802986241,10.68,
735661.2326388889,15.732806692420153,12.999431111403078,10.72,
735661.2361111111,16.917651158110893,14.062693118071646,10.73,
735661.2395833333,18.007078227893853,15.038355770185841,10.759999998994171,
735661.2430555555,18.36994780075091,15.368615496815014,10.76,
735661.2465277778,18.74488190017556,15.706330918348492,10.77,
735661.25,24.54715240056118,21.072381005955584,10.8,
735661.2534722221,25.669487755335297,22.1257933771882,10.809999999664724,
735661.2569444444,26.883216392628526,23.26513994592899,10.829999999329448,
735661.2604166666,28.299517086068565,24.61055500387937,10.84,
735661.2638888889,28.376011110379064,24.67710230633892,10.85,
735661.2673611111,28.439333696146313,24.737757112925173,10.85,
735661.2708333333,28.493843687053886,24.789985114652485,10.85,
735661.2743055555,28.56932489975385,24.86232856570447,10.85,
735661.2777777778,28.564672796032042,24.85786910651862,10.85,
735661.28125,28.608398291408264,24.886234686882286,10.87,
735661.2847222221,28.672987407984227,24.96172372260397,10.850000000670553,
735661.2881944444,28.700883796115104,24.974878318571314,10.869999999329446,
735661.2916666666,28.747369844951066,25.033074010757037,10.85,
735661.2951388889,28.777735506859305,25.062209005043734,10.85,
735661.2986111111,28.80107507830465,25.084605487684843,10.85,
735661.3020833333,28.836286565153422,25.118398816677033,10.85,
735661.3055555555,28.85982682678492,25.140994097876547,10.85,
735661.3090277778,28.876344942552834,25.156850613713154,10.85,
735661.3125,28.925892676169315,25.204421178515712,10.85,
735661.3159722221,28.954378229768977,25.231775035869152,10.85,
735661.3194444444,28.990083972133533,25.27983319653203,10.830000000670552,
735661.3229166666,28.985337245828365,25.27527153514864,10.83,
735661.3263888889,29.04022906463631,25.32802943374434,10.83,
735661.3298611111,29.033007090373186,25.321087439532945,10.83,
735661.3333333333,29.01866574886546,25.3073027757365,10.83,
735661.3368055555,29.00669685478384,25.288910397665806,10.84,
735661.3402777778,28.994830616174394,25.277509228509086,10.84,
735661.34375,29.025888101118873,25.307350828213963,10.84,
735661.3472222221,29.025888101118873,25.307350828213963,10.84,
735661.3506944444,29.001950423135376,25.28434991530624,10.84,
735661.3541666666,29.049823680912198,25.33035230119497,10.84,
735661.3576388889,29.080978117130986,25.360294766117608,10.84,
735661.3611111111,29.06179069486025,25.341853257776904,10.84,
735661.3645833333,29.056942052970715,25.337193369485167,10.84,
735661.3680555555,29.068908762024748,25.348694415942365,10.84,
735661.3715277778,29.097791834285346,25.383369005940512,10.83,
735661.375,29.080978117130986,25.360294766117608,10.84,
735661.3784722221,29.097791833721622,25.383369005166887,10.830000000335277,
735661.3819444444,29.073757198200372,25.35335436754555,10.839999999664723,
735661.3854166666,29.068908762024748,25.348694415942365,10.84,
735661.3888888889,29.042601957708722,25.323412140687584,10.84,
735661.3923611111,29.056942052808154,25.330294343931524,10.85,
735661.3958333333,29.049823681150862,25.323455152038093,10.85,
735661.3993055555,29.049823680912198,25.33035230119497,10.84,
735661.4027777778,29.037856151145604,25.318851492712422,10.84,
735661.40625,29.037856151145604,25.311957497133527,10.85,
735661.4097222221,29.009173222057,25.291289789154536,10.840000000335275,
735661.4131944444,29.01866574806637,25.29352190111088,10.849999999664725,
735661.4166666666,29.013919526353305,25.295850303549727,10.84,
735661.4201388889,29.00669685478384,25.288910397665806,10.84,
735661.4236111111,28.978113801762067,25.261448665063856,10.84,
735661.4270833333,28.997203905298985,25.279789451457575,10.84,
735661.4305555555,28.978113801762067,25.261448665063856,10.84,
735661.4340277778,28.96149912834267,25.24548747844216,10.84,
735661.4375,28.978113801762067,25.261448665063856,10.84,
735661.4409722221,28.954378231519826,25.238647040272895,10.84,
735661.4444444444,28.93538821300374,25.2204060648488,10.84,
735661.4479166666,28.93064048843509,25.215845863298625,10.84,
735661.4513888889,28.888113421517872,25.17500303147259,10.84,
735661.4548611111,28.902255503263138,25.188584129039835,10.84,
735661.4583333333,28.880990462597758,25.16816296506777,10.84,
735661.4618055555,28.876344942552834,25.163702067664026,10.84,
735661.4652777778,28.8668471625694,25.15458205165436,10.84,
735661.46875,28.895132949401095,25.18174399813263,10.84,
735661.4722222221,28.914125975524783,25.199984421687816,10.84,
735661.4756944444,28.83628656894375,25.12523972918141,10.84,
735661.4791666666,28.610672171155187,24.9087494939569,10.84,
735661.4826388889,28.330988387628988,24.633987419671264,10.85,
735661.4861111111,27.776352155173846,24.110170352191037,10.84,
735661.4895833333,27.57683334472698,23.91966702360709,10.84,
735661.4930555555,27.15490190038935,23.51739955704782,10.84,
735661.4965277778,26.611242391725714,23.000280652934766,10.84,
735661.5,26.417519996413695,22.816344465485468,10.84,
735661.5034722221,26.127686557673957,22.547612788587276,10.830000000335277,
735661.5069444444,26.046741867130244,22.470896273675578,10.83,
735661.5104166666,25.769077981534735,22.207967814048374,10.83,
735661.5138888889,25.676818556588398,22.120684054470892,10.83,
735661.5173611111,25.224003311625108,21.704679811023638,10.81,
735661.5208333333,25.47735556953441,21.944057989908234,10.81,
735661.5243055555,25.69524650134544,22.13811498209666,10.83,
735661.5277777778,25.70817264400994,22.15034272071511,10.83,
735661.53125,25.616293363549758,22.06344464868901,10.83,
735661.5347222221,25.691583231852704,22.134649782200384,10.83,
735661.5381944444,25.84876859663998,22.283392571942393,10.83,
735661.5416666666,25.612621745921516,22.071986549198108,10.81,
735661.5451388889,25.828378904173853,22.26409152654129,10.83,
735661.5486111111,25.72109407951256,22.162566785996432,10.83,
735661.5520833333,25.335857218364694,21.79252503645654,10.839999999664723,
735661.5555555555,25.45555259866839,21.911513317145943,10.83,
735661.5590277778,25.026867669703446,21.50691507897818,10.83,
735661.5625,24.636787714974094,21.13950515628346,10.83,
735661.5659722221,24.139964331709212,20.67260028283614,10.83,
735661.5694444444,23.86593027814266,20.426687207731263,10.810000000670552,
735661.5729166666,23.137678925097923,19.734271202051318,10.83,
735661.5763888889,22.662313616406486,19.30144131945205,10.81,
735661.5798611111,22.239457567605964,18.907797304868584,10.81,
735661.5833333333,21.92444227883466,18.61511840075999,10.81,
735661.5868055555,21.763589125442863,18.46586089788842,10.81,
735661.5902777778,21.827484088957377,18.525134334007312,10.81,
735661.59375,21.440620020180383,18.166564612316503,10.81,
735661.5972222221,21.25957395137897,17.999017855699577,10.81,
735661.6006944444,20.749442819326386,17.52781527424505,10.81,
735661.6041666666,20.360643401839877,17.169576551872705,10.81,
735661.6076388889,20.170690325131122,16.994836954754426,10.81,
735661.6111111111,20.065639725659217,16.898280045489958,10.81,
735661.6145833333,19.984621714672,16.823851698391508,10.81,
735661.6180555555,19.850218017609944,16.700455104626595,10.81,
735661.6215277778,19.885249547032615,16.73260863388371,10.81,
735661.625,19.49226038613575,16.3722731097093,10.81,
735661.6284722221,19.323946049513232,16.209372013909395,10.829999999329448,
735661.6319444444,19.26215347123664,16.152873227374112,10.83,
735661.6354166666,19.054412410827986,15.963077749173392,10.83,
735661.6388888889,18.910721662976762,15.831933907299634,10.83,
735661.6423611111,18.731278801610312,15.668314707315409,10.83,
735661.6458333333,18.505998486382637,15.458940911415537,10.839999999664723,
735661.6493055555,18.288106087837036,15.264964444233573,10.83,
735661.6527777778,18.198576965710803,15.179481466942635,10.84,
735661.65625,17.28017956420822,14.359414969987832,10.81,
735661.6597222221,16.833795216407385,13.96409875435676,10.790000000670553,
735661.6631944444,16.529417535895682,13.697316970285092,10.770000000670551,
735661.6666666666,16.303136051021877,13.497352468017747,10.76,
735661.6701388889,16.649911059962264,13.80587336410441,10.77,
735661.6736111111,15.55987672331982,12.844375821952283,10.72,
735661.6770833333,15.687336546708412,12.955114829375521,10.729999999664726,
735661.6805555555,15.231964208129734,12.550849384205268,10.72,
735661.6840277778,14.695945100570789,12.08231550295576,10.69,
735661.6875,14.438924225241456,11.853361862169049,10.69,
735661.6909722221,13.759554658595784,11.25938689428287,10.660000001005828,
735661.6944444444,14.801452569315215,12.17310273823043,10.699999998658896,
735661.6979166666,15.070520290821964,12.413334864526577,10.7,
735661.7013888889,14.542504825272628,11.942327405553405,10.7,
735661.7048611111,14.748055321851329,12.12548090812142,10.7,
735661.7083333333,14.627885687647542,12.021648320225074,10.690000000335274,
735661.7118055555,14.117268619219354,11.576876901175284,10.66,
735661.7152777778,13.537574560218763,11.096036131088347,10.55,
735661.71875,13.859003556367238,11.381681221582463,10.55,
735661.7222222221,14.182118744137766,11.663124744344854,10.569999999329449,
735661.7256944444,13.962300049916372,11.467355456098685,10.57,
735661.7291666666,14.063542744661236,11.557483311193774,10.57,
735661.7326388889,14.205442626017236,11.683914924414058,10.57,
735661.7361111111,13.9148805479394,11.431405809511778,10.55,
735661.7395833333,13.491944556638494,11.058560537536962,10.540000000335276,
735661.7430555555,13.732898901118741,11.269535535053194,10.55,
735661.7465277778,13.138559160448672,10.745318343786002,10.54,
735661.75,13.458313118013338,11.019682570050241,10.57,
735661.7534722221,15.40633040933571,12.741536027982619,10.619999998323618,
735661.7569444444,16.596063360612415,13.79863641670952,10.659999998658895,
735661.7604166666,17.10767944830767,14.253947070141907,10.68,
735661.7638888889,17.132221650686617,14.276186571534327,10.68,
735661.7673611111,17.492604516859195,14.603147199903377,10.68,
735661.7708333333,22.520749609512567,19.190443711421008,10.769999996982515,
735661.7743055555,24.87198409777158,21.360946711090076,10.83,
735661.7777777778,26.55868023794294,22.93162869142066,10.87,
735661.78125,27.974903544469793,24.260284464584824,10.9,
735661.7847222221,28.473365523766308,24.72995128582695,10.909999999664723,
735661.7881944444,28.500669239977267,24.756071520613002,10.91,
735661.7916666666,28.528072394085875,24.77555094251084,10.92,
735661.7951388889,28.592273685613655,24.823470293411265,10.94,
735661.7986111111,28.626795320427384,24.87000907477667,10.92,
735661.8020833333,28.654491127122423,24.88298024419415,10.939999999329446,
735661.8055555555,28.738073416251737,24.962952713064695,10.94,
735661.8090277778,28.770712517386723,24.987396630085833,10.95,
735661.8125,28.777735506859305,25.000912827964154,10.94,
735661.8159722221,28.87159609548227,25.090773819774256,10.94,
735661.8194444444,28.89988134028072,25.11786152438049,10.94,
735661.8229166666,28.923518736817503,25.14050091432644,10.94,
735661.8263888889,28.918874008637037,25.136052095731994,10.94,
735661.8298611111,28.9425096332931,25.1586918020275,10.94,
735661.8333333333,28.966246284555858,25.18143079936946,10.94,
735661.8368055555,28.973366859492057,25.188252588390398,10.94,
735661.8402777778,28.990083973330663,25.2179811984364,10.92,
735661.84375,28.987710620179808,25.201995161737788,10.94,
735661.8472222221,29.006696854147275,25.22018704757591,10.94,
735661.8506944444,29.01391952611115,25.227107960823556,10.94,
735661.8541666666,29.021038828278556,25.233930051796317,10.94,
735661.8576388889,29.042601957708722,25.268334008018176,10.92,
735661.8611111111,29.06179069486025,25.286734730165755,10.92,
735661.8645833333,29.073757196993338,25.29821064511976,10.92,
735661.8680555555,29.073757197394546,25.29821064550452,10.92,
735661.8715277778,29.073757197394546,25.29821064550452,10.92,
735661.875,29.105012146277236,25.328187271711258,10.92,
735661.8784722221,29.07850239485096,25.302761483216514,10.92,
735661.8819444444,29.078502393962154,25.302761482364048,10.92,
735661.8854166666,29.073757197394546,25.284454641917968,10.94,
735661.8888888889,29.10975682436498,25.33273827590213,10.92,
735661.8923611111,29.030634114525846,25.23626291408496,10.95,
735661.8958333333,29.044974829916704,25.250002487676337,10.95,
735661.8993055555,29.033007090373186,25.23853635465583,10.95,
735661.9027777778,29.06653609301827,25.277533294733967,10.94,
735661.90625,29.10975682436498,25.318963363085278,10.94,
735661.9097222221,29.105012146436316,25.314414851471714,10.94,
735661.9131944444,29.090571341293092,25.30057171445822,10.94,
735661.9166666666,29.042601957708722,25.247729019200204,10.95,
735661.9201388889,29.049823680912198,25.254648290311287,10.95,
735661.9236111111,29.037856151145604,25.24318209836202,10.95,
735661.9270833333,29.001950423536638,25.2019326602053,10.959999999664724,
735661.9305555555,29.001950422332804,25.181395381427215,10.99,
735661.9340277778,29.001950422332804,25.188238169012106,10.98,
735661.9375,28.978113801762067,25.165424587363574,10.98,
735661.9409722221,29.013919525152826,25.19969453157137,10.98,
735661.9444444444,28.970993357685575,25.158610237533118,10.98,
735661.9479166666,28.947257137696933,25.1290675643731,10.99,
735661.9513888889,28.923518736817503,25.106360009035708,10.99,
735661.9548611111,28.888113421517872,25.07249686605235,10.99,
735661.9583333333,28.869221642769222,25.047625176740027,10.999999999664723,
735661.9618055555,28.876344942552834,25.054435285017316,11.0,
735661.9652777778,28.862201374796303,25.02731613909557,11.02,
735661.96875,28.899881341229058,25.056516872459518,11.03,
735661.9722222221,28.923518736025,25.07910058116701,11.03,
735661.9756944444,28.923518736817503,25.079100581924184,11.03,
735661.9791666666,28.90462964276161,25.061053308006002,11.03,
735661.9826388889,28.66379113685365,24.817611654933746,11.05,
735661.9861111111,28.27497771824887,24.44047110774003,11.06,
735661.9895833333,28.17481363481957,24.338555095590255,11.069999999664725,
735661.9930555555,27.411659227611196,23.594849128263004,11.1,
735661.9965277778,27.213991266408925,23.407774900693425,11.1,
735662.0,26.83551848625274,23.050081259362653,11.1,
735662.0034722221,26.011072212609875,22.26713031815154,11.109999999664723,
735662.0069444444,25.12346572981681,21.422816306631955,11.12999999932945,
735662.0104166666,24.321153423862082,20.662506665826893,11.15,
735662.0138888889,23.6019911260486,19.983150982600115,11.17,
735662.0173611111,23.555651865084403,19.94018143982288,11.17,
735662.0208333333,23.577899677496923,19.960810147596174,11.17,
735662.0243055555,22.91630128937608,19.348373387711984,11.17,
735662.0277777778,22.642021707132244,19.110601219329972,11.14,
735662.03125,22.11465137243407,18.629280774459154,11.13,
735662.0347222221,21.48249461528529,18.057697210973586,11.110000000670551,
735662.0381944444,21.058377691484964,17.66856275638177,11.11,
735662.0416666666,20.46937651590125,17.11574112972275,11.14,
735662.0451388889,20.30808602435388,16.968592168301388,11.14,
735662.0486111111,20.2406736235519,16.90255561931182,11.15,
735662.0520833333,20.278133387631005,16.936697024925877,11.15,
735662.0555555555,20.077370044258156,16.744740637550052,11.17,
735662.0590277778,19.543470743734428,16.26843099767244,11.15,
735662.0625,19.0460341533684,15.817542928638012,11.15,
735662.0659722221,18.56143655584807,15.383708406868479,11.140000000335277,
735662.0694444444,18.422325508380165,15.262301282576537,11.130000000335277,
735662.0729166666,18.171900429505314,15.044655457709144,11.11,
735662.0763888889,18.64408049046478,15.470891960967464,11.11,
735662.0798611111,18.171900429505314,15.048728618515346,11.1,
735662.0833333333,18.016367781686803,14.912591778462538,11.090000000335275,
735662.0868055555,17.5384031149712,14.478615527973576,11.1,
735662.0902777778,17.28409662842252,14.246517488791103,11.11,
735662.09375,18.39276751104103,15.252138905913945,11.09,
735662.0972222221,17.883983664829362,14.789347338653,11.099999999664725,
735662.1006944444,17.70350468919421,14.623027400339078,11.109999999664723,
735662.1041666666,17.403849218113503,14.346155455253461,11.13,
735662.1076388889,17.383017050410484,14.327475728852397,11.13,
735662.1111111111,19.213151847574185,15.990501063989248,11.1,
735662.1145833333,21.143640351136273,17.756334641279818,11.090000000335275,
735662.1180555555,20.55154588623901,17.209380879388373,11.1,
735662.1215277778,19.79938947738506,16.518776633540078,11.11,
735662.125,17.59990596196806,14.52207259169975,11.13,
735662.1284722221,17.184141886311522,14.145442750260964,11.139999999664724,
735662.1319444444,16.938229865297952,13.921687708988001,11.149999999664724,
735662.1354166666,17.752150556887926,14.654858598298302,11.14,
735662.1388888889,17.359577890599816,14.298722739668444,11.15,
735662.1423611111,17.02610417281963,13.992668226331258,11.17,
735662.1458333333,16.269896960064763,13.314890855376271,11.179999999664723,
735662.1493055555,16.16289651225086,13.212642474816862,11.2,
735662.1527777778,15.563729041113719,12.688462447005227,11.18,
735662.15625,15.408896999824954,12.544721887621757,11.2,
735662.1597222221,14.752981013781634,11.97613461156484,11.170000001005828,
735662.1631944444,13.329007139202172,10.760766912810027,11.060000003688037,
735662.1666666666,12.983620721430576,10.46211152364432,11.05,
735662.1701388889,11.819913108111766,9.475022080274234,10.96,
735662.1736111111,10.837564257832522,8.646380923334112,10.88,
735662.1770833333,11.560679663749802,9.25323352235487,10.949999997653066,
735662.1805555555,11.702578657282972,9.373440954865774,10.96,
735662.1840277778,11.909635347748965,9.547584835193593,10.98,
735662.1875,11.325923712380067,9.05293068472815,10.94,
735662.1909722221,10.775366265028486,8.592850777011238,10.88000000201166,
735662.1944444444,10.65696479431737,8.493336224577085,10.870000000335274,
735662.1979166666,11.385963181630203,9.109704524420575,10.92,
735662.2013888889,11.582789783346389,9.2723504405805,10.95,
735662.2048611111,10.97444025146873,8.759526968676576,10.9,
735662.2083333333,11.031038394077797,8.805903920429039,10.909999999664723,
735662.2118055555,11.0718167522554,8.843445293517446,10.9,
735662.2152777778,10.084620561300463,8.01122663732419,10.83,
735662.21875,11.321501837254429,9.100901113759793,10.73,
735662.2222222221,11.69147424879968,9.41740539458923,10.749999999329447,
735662.2256944444,11.73048713933578,9.451359941732818,10.75,
735662.2291666666,11.456026173631805,9.217733807512735,10.73,
735662.2326388889,11.933319133359117,9.625448173687856,10.76,
735662.2361111111,12.473168297250643,10.094299114620577,10.77,
735662.2395833333,12.418914440256499,10.049560059294848,10.760000000335276,
735662.2430555555,12.364858051113139,10.002266956316484,10.76,
735662.2465277778,11.66484344560337,9.399349093967373,10.73,
735662.25,11.556257677455045,9.30486915485934,10.73,
735662.2534722221,11.277971063490758,9.07052977089127,10.700000001005828,
735662.2569444444,10.695580283411307,8.56838370103725,10.690000000335274,
735662.2604166666,11.95366172782173,9.661577943834,10.69,
735662.2638888889,13.724440029400375,11.20687156939453,10.73,
735662.2673611111,14.084304494228853,11.519308615436714,10.75,
735662.2708333333,14.140491977332928,11.562822333891067,10.769999999329448,
735662.2743055555,15.54101121087094,12.803051565175268,10.79,
735662.2777777778,19.435456712109243,16.32025631184806,10.81,
735662.28125,22.544301589294232,19.191493354936718,10.81,
735662.2847222221,25.769077873415682,22.226113565217034,10.800000000335277,
735662.2881944444,26.84949529003911,23.258381239471575,10.790000000335276,
735662.2916666666,27.957470189761416,24.316355355210764,10.79,
735662.2951388889,28.319704954626395,24.663458193522207,10.79,
735662.2986111111,28.51897291549603,24.854655774634764,10.79,
735662.3020833333,28.672987404986007,25.016190182707145,10.770000000670551,
735662.3055555555,28.789405587343577,25.12811905079213,10.77,
735662.3090277778,28.96861983154506,25.30054207365331,10.77,
735662.3125,29.056942052808154,25.38557066788504,10.77,
735662.3159722221,29.073757196830776,25.40176274163086,10.77,
735662.3194444444,29.117079977968913,25.429617186235063,10.789999999329448,
735662.3229166666,29.1580243955894,25.4690361064398,10.79,
735662.3263888889,29.19442619080743,25.504087985924915,10.79,
735662.3298611111,29.208965074868754,25.518089378893354,10.79,
735662.3333333333,29.233298142487875,25.541524998784624,10.79,
735662.3368055555,29.240618317370146,25.548575713201444,10.79,
735662.3402777778,29.20649041940479,25.50875257876026,10.8,
735662.34375,29.19679782852521,25.492472902203744,10.81,
735662.3472222221,29.18957974405487,25.4855257559187,10.81,
735662.3506944444,29.150805389094458,25.448210843938824,10.81,
735662.3541666666,29.165346354524925,25.448333421882648,10.83,
735662.3576388889,29.153280495817025,25.436728675425705,10.83,
735662.3611111111,29.138738941410267,25.42274371432224,10.83,
735662.3645833333,29.184733218679217,25.46698076179415,10.83,
735662.3680555555,29.177411730225415,25.4599383577664,10.83,
735662.3715277778,29.189579743812867,25.485525755685778,10.81,
735662.375,29.189579743812867,25.485525755685778,10.81,
735662.3784722221,29.189579743812867,25.485525755685778,10.81,
735662.3819444444,29.189579743812867,25.485525755685778,10.81,
735662.3854166666,29.216285815427586,25.518183684111033,10.8,
735662.3888888889,29.21381121813045,25.515801076344083,10.8,
735662.3923611111,29.201644161932737,25.504086713036,10.8,
735662.3958333333,29.201644161932737,25.497137455144937,10.809999999664724,
735662.3993055555,29.221131845078705,25.52284964943769,10.8,
735662.4027777778,29.208965074868754,25.5111351610966,10.8,
735662.40625,29.201644161932737,25.504086713036,10.8,
735662.4097222221,29.213811217722515,25.515801075951327,10.8,
735662.4131944444,29.21381121813045,25.515801076344083,10.8,
735662.4166666666,29.201644161932737,25.504086713036,10.8,
735662.4201388889,29.20649041940479,25.51570614236472,10.79,
735662.4236111111,29.221131845078705,25.529807083741495,10.79,
735662.4270833333,29.221131845078705,25.529807083741495,10.79,
735662.4305555555,29.245463973657188,25.553243130193668,10.79,
735662.4340277778,29.225977799851243,25.53447436370339,10.79,
735662.4375,29.201644161932737,25.511038995526114,10.79,
735662.4409722221,29.2089650746233,25.51808937865697,10.79,
735662.4444444444,29.133891600599533,25.445801532361,10.79,
735662.4479166666,29.182258370034578,25.492370730628064,10.79,
735662.4513888889,29.165346354524925,25.476086060667658,10.79,
735662.4548611111,29.124299811175838,25.43656747640934,10.79,
735662.4583333333,29.03063411766623,25.3395097885963,10.799999999664724,
735662.4618055555,28.99720390593903,25.314250817476847,10.79,
735662.4652777778,28.918874008637037,25.238902637285655,10.79,
735662.46875,28.895132949401095,25.22982240303013,10.77,
735662.4722222221,28.89048769597141,25.225352889320323,10.77,
735662.4756944444,28.817493994988038,25.155133483522434,10.77,
735662.4791666666,28.73342505661388,25.07428959455169,10.77,
735662.4826388889,28.405295449816535,24.765804609441314,10.76,
735662.4861111111,28.321982406133856,24.67909184936234,10.77,
735662.4895833333,28.315253482426947,24.6726349773989,10.77,
735662.4930555555,28.077693558830212,24.444811411302208,10.77,
735662.4965277778,27.94231787963463,24.31509885682159,10.77,
735662.5,27.85790924309138,24.234263498036576,10.77,
735662.5034722221,27.682463974946863,24.072910336016772,10.760000000335276,
735662.5069444444,27.6824639690646,24.072910330606987,10.76,
735662.5104166666,27.474115082015665,23.880142146302962,10.75,
735662.5138888889,27.16912924434571,23.601581100386436,10.73,
735662.5173611111,26.73875116723618,23.190837371228916,10.73,
735662.5208333333,26.173157595719623,22.67089003670599,10.700000001005828,
735662.5243055555,25.9530152999822,22.46152782739228,10.7,
735662.5277777778,25.421027954263632,21.96251706362216,10.69,
735662.53125,25.439163488461745,21.97971545349315,10.69,
735662.5347222221,24.73568321159083,21.33117720615592,10.660000001005828,
735662.5381944444,24.788711003584496,21.381338518345665,10.66,
735662.5416666666,23.16672026161965,19.880241041612116,10.61,
735662.5451388889,21.857002151274266,18.669219819497638,10.58,
735662.5486111111,13.37089503810136,10.948178217137567,10.55,
735662.5520833333,19.66804753112357,16.655515596873787,10.540000000335276,
735662.5555555555,19.305689191435718,16.32119412233257,10.54,
735662.5590277778,18.901132390706096,15.953125200271645,10.53,
735662.5625,18.18790372602922,15.306879679710617,10.51,
735662.5659722221,18.194574088494996,15.312992298416006,10.51,
735662.5694444444,18.516786544669113,15.595761188218699,10.53999999899417,
735662.5729166666,18.167900828146088,15.276021016934825,10.54,
735662.5763888889,18.742160681812372,15.802660661984564,10.54,
735662.5798611111,17.32177436096289,14.515269979749798,10.51,
735662.5833333333,17.428616904294437,14.60470782813507,10.529999999329446,
735662.5868055555,16.511420808085283,13.770945855779141,10.53,
735662.5902777778,16.201065431200266,13.49729567456677,10.51,
735662.59375,15.524616296722062,12.889929997254084,10.5,
735662.5972222221,15.535974091936156,12.896641560077455,10.509999999664725,
735662.6006944444,14.218827186546845,11.727850132555247,10.470000001341104,
735662.6041666666,13.998899458947985,11.534550023319985,10.46,
735662.6076388889,14.178477545473738,11.691783968284582,10.47,
735662.6111111111,13.308751847612447,10.922913543712973,10.45,
735662.6145833333,14.796526323717936,12.238652732953772,10.489999998658895,
735662.6180555555,15.670930335746686,13.021868483596988,10.5,
735662.6215277778,15.944292577244308,13.26871547480976,10.5,
735662.625,16.208700537632982,13.507898200699929,10.5,
735662.6284722221,15.56995218002108,12.934333457012487,10.490000000335277,
735662.6319444444,16.656382794103127,13.910001165441804,10.509999999329448,
735662.6354166666,17.194470903366458,14.399274027175238,10.51,
735662.6388888889,17.673331129142916,14.827967430999012,10.53,
735662.6423611111,17.715357042061967,14.866342570520288,10.53,
735662.6458333333,17.541027243756986,14.707221209046002,10.53,
735662.6493055555,18.114618840665457,15.22724892583924,10.54,
735662.6527777778,19.236889269482074,16.24447778781003,10.57,
735662.65625,19.008635944439305,16.04326261007833,10.55,
735662.6597222221,18.262691322258856,15.362826843648746,10.540000000335276,
735662.6631944444,17.12841453479094,14.331285550079414,10.530000000335274,
735662.6666666666,15.803603602932391,13.141617269372576,10.5,
735662.6701388889,16.19977643119268,13.496129026885225,10.51,
735662.6736111111,16.036964231381116,13.341555528746808,10.53,
735662.6770833333,15.873339970448578,13.200993312550334,10.510000000670553,
735662.6805555555,15.730335215149072,13.06475710879469,10.53,
735662.6840277778,15.266986418923505,12.654466952196575,10.51,
735662.6875,14.206623602296418,11.716940975677662,10.47,
735662.6909722221,13.901501246317244,11.444492109292113,10.47,
735662.6944444444,11.92201779434965,9.710538844151532,10.400000002346934,
735662.6979166666,13.14809577890373,10.777300452887077,10.46,
735662.7013888889,12.899963024416323,10.557354973360837,10.46,
735662.7048611111,12.71250661169824,10.39146915277836,10.46,
735662.7083333333,12.020291718687217,9.783681266638961,10.450000000335276,
735662.7118055555,12.108740051217824,9.858821665659733,10.46,
