DN,C,S,T
735538.3472222222,10.714604182088692,8.765550657525498,9.93
735538.3506944445,10.654621925172158,8.719837701932647,9.9
735538.3541666667,10.694959355599527,8.755458005633521,9.900000001005829
735538.3576388889,10.00654723846835,8.142571600326285,9.93
735538.3611111111,10.34818058507558,8.45665024614448,9.87
735538.3645833334,10.26991397338234,8.39697781983066,9.83
735538.3680555556,10.028182902205886,8.193165238324655,9.78999999899417
735538.3715277779,9.720830503378423,7.929479554676713,9.759999998994171
735538.375,9.389233017951621,7.644883864733285,9.73
735538.3784722222,9.392091393466213,7.649506740082659,9.72
735538.3819444445,9.17896144518787,7.468993491729234,9.69
735538.3854166667,9.131231247664887,7.439555324627529,9.629999999999999
735538.3888888889,8.963944132156065,7.292983003392733,9.63
735538.3923611111,8.891068723845454,7.225203069490154,9.65
735538.3958333334,8.755515574478261,7.1048023641357005,9.66
735538.3993055556,8.818957144924092,7.182069265059379,9.550000001341106
735538.4027777779,8.719985007726917,7.087534808847176,9.590000001005828
735538.40625,8.20602143852898,6.633909423188606,9.62
735538.4097222222,8.61358612448639,6.977145146418961,9.68
735538.4131944445,8.87115928180406,7.215794093658286,9.61
735538.4166666667,7.8447782445113345,6.310207450204568,9.679999998994171
735538.4201388889,7.413469062275872,5.943478849654917,9.65
735538.4236111111,7.689926379919873,6.198852651103257,9.55
735538.4270833334,7.079696230176551,5.677339820434069,9.52
735538.4305555556,7.071602042196186,5.67668049236356,9.480000002346934
735538.4340277779,6.884295135655872,5.504926657062457,9.550000001341106
735538.4375,6.741841421473248,5.3769668849167935,9.59
735538.4409722222,6.7110846186599336,5.347721121684728,9.61
735538.4444444445,6.557206630873648,5.226596636825738,9.54
735538.4479166667,6.90143541879135,5.4982525623825325,9.690000002011656
735538.4513888889,6.6488094939544204,5.274097027843244,9.75
735538.4548611111,6.434467484741919,5.110540940287986,9.62
735538.4583333334,6.090061020010325,4.837025354277788,9.48
735538.4618055556,6.941143853149094,5.491087032650361,9.959999995641411
735538.4652777779,6.347055833448717,5.007082260839116,9.830000005699695
735538.46875,6.569014029057294,5.170544841400712,10.0
735538.4722222222,6.529878261068041,5.1616840975903235,9.83
735538.4756944445,6.301445824025615,4.989207597927137,9.68
735538.4791666667,6.90800586975994,5.4554748603038465,10.009999997317792
735538.4826388889,6.650142597030167,5.249090387272858,9.93
735538.4861111111,5.958375417182761,4.705601741883298,9.63
735538.4895833334,6.46569967654962,5.111601258922854,9.8
735538.4930555556,7.150353951818367,5.65782301567267,10.029999987259506
735538.4965277779,5.937142052505683,4.685072070959006,9.650000011399388
735538.5,6.27030922619431,4.920550211570129,9.99
735538.5034722222,6.2667861291385325,4.933874466617631,9.87
735538.5069444445,6.7347949636840285,5.2973392136280815,10.09
735538.5104166667,5.810313621960817,4.57431705889131,9.680000008381903
735538.5138888889,6.356101668742409,5.000914570221567,9.93
735538.5173611111,6.141478677644985,4.8243672741017365,9.9
735538.5208333334,6.241172286878915,4.898775440097327,9.97
735538.5243055556,5.917717814933625,4.623808967226962,9.999999998994172
735538.5277777779,6.083681425479619,4.766601170093336,9.970000000670552
735538.53125,5.852780086351352,4.570822349491992,9.99
735538.5347222222,5.996271820072666,4.6882035876875525,10.01
735538.5381944445,5.669774956632997,4.424267513454672,9.94
735538.5416666667,5.623309820079641,4.381903734416948,9.96999998793006
735538.5451388889,5.762895982390185,4.543204659549651,9.61
735538.5486111111,5.377941182653382,4.2667862523157,9.21
735538.5520833334,6.176138082208723,4.887140147917065,9.65
735538.5555555556,5.755088285394371,4.566937054458449,9.370000025480984
735538.5590277779,6.137384289414109,4.7905222982780025,10.130000002682209
735538.5625,5.746614054411168,4.455227917003618,10.21
735538.5659722222,5.406124645425862,4.196693186712076,10.01
735538.5694444445,5.482105899206207,4.30700777991183,9.61
735538.5729166667,6.454654142790472,5.085388903278116,9.919999994635582
735538.5763888889,6.63557369318817,5.261395300519121,9.76
735538.5798611111,6.561586793377146,5.204327411729533,9.72
735538.5833333334,6.541019087419533,5.1911612979316955,9.69
735538.5868055556,6.520546639884287,5.1794912019650265,9.649999997988344
735538.5902777779,6.62300445842489,5.275480380773684,9.589999996647238
735538.59375,6.650713926966993,5.313850221768842,9.49
735538.5972222222,6.852776133946905,5.476396763323821,9.56
735538.6006944445,6.97047299763721,5.563392339687748,9.65
735538.6041666667,7.073601792802414,5.672099218964104,9.520000000670551
735538.6076388889,7.252627864590883,5.822972718695563,9.54
735538.6111111111,7.490510285515493,6.0214553835375515,9.58
735538.6145833334,7.824683470631003,6.298081141683003,9.65
735538.6180555556,8.05649236301504,6.489716667410481,9.700000001005828
735538.6215277779,8.252214528387348,6.653749785586415,9.729999999664726
735538.625,8.386034394813,6.771665771574085,9.72
735538.6284722222,8.62587374468594,6.980115464457011,9.72
735538.6319444445,8.743989536498777,7.082965288622266,9.72
735538.6354166667,9.090265920668273,7.389296216228883,9.700000000670553
735538.6388888889,9.215736215274458,7.494981395501335,9.72
735538.6423611111,9.72283170331127,7.937824563385205,9.73
735538.6458333334,10.365150095129586,8.497401350576066,9.76
735538.6493055556,10.420540981454197,8.54874622391478,9.750000003688037
735538.6527777779,12.03200685257636,9.95411971640395,9.860000001005828
735538.65625,12.404211475067033,10.278920494611581,9.89
735538.6597222222,13.31534487993287,11.095212934854665,9.9
735538.6631944445,13.907666613166256,11.630737695997656,9.9
735538.6666666667,15.242869008702728,12.839157166191413,9.92
735538.6701388889,16.55421244847071,14.043035235155777,9.92
735538.6736111111,17.939848752569354,15.326130561885384,9.92
735538.6770833334,19.672790700082878,16.941346864349956,9.93
