DN,C,R,P,S,T
735541.2777777779,32.03228630626418,1022.2264196782473,3.79880393406426,28.910886797356397,9.95511381636175
735541.28125,32.17015895492448,1022.3335408318034,3.836710099052548,29.04821135580394,9.955597856357626
735541.2847222222,32.27051666557248,1022.4045008476148,3.8717251298069097,29.140909158253862,9.96496028202796
735541.2881944445,32.3153045778823,1022.4462268561145,3.897764800944621,29.192685234988264,9.956336210379888
735541.2916666667,32.39360848157124,1022.5127270126548,3.954639378055073,29.27625692130944,9.949727052799972
735541.2951388889,32.454444786464904,1022.5578183902389,3.9847519426990066,29.334565118042423,9.952787489105352
735541.2986111111,32.50978432946355,1022.6070900134205,4.016736716267617,29.39613762325961,9.945331945220016
735541.3020833334,32.55510994085422,1022.6358795340661,4.06666314490816,29.43443965858285,9.953863902194046
735541.3055555556,32.5861021287024,1022.6685648111402,4.07583580792997,29.47423545820742,9.943144649531655
735541.3090277779,32.61385707011741,1022.6946937465776,4.111726459428412,29.506468913402326,9.93772198346669
735541.3125,32.62801940235917,1022.709138156908,4.121830069281357,29.52412441399868,9.933518037568497
735541.3159722222,32.640198488129656,1022.7243356630707,4.1079322735710315,29.54222338826185,9.926230898656822
735541.3194444445,32.646772689845925,1022.7348562203637,4.151689558349468,29.554050800027774,9.919826684730698
735541.3229166667,32.65312392508627,1022.7371905555431,4.195692339305399,29.55748603862887,9.923285628000302
735541.3263888889,32.65988266831271,1022.74227937994,4.185913447363092,29.564172910901647,9.923499191370198
735541.3298611111,32.67103234054675,1022.7516598926715,4.205787681131302,29.5758500791761,9.92280298671596
735541.3333333334,32.67041281721321,1022.7501067276733,4.215830967914638,29.574207148152926,9.92409453376541
735541.3368055556,32.66961331327394,1022.7558759787638,4.213881299057886,29.57987639292312,9.91613313273948
735541.3402777779,32.66607447839911,1022.7542069333178,4.199930113784992,29.57750978821348,9.914705709791198
735541.34375,32.64787855513586,1022.7410567868452,4.220782673164754,29.56027442518347,9.913505162440472
735541.3472222222,32.63874854253303,1022.738012720308,4.240788213820137,29.555320776502956,9.908421624523484
735541.3506944445,32.63178902921768,1022.7313279850013,4.181123627824166,29.547233832613408,9.909694570074391
735541.3541666667,32.62869267018233,1022.7217394914775,4.199794855657369,29.53674319380338,9.9187625653704
735541.3576388889,32.624686242608,1022.7128360496787,4.2048527632445944,29.526740505256843,9.926070431162506
735541.3611111111,32.61847658497355,1022.7080205157351,4.145129462563171,29.520924789846717,9.925701709644603
735541.3645833334,32.61026462405695,1022.7061080031275,4.1797255898397685,29.517116006255037,9.92022316694808
735541.3680555556,32.60969224044325,1022.701220329948,4.12808876225976,29.51222032994798,9.925478010464428
735541.3715277779,32.61228933606506,1022.7002040857988,4.103971075044809,29.51180163431953,9.929184882544348
735541.375,32.61676069385152,1022.7035853480123,4.104868706464871,29.51618103860417,9.929299569059186
735541.3784722222,32.61511709329024,1022.7050936287812,4.059068399915507,29.51759405352914,9.925615715672981
735541.3819444445,32.615777196557595,1022.7038054395151,4.023023648599188,29.516604184242397,9.927691213090972
735541.3854166667,32.6171045189741,1022.7042979394639,4.007934831954532,29.517396703142317,9.92829752735674
735541.3888888889,32.62157182059803,1022.7000174489796,4.004885189579691,29.513914202657787,9.938060232558193
735541.3923611111,32.629715062802546,1022.7029871554421,3.946125625511486,29.518878592403517,9.941983302074744
735541.3958333334,32.63327506279633,1022.7011080171432,3.9727590880483783,29.517505907368683,9.947974682705636
735541.3993055556,32.635819442797576,1022.7050833744844,3.9190974603340014,29.522379633743355,9.94521163786094
735541.4027777779,32.63729398303201,1022.7048012279527,3.912897574926032,29.52249959068245,9.946893041601644
735541.40625,32.63863421546664,1022.7063930930946,3.8939550353758006,29.52439179804972,9.946203021771154
735541.4097222222,32.640571745579614,1022.708092766745,3.8839155644316956,29.52659063931709,9.94590127645676
735541.4131944445,32.6410480299391,1022.7080004191619,3.87889397396769,29.5266,9.946397904190533
735541.4166666667,32.641179463301675,1022.7079004128449,3.857959713294492,29.5266,9.946698761465408
735541.4201388889,32.64237512166548,1022.7109873976358,3.8279949742359967,29.530185364996445,9.943712195836298
735541.4236111111,32.64391339510368,1022.7127922799913,3.8238901714478675,29.532390564433832,9.943003002225598
735541.4270833334,32.64352169077024,1022.7114059176959,3.8149110582034305,29.5309063403884,9.944294504996718
735541.4305555556,32.64299220679039,1022.7149850104804,3.808897998405703,29.534485010480388,9.939221235152784
735541.4340277779,32.63825947762221,1022.720377857019,3.741151853411978,29.539479497239785,9.92734879656932
735541.4375,32.62485811711834,1022.7284649740582,3.736890312634427,29.545175352114992,9.904001186054254
735541.4409722222,32.60830062519101,1022.7283008524465,3.689077603028641,29.541914065366946,9.887769048165023
735541.4444444445,32.609823281553815,1022.7321836237875,3.6291249576049145,29.546381104370106,9.884115116503915
735541.4479166667,32.61142338267948,1022.735386765359,3.6268812875236582,29.550084697446312,9.881610339563304
735541.4513888889,32.61769438278808,1022.7418735275235,3.5910196326662205,29.558167011221528,9.87950855264627
735541.4548611111,32.626044083197236,1022.7537488744075,3.5749417561653924,29.57213985224417,9.872629644251088
735541.4583333334,32.623809654285004,1022.7542978828322,3.540021217616575,29.572299576566447,9.869612703006592
735541.4618055556,32.62054363960206,1022.7530054224718,3.4811191126685896,29.570706673811404,9.867707925151043
735541.4652777779,32.62006193072644,1022.7548921949358,3.478881231730185,29.57259219493569,9.864811912992895
735541.46875,32.58671506410413,1022.7310039575544,3.441037615334255,29.541535144820806,9.861812994694308
735541.4722222222,32.51640087934269,1022.6826070760342,3.41498402570571,29.477872401050995,9.853435864715179
735541.4756944445,32.405407584024914,1022.5989524967731,3.3830076208460045,29.369954712424377,9.849217666902705
735541.4791666667,32.18861002774048,1022.4298022727156,3.344034600745635,29.153100317764622,9.848602485921116
735541.4826388889,31.936399563662864,1022.2316090769373,3.3139954178302404,28.899236336571164,9.850093879902138
735541.4861111111,31.750857508026968,1022.0523712127701,3.278027947009872,28.678350244306053,9.894508057536006
735541.4895833334,31.72733679586946,1022.0236191921092,3.236051167779996,28.644340824840757,9.90774443357187
735541.4930555556,31.752404409085926,1022.0361469329399,3.235873015873016,28.662224368993083,9.916762393421976
735541.4965277779,31.784139296848696,1022.0647818897845,3.206992360690014,28.69815184781338,9.911422222827994
735541.5,31.814587879297353,1022.0868045433348,3.177003184052963,28.726975038547252,9.913391322121337
735541.5034722222,31.8242092400101,1022.0983508142829,3.1320654817224827,28.74094054943761,9.908023095901937
735541.5069444445,31.78443846700788,1022.0691238851934,3.1288856572192802,28.702960966475768,9.905809270320592
735541.5104166667,31.710218639492968,1022.0114399053616,3.094018287285789,28.629206730211543,9.905401660244719
735541.5138888889,31.581994991040016,1021.905832451355,3.0580201637820834,28.49524853470547,9.912869344185612
735541.5173611111,31.441187383902545,1021.7937832687592,3.055881637973982,28.352216911324113,9.916285342428358
735541.5208333334,31.331057357272062,1021.7078645718151,3.025004737624393,28.242266549945203,9.916598725273374
735541.5243055556,31.23974187830773,1021.6369963606729,2.9969902206589025,28.15138007837709,9.91650041858852
735541.5277777779,31.1361074430972,1021.5564322908336,2.9510626607656767,28.04822546419397,9.9165
735541.53125,30.97782906458169,1021.4351280771206,2.950873015873016,27.892179328838896,9.914608257996123
735541.5347222222,30.767452250831017,1021.2736923582995,2.9488815846638516,27.684590297367805,9.912508997230377
735541.5381944445,30.585308293082115,1021.1256247314772,2.889126285390774,27.496593155706446,9.921760743224747
735541.5416666667,30.457161848287825,1021.0184449047518,2.8898688578846814,27.361162160022786,9.932654677927157
735541.5451388889,30.295412869212218,1020.8889306884724,2.887881205509935,27.1960764640095,9.938874612125552
